action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,17.322508607159868,1,1,false,0,false
[con_ready],2,21.404245361514903,1,1,true,0,true
[consuming],3,23.076690886011498,1,0,false,1,false
[producing],4,36.16618369068166,2,1,false,1,false
[con_ready],5,38.56996951117455,2,1,true,1,true
[consuming],6,40.021804972114296,2,0,false,2,false
[producing],7,61.76766468496837,3,1,false,2,false
[con_ready],8,77.49132719356989,3,1,true,2,true
[consuming],9,78.5353747873605,3,0,false,3,false
[producing],10,87.06869794173956,4,1,false,3,false
[producing],11,99.22173264195474,5,2,false,3,false
[con_ready],12,109.0226173150475,5,2,true,3,true
[consuming],13,109.41729405370884,5,1,false,4,false
[producing],14,111.13158895964303,6,2,false,4,false
[con_ready],15,114.5521747619859,6,2,true,4,true
[consuming],16,114.88923912604741,6,1,false,5,false
[producing],17,115.60810831266846,7,2,false,5,false
[con_ready],18,134.37872409066745,7,2,true,5,true
[consuming],19,135.36123173365664,7,1,false,6,false
[producing],20,142.6643507906015,8,2,false,6,false
[producing],21,144.75275117586546,9,3,false,6,false
[producing],22,151.1379645707935,10,4,false,6,false
[producing],23,152.58721639097243,11,5,false,6,false
[con_ready],24,160.26588333964065,11,5,true,6,true
[consuming],25,160.82732635495088,11,4,false,7,false
[con_ready],26,160.93302001272775,11,4,true,7,true
[consuming],27,161.00810981783167,11,3,false,8,false
[producing],28,166.22716467714127,12,4,false,8,false
[producing],29,166.82393027667982,13,5,false,8,false
[producing],30,167.09773115422806,14,6,false,8,false
[producing],31,170.1089920153512,15,7,false,8,false
[con_ready],32,181.5126481484566,15,7,true,8,true
[consuming],33,181.71362409958056,15,6,false,9,false
[producing],34,183.2365937598575,16,7,false,9,false
[con_ready],35,186.55467631365372,16,7,true,9,true
[consuming],36,187.33147914397935,16,6,false,10,false
[con_ready],37,188.49351297973905,16,6,true,10,true
[consuming],38,188.56816429978295,16,5,false,11,false
[con_ready],39,190.50134143528015,16,5,true,11,true
[consuming],40,191.45812815894593,16,4,false,12,false
[producing],41,198.8041122958685,17,5,false,12,false
[producing],42,202.15736480538763,18,6,false,12,false
[producing],43,212.36224509135585,19,7,false,12,false
[producing],44,215.40380030089818,20,8,false,12,false
[con_ready],45,218.93975709709383,20,8,true,12,true
[consuming],46,219.5947984962161,20,7,false,13,false
[con_ready],47,221.02534340918592,20,7,true,13,true
[consuming],48,221.22950528213215,20,6,false,14,false
[con_ready],49,225.75700162202503,20,6,true,14,true
[consuming],50,226.00058323273566,20,5,false,15,false
[con_ready],51,231.74617287014044,20,5,true,15,true
[consuming],52,233.90480952232969,20,4,false,16,false
[producing],53,234.25879033675056,21,5,false,16,false
[con_ready],54,244.27787328459303,21,5,true,16,true
[consuming],55,244.77166522037595,21,4,false,17,false
[producing],56,245.75037275429636,22,5,false,17,false
[con_ready],57,254.13051660784532,22,5,true,17,true
[consuming],58,254.5679984588689,22,4,false,18,false
[con_ready],59,263.809993907093,22,4,true,18,true
[consuming],60,263.91131898854394,22,3,false,19,false
[producing],61,271.1341590040349,23,4,false,19,false
[con_ready],62,272.59520230231567,23,4,true,19,true
[consuming],63,273.7790196301355,23,3,false,20,false
[con_ready],64,285.1475217510686,23,3,true,20,true
[consuming],65,285.2154788632726,23,2,false,21,false
[producing],66,297.2850381446643,24,3,false,21,false
[producing],67,298.86154080721155,25,4,false,21,false
[con_ready],68,301.6106961019869,25,4,true,21,true
[consuming],69,302.0977253921374,25,3,false,22,false
[producing],70,303.47974211032283,26,4,false,22,false
[producing],71,319.50748295378617,27,5,false,22,false
[producing],72,319.80644482124956,28,6,false,22,false
[con_ready],73,320.557132331745,28,6,true,22,true
[consuming],74,320.8278282109849,28,5,false,23,false
[con_ready],75,345.05183982345864,28,5,true,23,true
[consuming],76,348.2998613483602,28,4,false,24,false
[producing],77,349.32722598340786,29,5,false,24,false
[con_ready],78,350.32012070620937,29,5,true,24,true
[consuming],79,350.82459161350323,29,4,false,25,false
[con_ready],80,358.1097304533878,29,4,true,25,true
[consuming],81,358.28310898625114,29,3,false,26,false
[con_ready],82,374.2131006203899,29,3,true,26,true
[consuming],83,375.0024974940218,29,2,false,27,false
[con_ready],84,378.43335952711055,29,2,true,27,true
[consuming],85,379.36718987051165,29,1,false,28,false
[producing],86,381.7723398576677,30,2,false,28,false
[producing],87,385.18152740872335,31,3,false,28,false
[producing],88,392.7810917574367,32,4,false,28,false
[producing],89,395.6150447145253,33,5,false,28,false
[con_ready],90,400.5812455413392,33,5,true,28,true
[consuming],91,400.7604251181346,33,4,false,29,false
[con_ready],92,412.5466380931859,33,4,true,29,true
[consuming],93,413.00428116963604,33,3,false,30,false
[con_ready],94,416.02896200491074,33,3,true,30,true
[consuming],95,416.1661232296144,33,2,false,31,false
[con_ready],96,417.58181799575283,33,2,true,31,true
[consuming],97,419.49974144236626,33,1,false,32,false
[producing],98,422.804201926726,34,2,false,32,false
[con_ready],99,431.43294394196244,34,2,true,32,true
