action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,4.239117038455661,1,1,false,0,false
[producing],2,4.885927547659502,2,2,false,0,false
[producing],3,28.775362269702192,3,3,false,0,false
[producing],4,30.24583521680653,4,4,false,0,false
[producing],5,31.905388657264883,5,5,false,0,false
[con_ready],6,35.734390383581136,5,5,true,0,true
[consuming],7,36.52038882369832,5,4,false,1,false
[producing],8,38.40419024827233,6,5,false,1,false
[producing],9,41.873908460232165,7,6,false,1,false
[con_ready],10,42.83250367492512,7,6,true,1,true
[consuming],11,43.808735889568226,7,5,false,2,false
[con_ready],12,46.24902382387581,7,5,true,2,true
[consuming],13,46.58603481882936,7,4,false,3,false
[producing],14,46.64407020009689,8,5,false,3,false
[con_ready],15,47.19455968473176,8,5,true,3,true
[consuming],16,47.55326804763594,8,4,false,4,false
[producing],17,78.26389296661486,9,5,false,4,false
[producing],18,88.6363572481103,10,6,false,4,false
[con_ready],19,92.42253131696519,10,6,true,4,true
[consuming],20,95.10846106598397,10,5,false,5,false
[con_ready],21,106.92421373014274,10,5,true,5,true
[consuming],22,107.6069876747817,10,4,false,6,false
[con_ready],23,111.5577517497016,10,4,true,6,true
[consuming],24,112.78568176534719,10,3,false,7,false
[producing],25,122.15371233599313,11,4,false,7,false
[con_ready],26,122.59264371343329,11,4,true,7,true
[consuming],27,123.94942896613401,11,3,false,8,false
[con_ready],28,126.04627434528972,11,3,true,8,true
[consuming],29,126.9242646111474,11,2,false,9,false
[producing],30,127.91654287171642,12,3,false,9,false
[producing],31,148.37808845064063,13,4,false,9,false
[producing],32,152.16000159706755,14,5,false,9,false
[con_ready],33,154.38415338853932,14,5,true,9,true
[consuming],34,154.84369866596592,14,4,false,10,false
[con_ready],35,156.12015864146062,14,4,true,10,true
[consuming],36,156.37595837739065,14,3,false,11,false
[con_ready],37,157.4572521508826,14,3,true,11,true
[consuming],38,157.52580010165823,14,2,false,12,false
[producing],39,158.79381654767784,15,3,false,12,false
[producing],40,164.36224359623708,16,4,false,12,false
[con_ready],41,167.68612189078428,16,4,true,12,true
[consuming],42,168.60315617674644,16,3,false,13,false
[con_ready],43,170.19282850601016,16,3,true,13,true
[consuming],44,171.26645859960036,16,2,false,14,false
[producing],45,173.85344437808124,17,3,false,14,false
[con_ready],46,174.67822098676183,17,3,true,14,true
[consuming],47,175.2206076194137,17,2,false,15,false
[con_ready],48,175.30536579648444,17,2,true,15,true
[consuming],49,178.34434907457774,17,1,false,16,false
[producing],50,187.203889891698,18,2,false,16,false
[producing],51,188.60091102684368,19,3,false,16,false
[con_ready],52,189.57978219519848,19,3,true,16,true
[consuming],53,198.3110690916191,19,2,false,17,false
[con_ready],54,202.0214136137553,19,2,true,17,true
[consuming],55,202.03167149663503,19,1,false,18,false
[producing],56,214.70924575807516,20,2,false,18,false
[con_ready],57,226.51513263646794,20,2,true,18,true
[consuming],58,226.54236722102198,20,1,false,19,false
[producing],59,228.26409613576502,21,2,false,19,false
[con_ready],60,231.39511534667596,21,2,true,19,true
[consuming],61,232.1161376091342,21,1,false,20,false
[producing],62,259.63376686257703,22,2,false,20,false
[con_ready],63,268.8702444600183,22,2,true,20,true
[consuming],64,268.89791563625084,22,1,false,21,false
[producing],65,276.862726932087,23,2,false,21,false
[producing],66,277.52557993388297,24,3,false,21,false
[producing],67,278.8798503933447,25,4,false,21,false
[con_ready],68,281.13107121611506,25,4,true,21,true
[consuming],69,281.15644929886815,25,3,false,22,false
[con_ready],70,283.09486288095087,25,3,true,22,true
[consuming],71,283.3507257086109,25,2,false,23,false
[producing],72,294.5823637750444,26,3,false,23,false
[producing],73,299.02978374463555,27,4,false,23,false
[con_ready],74,302.1927942084461,27,4,true,23,true
[consuming],75,302.612004853798,27,3,false,24,false
[con_ready],76,302.695424274732,27,3,true,24,true
[consuming],77,303.6425862320834,27,2,false,25,false
[producing],78,310.3253396205549,28,3,false,25,false
[producing],79,313.12041040956404,29,4,false,25,false
[producing],80,326.2666472372597,30,5,false,25,false
[producing],81,327.089764199582,31,6,false,25,false
[con_ready],82,328.7267986277456,31,6,true,25,true
[consuming],83,329.99094436880006,31,5,false,26,false
[con_ready],84,331.6920369810308,31,5,true,26,true
[consuming],85,333.1193731471732,31,4,false,27,false
[producing],86,346.84576866353365,32,5,false,27,false
[con_ready],87,350.7242394592342,32,5,true,27,true
[consuming],88,353.4723868173032,32,4,false,28,false
[producing],89,354.0761816544012,33,5,false,28,false
[con_ready],90,357.07094022345785,33,5,true,28,true
[consuming],91,357.30641846556296,33,4,false,29,false
[producing],92,364.673275009739,34,5,false,29,false
[con_ready],93,370.6603213885468,34,5,true,29,true
[consuming],94,370.8407103312339,34,4,false,30,false
[con_ready],95,371.7654789943964,34,4,true,30,true
[consuming],96,373.9879740117667,34,3,false,31,false
[con_ready],97,378.3264030032157,34,3,true,31,true
[consuming],98,378.6191840026046,34,2,false,32,false
[producing],99,378.99448337330466,35,3,false,32,false
[producing],100,388.9723051384671,36,4,false,32,false
[con_ready],101,388.98652400168504,36,4,true,32,true
[consuming],102,389.4387902418825,36,3,false,33,false
[producing],103,418.3725358028394,37,4,false,33,false
[con_ready],104,419.3494073809523,37,4,true,33,true
[consuming],105,419.7024027671049,37,3,false,34,false
[producing],106,421.1177513274866,38,4,false,34,false
[producing],107,423.3065479303349,39,5,false,34,false
[con_ready],108,433.57378423863935,39,5,true,34,true
[consuming],109,433.73253011387595,39,4,false,35,false
[producing],110,435.36397756263176,40,5,false,35,false
[con_ready],111,441.73708801754907,40,5,true,35,true
[consuming],112,443.63534131953236,40,4,false,36,false
[producing],113,444.2762885174643,41,5,false,36,false
[producing],114,447.2865610565703,42,6,false,36,false
[producing],115,448.74873822915043,43,7,false,36,false
[con_ready],116,448.8624443543408,43,7,true,36,true
[consuming],117,450.0310069732482,43,6,false,37,false
[con_ready],118,456.2174912945072,43,6,true,37,true
[consuming],119,456.42876578308613,43,5,false,38,false
[con_ready],120,458.51928825217163,43,5,true,38,true
[consuming],121,458.82360617216915,43,4,false,39,false
[producing],122,460.5618951079686,44,5,false,39,false
[con_ready],123,462.4286208531842,44,5,true,39,true
[consuming],124,464.0492672195369,44,4,false,40,false
[con_ready],125,465.8717401306004,44,4,true,40,true
[consuming],126,467.9255006650966,44,3,false,41,false
[producing],127,477.49829648164945,45,4,false,41,false
[con_ready],128,484.91459674210614,45,4,true,41,true
[consuming],129,485.0006676196372,45,3,false,42,false
[con_ready],130,488.25204960307434,45,3,true,42,true
[consuming],131,492.0884138908221,45,2,false,43,false
[producing],132,493.16321701148075,46,3,false,43,false
[producing],133,499.8572545051857,47,4,false,43,false
[producing],134,501.6939060996376,48,5,false,43,false
[producing],135,507.1472871387083,49,6,false,43,false
[producing],136,516.2392616645583,50,7,false,43,false
[producing],137,519.8306799029764,51,8,false,43,false
[con_ready],138,521.8115100169741,51,8,true,43,true
[consuming],139,523.1987441757286,51,7,false,44,false
[con_ready],140,534.2266392954155,51,7,true,44,true
[consuming],141,537.2403864643337,51,6,false,45,false
[con_ready],142,538.2477018142292,51,6,true,45,true
[consuming],143,538.589256870433,51,5,false,46,false
[con_ready],144,541.2254525391447,51,5,true,46,true
[consuming],145,542.2226465280803,51,4,false,47,false
[producing],146,550.1649184333502,52,5,false,47,false
[producing],147,558.9145712689409,53,6,false,47,false
[con_ready],148,560.7226530407941,53,6,true,47,true
[consuming],149,560.7877412817325,53,5,false,48,false
[producing],150,561.7475740957677,54,6,false,48,false
[con_ready],151,564.303412953408,54,6,true,48,true
[consuming],152,565.108910681183,54,5,false,49,false
[con_ready],153,573.8600921018483,54,5,true,49,true
[consuming],154,574.2654138731544,54,4,false,50,false
[producing],155,576.8319686822974,55,5,false,50,false
[con_ready],156,580.2267185352922,55,5,true,50,true
[consuming],157,581.6225590498684,55,4,false,51,false
[producing],158,585.7375792877899,56,5,false,51,false
[con_ready],159,585.8789539519761,56,5,true,51,true
[consuming],160,586.0100260017421,56,4,false,52,false
[con_ready],161,589.6434237110052,56,4,true,52,true
[consuming],162,592.251532869798,56,3,false,53,false
[con_ready],163,603.2988681541381,56,3,true,53,true
[consuming],164,604.1561207885584,56,2,false,54,false
[con_ready],165,606.8890092440043,56,2,true,54,true
[consuming],166,607.3937094557739,56,1,false,55,false
[con_ready],167,610.8365353642251,56,1,true,55,true
[consuming],168,612.3300777441253,56,0,false,56,false
[producing],169,614.0139406655561,57,1,false,56,false
[producing],170,620.6783794654891,58,2,false,56,false
[producing],171,621.3137234490245,59,3,false,56,false
[con_ready],172,629.6345074853281,59,3,true,56,true
[consuming],173,630.0289321106786,59,2,false,57,false
[con_ready],174,640.0656540683351,59,2,true,57,true
[consuming],175,640.4842527368666,59,1,false,58,false
[producing],176,640.5496615262986,60,2,false,58,false
[producing],177,643.5874542229662,61,3,false,58,false
[producing],178,644.3511715246208,62,4,false,58,false
[con_ready],179,648.6953488610964,62,4,true,58,true
[consuming],180,649.0774845609599,62,3,false,59,false
[producing],181,650.544874494246,63,4,false,59,false
[producing],182,655.181222491131,64,5,false,59,false
[producing],183,662.258842198324,65,6,false,59,false
[con_ready],184,665.0586602222814,65,6,true,59,true
[consuming],185,665.2528002804834,65,5,false,60,false
[con_ready],186,682.9450995720923,65,5,true,60,true
[consuming],187,684.964017935441,65,4,false,61,false
[producing],188,687.2019518621652,66,5,false,61,false
[producing],189,689.3474798619251,67,6,false,61,false
[producing],190,692.3924400850786,68,7,false,61,false
[producing],191,695.2185235019085,69,8,false,61,false
[producing],192,698.1330420767505,70,9,false,61,false
[producing],193,700.2204859653165,71,10,false,61,false
[producing],194,703.03906522774,72,11,false,61,false
[producing],195,712.9039289302308,73,12,false,61,false
[con_ready],196,720.5935938419233,73,12,true,61,true
[consuming],197,721.0652513373403,73,11,false,62,false
[producing],198,724.448570259571,74,12,false,62,false
[con_ready],199,729.5497031146155,74,12,true,62,true
[consuming],200,731.158595051125,74,11,false,63,false
[producing],201,739.9271101719374,75,12,false,63,false
[con_ready],202,740.7264601231468,75,12,true,63,true
[consuming],203,740.7559583616018,75,11,false,64,false
[con_ready],204,745.3994797586363,75,11,true,64,true
[consuming],205,745.5063411396601,75,10,false,65,false
[con_ready],206,746.4567587116192,75,10,true,65,true
[consuming],207,749.4227573661076,75,9,false,66,false
[producing],208,757.0797553895515,76,10,false,66,false
[con_ready],209,757.5179559511201,76,10,true,66,true
[consuming],210,757.5220527653073,76,9,false,67,false
[con_ready],211,760.3530806579444,76,9,true,67,true
[consuming],212,760.3815608900443,76,8,false,68,false
[producing],213,761.1266831850371,77,9,false,68,false
[producing],214,761.9185877129762,78,10,false,68,false
[producing],215,763.5053861039663,79,11,false,68,false
[con_ready],216,769.7820380486042,79,11,true,68,true
[consuming],217,770.3062993141033,79,10,false,69,false
[con_ready],218,779.132036622043,79,10,true,69,true
[consuming],219,780.5996925381938,79,9,false,70,false
[producing],220,791.2661097586165,80,10,false,70,false
[con_ready],221,806.259763918182,80,10,true,70,true
[consuming],222,806.8927659433612,80,9,false,71,false
[con_ready],223,824.783674559563,80,9,true,71,true
[consuming],224,824.9574255950596,80,8,false,72,false
[con_ready],225,827.5980748482294,80,8,true,72,true
[consuming],226,828.0520081264197,80,7,false,73,false
[con_ready],227,844.9990513816808,80,7,true,73,true
[consuming],228,845.5950866632387,80,6,false,74,false
[con_ready],229,867.2101621387425,80,6,true,74,true
[consuming],230,867.2384544514473,80,5,false,75,false
[con_ready],231,888.8121064074775,80,5,true,75,true
[consuming],232,890.3513617657846,80,4,false,76,false
[con_ready],233,890.8781152117108,80,4,true,76,true
[consuming],234,895.1878828539493,80,3,false,77,false
[con_ready],235,897.6242447683398,80,3,true,77,true
[consuming],236,898.1710938562002,80,2,false,78,false
[con_ready],237,911.7980268324486,80,2,true,78,true
[consuming],238,911.8226064158806,80,1,false,79,false
[con_ready],239,912.1271019984587,80,1,true,79,true
[consuming],240,912.3978446394349,80,0,false,80,false
