action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,21.35373794130181,1,1,false,0,false
[con_ready],2,40.38926734784491,1,1,true,0,true
[consuming],3,40.98448244582708,1,0,false,1,false
[producing],4,64.29006149503948,2,1,false,1,false
[con_ready],5,65.21484209796549,2,1,true,1,true
[consuming],6,65.36738802282808,2,0,false,2,false
[producing],7,69.84469604275043,3,1,false,2,false
[producing],8,71.71856964058281,4,2,false,2,false
[con_ready],9,84.03910392557084,4,2,true,2,true
[consuming],10,86.22443113587306,4,1,false,3,false
[con_ready],11,90.28201938080832,4,1,true,3,true
[consuming],12,90.91011971034195,4,0,false,4,false
[producing],13,100.09980007785853,5,1,false,4,false
[producing],14,100.68926978923301,6,2,false,4,false
[producing],15,107.22149341754458,7,3,false,4,false
[producing],16,115.95996676978532,8,4,false,4,false
[con_ready],17,120.80215858917798,8,4,true,4,true
[consuming],18,121.63785831534365,8,3,false,5,false
[producing],19,128.58323260458164,9,4,false,5,false
[producing],20,130.84470051827827,10,5,false,5,false
[con_ready],21,131.64669587406897,10,5,true,5,true
[consuming],22,132.35807721090654,10,4,false,6,false
[con_ready],23,132.60938204103599,10,4,true,6,true
[consuming],24,133.15833016731673,10,3,false,7,false
[producing],25,133.23132945249722,11,4,false,7,false
[producing],26,144.00903177136115,12,5,false,7,false
[con_ready],27,146.36818617807165,12,5,true,7,true
[consuming],28,147.0070131643104,12,4,false,8,false
[producing],29,158.952786186118,13,5,false,8,false
[producing],30,166.0558311546503,14,6,false,8,false
[con_ready],31,166.2395970298424,14,6,true,8,true
[consuming],32,167.64651246034938,14,5,false,9,false
[producing],33,171.58138467324275,15,6,false,9,false
[producing],34,172.90391957337076,16,7,false,9,false
[producing],35,173.59932543429105,17,8,false,9,false
[con_ready],36,180.9952030906399,17,8,true,9,true
[consuming],37,182.21746494314675,17,7,false,10,false
[producing],38,187.44262430669536,18,8,false,10,false
[producing],39,191.9869714993843,19,9,false,10,false
[con_ready],40,192.7247258519179,19,9,true,10,true
[consuming],41,194.16159952990907,19,8,false,11,false
[producing],42,200.34593909560502,20,9,false,11,false
[con_ready],43,203.09109097438366,20,9,true,11,true
[consuming],44,203.63341942580814,20,8,false,12,false
[con_ready],45,204.4995835049335,20,8,true,12,true
[consuming],46,206.2527525140377,20,7,false,13,false
