action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,11.924397693716916,1,1,false,0,false
[producing],2,25.35864703853831,2,2,false,0,false
[con_ready],3,30.54132007643509,2,2,true,0,true
[consuming],4,31.0079632775777,2,1,false,1,false
[producing],5,41.58169555101404,3,2,false,1,false
[producing],6,46.11750710943202,4,3,false,1,false
[con_ready],7,46.63680123505048,4,3,true,1,true
[consuming],8,47.105609532816054,4,2,false,2,false
[producing],9,47.92071887810294,5,3,false,2,false
[con_ready],10,49.48282842034325,5,3,true,2,true
[consuming],11,49.52884199689263,5,2,false,3,false
[con_ready],12,49.796752728211395,5,2,true,3,true
[consuming],13,50.337380249906914,5,1,false,4,false
[con_ready],14,54.166012315426165,5,1,true,4,true
[consuming],15,54.57240180692375,5,0,false,5,false
[producing],16,78.16945030604498,6,1,false,5,false
[con_ready],17,78.29573446829546,6,1,true,5,true
[consuming],18,78.83803906919036,6,0,false,6,false
[producing],19,92.63902006274635,7,1,false,6,false
[con_ready],20,92.99482961341937,7,1,true,6,true
[consuming],21,93.60948018802127,7,0,false,7,false
[producing],22,104.80593873984623,8,1,false,7,false
[con_ready],23,105.71788004231591,8,1,true,7,true
[consuming],24,107.3216168907631,8,0,false,8,false
[producing],25,108.6711349978049,9,1,false,8,false
[con_ready],26,112.4436099762468,9,1,true,8,true
[consuming],27,114.7633386278531,9,0,false,9,false
[producing],28,116.7026869105878,10,1,false,9,false
[producing],29,122.28869224921444,11,2,false,9,false
[producing],30,132.81784776171244,12,3,false,9,false
[con_ready],31,136.0976414479285,12,3,true,9,true
[consuming],32,136.66148786388104,12,2,false,10,false
[con_ready],33,146.47579664041518,12,2,true,10,true
[consuming],34,146.73662571884435,12,1,false,11,false
[producing],35,146.94819487257217,13,2,false,11,false
[producing],36,147.1090037434512,14,3,false,11,false
[con_ready],37,149.1869556151505,14,3,true,11,true
[consuming],38,149.26443183303817,14,2,false,12,false
[producing],39,149.40920799828038,15,3,false,12,false
[con_ready],40,156.8881487052862,15,3,true,12,true
[consuming],41,157.87375146072844,15,2,false,13,false
[con_ready],42,169.5434783076059,15,2,true,13,true
[consuming],43,170.8349547381765,15,1,false,14,false
[con_ready],44,194.9577518751835,15,1,true,14,true
[consuming],45,197.01422116635493,15,0,false,15,false
[producing],46,252.23498151910968,16,1,false,15,false
[producing],47,256.3995327917461,17,2,false,15,false
