action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,31.45952302175251,1,1,false,0,false
[producing],2,37.759373811439175,2,2,false,0,false
[con_ready],3,54.98994139028747,2,2,true,0,true
[consuming],4,55.00213304095442,2,1,false,1,false
[con_ready],5,61.402064105761504,2,1,true,1,true
[consuming],6,62.0685372903241,2,0,false,2,false
[producing],7,74.15275036250866,3,1,false,2,false
[con_ready],8,78.722194775326,3,1,true,2,true
[consuming],9,80.11888149150886,3,0,false,3,false
[producing],10,82.10947037798421,4,1,false,3,false
[producing],11,82.71604074749044,5,2,false,3,false
[producing],12,91.00947595598643,6,3,false,3,false
[con_ready],13,94.45291783020996,6,3,true,3,true
[consuming],14,95.513522403371,6,2,false,4,false
[producing],15,100.90557262347511,7,3,false,4,false
[con_ready],16,103.81103457413809,7,3,true,4,true
[consuming],17,104.90734219522517,7,2,false,5,false
[producing],18,106.89208795947874,8,3,false,5,false
[producing],19,123.60904586552834,9,4,false,5,false
[producing],20,123.86361702879456,10,5,false,5,false
[producing],21,140.00266797107724,11,6,false,5,false
[producing],22,151.26941669649037,12,7,false,5,false
[con_ready],23,161.07021822316025,12,7,true,5,true
[consuming],24,163.20573901865993,12,6,false,6,false
[producing],25,168.26576378623182,13,7,false,6,false
[producing],26,189.2711109375286,14,8,false,6,false
[con_ready],27,189.76684183975223,14,8,true,6,true
[consuming],28,190.18303614992877,14,7,false,7,false
[producing],29,198.57086975095882,15,8,false,7,false
[con_ready],30,203.16506531369154,15,8,true,7,true
[consuming],31,203.7932058925034,15,7,false,8,false
[producing],32,206.91370441439048,16,8,false,8,false
[con_ready],33,216.84928865739093,16,8,true,8,true
[consuming],34,219.58845213119633,16,7,false,9,false
[producing],35,219.94484364433558,17,8,false,9,false
[con_ready],36,222.02680334116891,17,8,true,9,true
[consuming],37,222.4158387329048,17,7,false,10,false
[producing],38,222.93842362222406,18,8,false,10,false
[producing],39,225.90705480505017,19,9,false,10,false
[producing],40,241.19790198801542,20,10,false,10,false
[producing],41,243.94946929138408,21,11,false,10,false
[producing],42,248.3778830893525,22,12,false,10,false
[con_ready],43,267.8799497469338,22,12,true,10,true
[consuming],44,268.5235818719331,22,11,false,11,false
[con_ready],45,286.7926255974055,22,11,true,11,true
[consuming],46,287.3134556895872,22,10,false,12,false
[con_ready],47,289.17292276267005,22,10,true,12,true
[consuming],48,290.2486980164572,22,9,false,13,false
[producing],49,297.09972844440193,23,10,false,13,false
[producing],50,297.73288463142893,24,11,false,13,false
[con_ready],51,299.8957001640936,24,11,true,13,true
[consuming],52,300.43650825315206,24,10,false,14,false
[producing],53,308.824206599618,25,11,false,14,false
[producing],54,318.07072115871506,26,12,false,14,false
[con_ready],55,328.985538327946,26,12,true,14,true
[consuming],56,329.1621162315881,26,11,false,15,false
[con_ready],57,342.5684211830323,26,11,true,15,true
[consuming],58,343.2669825928553,26,10,false,16,false
[con_ready],59,371.3156016484065,26,10,true,16,true
[consuming],60,371.5149885034856,26,9,false,17,false
[producing],61,384.15997408099815,27,10,false,17,false
[producing],62,389.45412203644116,28,11,false,17,false
[con_ready],63,391.3181496501069,28,11,true,17,true
[consuming],64,392.92605701984576,28,10,false,18,false
[con_ready],65,395.8055369118214,28,10,true,18,true
[consuming],66,396.8739731668641,28,9,false,19,false
[con_ready],67,397.9679668027576,28,9,true,19,true
[consuming],68,398.61214703178877,28,8,false,20,false
[con_ready],69,402.6536748921146,28,8,true,20,true
[consuming],70,402.7206354862811,28,7,false,21,false
[producing],71,408.3871459629072,29,8,false,21,false
[producing],72,413.89577453966587,30,9,false,21,false
[con_ready],73,421.45828073923354,30,9,true,21,true
[consuming],74,421.94010863877315,30,8,false,22,false
[con_ready],75,428.05559084847255,30,8,true,22,true
[consuming],76,428.07235876860045,30,7,false,23,false
[producing],77,428.48282996946364,31,8,false,23,false
[con_ready],78,431.5054546999553,31,8,true,23,true
[consuming],79,431.9730352263697,31,7,false,24,false
[con_ready],80,435.0232268278994,31,7,true,24,true
[consuming],81,435.8214008611438,31,6,false,25,false
[con_ready],82,438.88391990718236,31,6,true,25,true
[consuming],83,439.0122274997861,31,5,false,26,false
[con_ready],84,440.3694730145866,31,5,true,26,true
[consuming],85,441.01436684363745,31,4,false,27,false
[producing],86,441.09839455008563,32,5,false,27,false
[producing],87,443.9359790874474,33,6,false,27,false
[producing],88,448.9577311673778,34,7,false,27,false
[producing],89,459.7339676746172,35,8,false,27,false
[producing],90,462.60911258613953,36,9,false,27,false
[producing],91,467.85293920635246,37,10,false,27,false
[producing],92,472.7714754967981,38,11,false,27,false
[producing],93,518.9894013907981,39,12,false,27,false
[producing],94,526.8592306689857,40,13,false,27,false
[producing],95,532.2133985412913,41,14,false,27,false
[con_ready],96,543.4745413600435,41,14,true,27,true
[consuming],97,546.6894301646862,41,13,false,28,false
[con_ready],98,551.7140924640844,41,13,true,28,true
[consuming],99,552.5374309808305,41,12,false,29,false
[con_ready],100,561.2160727790208,41,12,true,29,true
[consuming],101,562.8721890088224,41,11,false,30,false
[con_ready],102,567.152479264168,41,11,true,30,true
[consuming],103,567.2291067282694,41,10,false,31,false
[producing],104,571.2042535515284,42,11,false,31,false
[con_ready],105,576.0871938975654,42,11,true,31,true
[consuming],106,576.2627171082618,42,10,false,32,false
[producing],107,578.7581436532457,43,11,false,32,false
[producing],108,581.1935884331456,44,12,false,32,false
[producing],109,583.6458424234935,45,13,false,32,false
[producing],110,590.7122609852394,46,14,false,32,false
[producing],111,591.2110835013046,47,15,false,32,false
[producing],112,592.6649009055683,48,16,false,32,false
[con_ready],113,592.8098591197848,48,16,true,32,true
[consuming],114,595.0509931880551,48,15,false,33,false
[con_ready],115,596.7768741399001,48,15,true,33,true
[consuming],116,598.6830245030076,48,14,false,34,false
[con_ready],117,602.9781163056771,48,14,true,34,true
[consuming],118,604.4010003996304,48,13,false,35,false
[con_ready],119,614.6654218990682,48,13,true,35,true
[consuming],120,614.9823229153019,48,12,false,36,false
[producing],121,624.1478759116101,49,13,false,36,false
[con_ready],122,626.3905860643765,49,13,true,36,true
[consuming],123,626.82681788818,49,12,false,37,false
[con_ready],124,635.7712796827145,49,12,true,37,true
[consuming],125,637.1585377078932,49,11,false,38,false
[con_ready],126,637.9835051972539,49,11,true,38,true
[consuming],127,642.9338943763072,49,10,false,39,false
[con_ready],128,652.8570882747007,49,10,true,39,true
[consuming],129,653.4265200820868,49,9,false,40,false
[producing],130,662.3301715710162,50,10,false,40,false
[con_ready],131,662.3853670082663,50,10,true,40,true
[consuming],132,664.0818348941734,50,9,false,41,false
[producing],133,665.55611389834,51,10,false,41,false
[con_ready],134,669.3434469808773,51,10,true,41,true
[consuming],135,670.7278143897325,51,9,false,42,false
[con_ready],136,671.4218213975325,51,9,true,42,true
[consuming],137,672.4550569228046,51,8,false,43,false
[producing],138,678.4843759170092,52,9,false,43,false
[con_ready],139,682.8099123740155,52,9,true,43,true
[consuming],140,683.1322995669202,52,8,false,44,false
[producing],141,685.0889328353381,53,9,false,44,false
[producing],142,715.6912450588965,54,10,false,44,false
[con_ready],143,716.0372230721741,54,10,true,44,true
[consuming],144,716.6522418344422,54,9,false,45,false
[con_ready],145,719.8003273264148,54,9,true,45,true
[consuming],146,722.7556839098687,54,8,false,46,false
[con_ready],147,727.7158716909195,54,8,true,46,true
[consuming],148,727.9685259985611,54,7,false,47,false
[con_ready],149,730.3867431552708,54,7,true,47,true
[consuming],150,731.0380671186964,54,6,false,48,false
[producing],151,731.2928248721798,55,7,false,48,false
[con_ready],152,753.8921725783965,55,7,true,48,true
[consuming],153,755.034772793941,55,6,false,49,false
[producing],154,759.6576707202597,56,7,false,49,false
[producing],155,777.1570017490322,57,8,false,49,false
[con_ready],156,779.8402487117249,57,8,true,49,true
[consuming],157,780.162741617061,57,7,false,50,false
[con_ready],158,789.1283115906455,57,7,true,50,true
[consuming],159,789.9010407248006,57,6,false,51,false
[con_ready],160,802.6849538283112,57,6,true,51,true
[consuming],161,803.0141695741786,57,5,false,52,false
[producing],162,803.5532736996803,58,6,false,52,false
[producing],163,809.123652713269,59,7,false,52,false
[producing],164,813.5626237150915,60,8,false,52,false
[con_ready],165,829.1566970810024,60,8,true,52,true
[consuming],166,830.4101562813946,60,7,false,53,false
[con_ready],167,841.8934611333572,60,7,true,53,true
[consuming],168,843.4590741971006,60,6,false,54,false
[con_ready],169,848.3240470643873,60,6,true,54,true
[consuming],170,848.351931860719,60,5,false,55,false
[con_ready],171,852.2201544643557,60,5,true,55,true
[consuming],172,853.2163888332021,60,4,false,56,false
[con_ready],173,857.1452228444534,60,4,true,56,true
[consuming],174,857.6719264442032,60,3,false,57,false
[producing],175,862.7574099281281,61,4,false,57,false
[producing],176,863.1763543614809,62,5,false,57,false
[con_ready],177,864.4130053566436,62,5,true,57,true
[consuming],178,865.598565341846,62,4,false,58,false
[producing],179,870.9771403194662,63,5,false,58,false
[producing],180,877.3768685241487,64,6,false,58,false
[con_ready],181,878.5462123844909,64,6,true,58,true
[consuming],182,878.8700909442374,64,5,false,59,false
[producing],183,880.4524992101816,65,6,false,59,false
[con_ready],184,894.6001396856905,65,6,true,59,true
[consuming],185,895.9980772147508,65,5,false,60,false
[producing],186,908.929600297718,66,6,false,60,false
[producing],187,913.3576873548813,67,7,false,60,false
[producing],188,939.4142000656229,68,8,false,60,false
[con_ready],189,941.7290914917893,68,8,true,60,true
[consuming],190,942.8020395358636,68,7,false,61,false
[con_ready],191,947.7346097891705,68,7,true,61,true
[consuming],192,947.9311281273472,68,6,false,62,false
[con_ready],193,954.3104622696533,68,6,true,62,true
[consuming],194,954.4319933744177,68,5,false,63,false
[con_ready],195,987.4894402903396,68,5,true,63,true
[consuming],196,989.2831871918607,68,4,false,64,false
[producing],197,991.7258835541968,69,5,false,64,false
[producing],198,1003.9616720446725,70,6,false,64,false
[producing],199,1006.6470859207313,71,7,false,64,false
[con_ready],200,1012.075648624058,71,7,true,64,true
[consuming],201,1012.4599014695191,71,6,false,65,false
[producing],202,1017.2597284724167,72,7,false,65,false
[con_ready],203,1018.811463260513,72,7,true,65,true
[consuming],204,1018.8607587127079,72,6,false,66,false
[con_ready],205,1032.3943581070482,72,6,true,66,true
[consuming],206,1033.7783449951683,72,5,false,67,false
[producing],207,1037.292873111401,73,6,false,67,false
[con_ready],208,1038.1524763279479,73,6,true,67,true
[consuming],209,1039.0497768008033,73,5,false,68,false
[con_ready],210,1041.9095323314425,73,5,true,68,true
[consuming],211,1042.4435493534004,73,4,false,69,false
[producing],212,1048.8054347815898,74,5,false,69,false
[producing],213,1064.1155392641638,75,6,false,69,false
[producing],214,1066.5516441286452,76,7,false,69,false
[producing],215,1082.9150398200336,77,8,false,69,false
[producing],216,1085.2623380428565,78,9,false,69,false
[con_ready],217,1092.1857084928295,78,9,true,69,true
[consuming],218,1093.0979336917583,78,8,false,70,false
[producing],219,1093.375171766216,79,9,false,70,false
[con_ready],220,1098.982548980302,79,9,true,70,true
[consuming],221,1099.1836742657326,79,8,false,71,false
[producing],222,1099.62138071315,80,9,false,71,false
[con_ready],223,1100.2185702990698,80,9,true,71,true
[consuming],224,1103.140443666875,80,8,false,72,false
[con_ready],225,1103.6074445122379,80,8,true,72,true
[consuming],226,1105.8219265886235,80,7,false,73,false
[con_ready],227,1108.9352226830674,80,7,true,73,true
[consuming],228,1109.7608746410388,80,6,false,74,false
[con_ready],229,1112.766360638088,80,6,true,74,true
[consuming],230,1113.8864096967784,80,5,false,75,false
[con_ready],231,1115.4890598657905,80,5,true,75,true
[consuming],232,1116.5261967519455,80,4,false,76,false
[con_ready],233,1118.3758438671193,80,4,true,76,true
[consuming],234,1120.0989002601127,80,3,false,77,false
[con_ready],235,1122.2788851493344,80,3,true,77,true
[consuming],236,1123.082557050423,80,2,false,78,false
[con_ready],237,1159.7739172979057,80,2,true,78,true
[consuming],238,1160.9553604762916,80,1,false,79,false
[con_ready],239,1166.0160553712772,80,1,true,79,true
[consuming],240,1166.609079236351,80,0,false,80,false
