action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,5.624595766816237,1,1,false,0,false
[producing],2,14.891757540892527,2,2,false,0,false
[con_ready],3,23.670939831314726,2,2,true,0,true
[consuming],4,23.738603481087093,2,1,false,1,false
[con_ready],5,25.53388886257873,2,1,true,1,true
[consuming],6,25.964493311784018,2,0,false,2,false
[producing],7,39.03838401368347,3,1,false,2,false
[con_ready],8,39.66907202651167,3,1,true,2,true
[consuming],9,40.14031596169407,3,0,false,3,false
[producing],10,53.178310263288395,4,1,false,3,false
[producing],11,63.213081214006124,5,2,false,3,false
[producing],12,64.12420598709598,6,3,false,3,false
[con_ready],13,97.49985206700268,6,3,true,3,true
[consuming],14,98.28835990497404,6,2,false,4,false
[producing],15,111.16513601724694,7,3,false,4,false
[producing],16,122.87446972248405,8,4,false,4,false
[con_ready],17,123.83153490545747,8,4,true,4,true
[consuming],18,124.54154105881472,8,3,false,5,false
[con_ready],19,136.26137492722432,8,3,true,5,true
[consuming],20,137.28120422801385,8,2,false,6,false
[con_ready],21,137.81956165886336,8,2,true,6,true
[consuming],22,138.73739882544072,8,1,false,7,false
[producing],23,140.40209863665575,9,2,false,7,false
[con_ready],24,145.96255884004114,9,2,true,7,true
[consuming],25,146.24811667864745,9,1,false,8,false
[producing],26,148.11546037186915,10,2,false,8,false
[producing],27,163.494958165277,11,3,false,8,false
[con_ready],28,173.56046278464277,11,3,true,8,true
[consuming],29,176.08623098672845,11,2,false,9,false
[producing],30,176.25610462256364,12,3,false,9,false
[con_ready],31,179.38156260962373,12,3,true,9,true
[consuming],32,181.3207196512994,12,2,false,10,false
[producing],33,181.95802797538022,13,3,false,10,false
[con_ready],34,182.8324351282014,13,3,true,10,true
[consuming],35,182.91495065743177,13,2,false,11,false
[con_ready],36,188.3450659569284,13,2,true,11,true
[consuming],37,189.07926354413516,13,1,false,12,false
[con_ready],38,189.95589830656263,13,1,true,12,true
[consuming],39,190.95180600564635,13,0,false,13,false
[producing],40,198.32647683651922,14,1,false,13,false
[con_ready],41,208.96296466467712,14,1,true,13,true
[consuming],42,209.96074921086998,14,0,false,14,false
[producing],43,210.62358304397355,15,1,false,14,false
[con_ready],44,214.54282243554988,15,1,true,14,true
[consuming],45,219.434382472313,15,0,false,15,false
[producing],46,220.25439582804864,16,1,false,15,false
[con_ready],47,223.36414695376203,16,1,true,15,true
[consuming],48,225.46274612422368,16,0,false,16,false
[producing],49,294.80989872252496,17,1,false,16,false
[con_ready],50,307.8009329615193,17,1,true,16,true
[consuming],51,308.44344421309,17,0,false,17,false
[producing],52,308.4484567578412,18,1,false,17,false
[con_ready],53,314.4075153678123,18,1,true,17,true
[consuming],54,314.430093823911,18,0,false,18,false
[producing],55,338.3110354983528,19,1,false,18,false
[con_ready],56,345.08399238483406,19,1,true,18,true
