action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,32.852232913447814,1,1,false,0,false
[con_ready],2,37.4749073848258,1,1,true,0,true
[consuming],3,38.413445955869264,1,0,false,1,false
[producing],4,50.62552193759108,2,1,false,1,false
[con_ready],5,52.680863611850995,2,1,true,1,true
[consuming],6,53.64252734503162,2,0,false,2,false
[producing],7,57.40407869957735,3,1,false,2,false
[con_ready],8,80.14141955590995,3,1,true,2,true
[consuming],9,80.53196026826011,3,0,false,3,false
[producing],10,91.63374782666074,4,1,false,3,false
[producing],11,92.62080470419708,5,2,false,3,false
[producing],12,96.71428981831954,6,3,false,3,false
[producing],13,98.98784043226797,7,4,false,3,false
[producing],14,106.11402252546907,8,5,false,3,false
[con_ready],15,110.77706691938907,8,5,true,3,true
[consuming],16,112.13338446575561,8,4,false,4,false
[producing],17,129.68474711292333,9,5,false,4,false
[con_ready],18,145.05264930749402,9,5,true,4,true
[consuming],19,145.33182174718752,9,4,false,5,false
[producing],20,147.55761836435215,10,5,false,5,false
[con_ready],21,147.60471962090725,10,5,true,5,true
[consuming],22,148.45732362194113,10,4,false,6,false
[con_ready],23,152.73838742181272,10,4,true,6,true
[consuming],24,154.92208390034315,10,3,false,7,false
[con_ready],25,159.64879777018493,10,3,true,7,true
[consuming],26,162.25018062811552,10,2,false,8,false
[con_ready],27,164.07289871193234,10,2,true,8,true
[consuming],28,164.42057514074577,10,1,false,9,false
[producing],29,165.1592927881993,11,2,false,9,false
[con_ready],30,177.78239770098875,11,2,true,9,true
[consuming],31,179.55869536256426,11,1,false,10,false
[producing],32,189.48772444054393,12,2,false,10,false
[con_ready],33,194.00529367364004,12,2,true,10,true
[consuming],34,194.38305756106115,12,1,false,11,false
[producing],35,203.62962301622468,13,2,false,11,false
[con_ready],36,216.99277028713573,13,2,true,11,true
[consuming],37,217.17863483694336,13,1,false,12,false
[con_ready],38,217.50817153392978,13,1,true,12,true
[consuming],39,219.0960964504968,13,0,false,13,false
[producing],40,225.78152996592206,14,1,false,13,false
[con_ready],41,226.74370194349243,14,1,true,13,true
[consuming],42,228.94112178049247,14,0,false,14,false
[producing],43,237.03883282375506,15,1,false,14,false
[producing],44,238.94715408311362,16,2,false,14,false
[producing],45,248.79022025594367,17,3,false,14,false
[producing],46,253.12407512313712,18,4,false,14,false
[con_ready],47,253.57638273460785,18,4,true,14,true
[consuming],48,254.147550539117,18,3,false,15,false
[con_ready],49,258.05948651309575,18,3,true,15,true
[consuming],50,258.1483824491591,18,2,false,16,false
[producing],51,258.9104986020142,19,3,false,16,false
[producing],52,259.75909423425026,20,4,false,16,false
[producing],53,264.4781016610025,21,5,false,16,false
[con_ready],54,266.8177361212534,21,5,true,16,true
[consuming],55,268.5923164204606,21,4,false,17,false
[producing],56,270.3853367451349,22,5,false,17,false
[producing],57,285.79731290459046,23,6,false,17,false
[producing],58,285.9571380341841,24,7,false,17,false
[producing],59,286.0103970360583,25,8,false,17,false
[con_ready],60,286.43653233558183,25,8,true,17,true
[consuming],61,286.6623039651717,25,7,false,18,false
[con_ready],62,289.14062864868845,25,7,true,18,true
[consuming],63,290.0028935756237,25,6,false,19,false
[con_ready],64,292.3078491622556,25,6,true,19,true
[consuming],65,293.5939805318804,25,5,false,20,false
[con_ready],66,301.0120214664811,25,5,true,20,true
[consuming],67,302.424924798916,25,4,false,21,false
[con_ready],68,303.1234477718247,25,4,true,21,true
[consuming],69,304.3953483748509,25,3,false,22,false
[producing],70,317.9759391451864,26,4,false,22,false
[producing],71,324.60907305369875,27,5,false,22,false
[producing],72,324.7740533149132,28,6,false,22,false
[producing],73,328.1469752052911,29,7,false,22,false
[con_ready],74,340.50963839462923,29,7,true,22,true
[consuming],75,341.33956986931224,29,6,false,23,false
[producing],76,353.77965192542985,30,7,false,23,false
[con_ready],77,356.4300912152574,30,7,true,23,true
[consuming],78,356.61810172188257,30,6,false,24,false
[con_ready],79,368.164475773025,30,6,true,24,true
[consuming],80,368.3809456599169,30,5,false,25,false
[con_ready],81,375.8261010852301,30,5,true,25,true
[consuming],82,376.9843986690087,30,4,false,26,false
[producing],83,380.54501231235236,31,5,false,26,false
[con_ready],84,398.6919235034383,31,5,true,26,true
[consuming],85,400.1061014915904,31,4,false,27,false
[producing],86,403.45523801866716,32,5,false,27,false
[producing],87,406.74188908918995,33,6,false,27,false
[con_ready],88,409.90892244891194,33,6,true,27,true
[consuming],89,411.6191787871316,33,5,false,28,false
[con_ready],90,419.4273244694478,33,5,true,28,true
[consuming],91,420.08564027176607,33,4,false,29,false
[con_ready],92,420.37587184516053,33,4,true,29,true
[consuming],93,420.59976986568677,33,3,false,30,false
[con_ready],94,423.6857550359506,33,3,true,30,true
[consuming],95,425.1756855535958,33,2,false,31,false
[con_ready],96,425.7207560204659,33,2,true,31,true
[consuming],97,426.5841821643145,33,1,false,32,false
[con_ready],98,429.4247838420055,33,1,true,32,true
[consuming],99,436.1254122857276,33,0,false,33,false
[producing],100,438.89871192532075,34,1,false,33,false
[producing],101,443.4021063229137,35,2,false,33,false
[producing],102,446.47434145609645,36,3,false,33,false
[con_ready],103,454.32335418808725,36,3,true,33,true
[consuming],104,454.93334652077743,36,2,false,34,false
[producing],105,459.14956856796783,37,3,false,34,false
[con_ready],106,468.0360177693738,37,3,true,34,true
[consuming],107,469.24487129515524,37,2,false,35,false
[producing],108,480.99391338578494,38,3,false,35,false
[con_ready],109,481.3465985091421,38,3,true,35,true
[consuming],110,481.48239182419974,38,2,false,36,false
[con_ready],111,483.7403221098889,38,2,true,36,true
[consuming],112,485.0048102214126,38,1,false,37,false
[producing],113,485.92622230225396,39,2,false,37,false
[producing],114,489.5367131094753,40,3,false,37,false
[producing],115,498.2150327231908,41,4,false,37,false
[producing],116,512.5490650113907,42,5,false,37,false
[producing],117,513.6898640765082,43,6,false,37,false
[producing],118,515.0395598241631,44,7,false,37,false
[producing],119,522.6263429857125,45,8,false,37,false
[con_ready],120,522.9216818071166,45,8,true,37,true
[consuming],121,527.5124965340915,45,7,false,38,false
[con_ready],122,529.0164961199583,45,7,true,38,true
[consuming],123,529.4031950448069,45,6,false,39,false
[producing],124,531.7451973207001,46,7,false,39,false
[producing],125,533.4048210580568,47,8,false,39,false
[con_ready],126,548.8181219999166,47,8,true,39,true
[consuming],127,549.0794253724015,47,7,false,40,false
[con_ready],128,549.34229441816,47,7,true,40,true
[consuming],129,550.0991395684078,47,6,false,41,false
[con_ready],130,553.954394823827,47,6,true,41,true
[consuming],131,554.5427965278171,47,5,false,42,false
[producing],132,556.5225929899364,48,6,false,42,false
[con_ready],133,562.8112336277712,48,6,true,42,true
[consuming],134,563.6223202896625,48,5,false,43,false
[producing],135,563.6760280625451,49,6,false,43,false
[con_ready],136,564.3949966118736,49,6,true,43,true
[consuming],137,565.4738952230543,49,5,false,44,false
[con_ready],138,569.7148402669636,49,5,true,44,true
[consuming],139,570.6677083718702,49,4,false,45,false
[con_ready],140,597.5275399488345,49,4,true,45,true
[consuming],141,600.5300488870023,49,3,false,46,false
[con_ready],142,611.3610741804781,49,3,true,46,true
[consuming],143,611.6655886409674,49,2,false,47,false
[con_ready],144,612.9089496407006,49,2,true,47,true
[consuming],145,614.4446899143136,49,1,false,48,false
[con_ready],146,617.1596646713595,49,1,true,48,true
[consuming],147,620.5263968442958,49,0,false,49,false
[producing],148,630.8931616068882,50,1,false,49,false
[con_ready],149,631.7992251930806,50,1,true,49,true
[consuming],150,632.3132352430215,50,0,false,50,false
[producing],151,634.2756676684975,51,1,false,50,false
[con_ready],152,641.6267395204057,51,1,true,50,true
[consuming],153,642.3986003675274,51,0,false,51,false
[producing],154,649.5827762868569,52,1,false,51,false
[producing],155,651.5285038402565,53,2,false,51,false
[con_ready],156,671.4314611230906,53,2,true,51,true
[consuming],157,672.6923282931945,53,1,false,52,false
[con_ready],158,678.0736871092868,53,1,true,52,true
[consuming],159,678.5175505131504,53,0,false,53,false
[producing],160,727.0576866019532,54,1,false,53,false
[producing],161,730.7100136080569,55,2,false,53,false
[producing],162,732.7657257100128,56,3,false,53,false
[producing],163,736.7792092194981,57,4,false,53,false
[producing],164,742.6838739601881,58,5,false,53,false
[con_ready],165,744.2816621343197,58,5,true,53,true
[consuming],166,744.3670015034805,58,4,false,54,false
[producing],167,764.8068714441022,59,5,false,54,false
[producing],168,784.5130409658641,60,6,false,54,false
[con_ready],169,793.4900070801674,60,6,true,54,true
[consuming],170,796.1924909229374,60,5,false,55,false
[con_ready],171,796.6872537791744,60,5,true,55,true
[consuming],172,797.7236199261166,60,4,false,56,false
[producing],173,797.9090647691238,61,5,false,56,false
[producing],174,803.3800740246986,62,6,false,56,false
[producing],175,809.9578742044499,63,7,false,56,false
[con_ready],176,816.096266534461,63,7,true,56,true
[consuming],177,816.6942681900083,63,6,false,57,false
[producing],178,821.5027805938921,64,7,false,57,false
[producing],179,831.7233172227479,65,8,false,57,false
[producing],180,833.9151224587015,66,9,false,57,false
[producing],181,834.6804483766488,67,10,false,57,false
[con_ready],182,848.0113009511235,67,10,true,57,true
[consuming],183,849.3158476060094,67,9,false,58,false
[con_ready],184,853.1331678927605,67,9,true,58,true
[consuming],185,853.4002043939231,67,8,false,59,false
[con_ready],186,859.4135755116803,67,8,true,59,true
[consuming],187,860.4371315828214,67,7,false,60,false
[producing],188,862.1383807172933,68,8,false,60,false
[con_ready],189,865.0257954660286,68,8,true,60,true
[consuming],190,865.2300645733332,68,7,false,61,false
[producing],191,866.6105845988317,69,8,false,61,false
[producing],192,874.7153126002687,70,9,false,61,false
[producing],193,876.2128787504957,71,10,false,61,false
[producing],194,879.123153331818,72,11,false,61,false
[con_ready],195,894.8429101003172,72,11,true,61,true
[consuming],196,895.5519738700216,72,10,false,62,false
[con_ready],197,907.6584978991879,72,10,true,62,true
[consuming],198,908.8441274666542,72,9,false,63,false
[con_ready],199,909.9686502681308,72,9,true,63,true
[consuming],200,911.1127013879029,72,8,false,64,false
[producing],201,924.4811797581003,73,9,false,64,false
[con_ready],202,931.08738330464,73,9,true,64,true
[consuming],203,932.7482856066723,73,8,false,65,false
[producing],204,938.5749664882962,74,9,false,65,false
[con_ready],205,940.0258887247654,74,9,true,65,true
[consuming],206,943.5591659809029,74,8,false,66,false
[producing],207,944.4209273673746,75,9,false,66,false
[producing],208,944.8373816221726,76,10,false,66,false
[producing],209,957.0052305398572,77,11,false,66,false
[producing],210,978.5621100218129,78,12,false,66,false
[producing],211,992.0010577645882,79,13,false,66,false
[producing],212,1003.0228490265764,80,14,false,66,false
[con_ready],213,1004.574977617475,80,14,true,66,true
[consuming],214,1005.4661221159749,80,13,false,67,false
[con_ready],215,1016.3399743448059,80,13,true,67,true
[consuming],216,1016.6522560034241,80,12,false,68,false
[con_ready],217,1040.913847943441,80,12,true,68,true
[consuming],218,1040.9436639524502,80,11,false,69,false
[con_ready],219,1041.4772987694391,80,11,true,69,true
[consuming],220,1042.6903464503437,80,10,false,70,false
[con_ready],221,1054.8818066347337,80,10,true,70,true
[consuming],222,1055.1284173561353,80,9,false,71,false
[con_ready],223,1061.0272316056792,80,9,true,71,true
[consuming],224,1061.3380220017941,80,8,false,72,false
[con_ready],225,1105.5381487057646,80,8,true,72,true
[consuming],226,1108.1470025175079,80,7,false,73,false
[con_ready],227,1120.8987712388928,80,7,true,73,true
[consuming],228,1121.2615575445402,80,6,false,74,false
[con_ready],229,1133.3684476815447,80,6,true,74,true
[consuming],230,1134.0147176315713,80,5,false,75,false
[con_ready],231,1149.5748050595303,80,5,true,75,true
[consuming],232,1149.9212825724449,80,4,false,76,false
[con_ready],233,1158.3742225316914,80,4,true,76,true
[consuming],234,1159.892747088054,80,3,false,77,false
[con_ready],235,1168.7621949476572,80,3,true,77,true
[consuming],236,1168.8717268933137,80,2,false,78,false
[con_ready],237,1175.7815530932478,80,2,true,78,true
[consuming],238,1177.856594446799,80,1,false,79,false
[con_ready],239,1179.0741706276908,80,1,true,79,true
[consuming],240,1180.392027905996,80,0,false,80,false
