action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,6.548314046818762,1,1,false,0,false
[producing],2,14.85895209798617,2,2,false,0,false
[con_ready],3,21.509293100067964,2,2,true,0,true
[consuming],4,21.70559616457056,2,1,false,1,false
[producing],5,36.53928740950608,3,2,false,1,false
[con_ready],6,41.501054314486446,3,2,true,1,true
[consuming],7,41.517872863684666,3,1,false,2,false
[producing],8,42.847553549917016,4,2,false,2,false
[producing],9,43.44054574913259,5,3,false,2,false
[con_ready],10,61.457923056496355,5,3,true,2,true
[consuming],11,61.75595872409848,5,2,false,3,false
[producing],12,63.8015540296394,6,3,false,3,false
[producing],13,71.03214753792253,7,4,false,3,false
[con_ready],14,76.72741449623456,7,4,true,3,true
[consuming],15,78.03714465036708,7,3,false,4,false
[producing],16,79.27187746000853,8,4,false,4,false
[producing],17,79.30303505901297,9,5,false,4,false
[producing],18,89.17009273644558,10,6,false,4,false
[con_ready],19,96.29870054444105,10,6,true,4,true
[consuming],20,96.54506098312824,10,5,false,5,false
[con_ready],21,97.33019304072488,10,5,true,5,true
[consuming],22,97.50419846526565,10,4,false,6,false
[producing],23,103.10957296027753,11,5,false,6,false
[producing],24,103.4361825014128,12,6,false,6,false
[con_ready],25,104.69013106260638,12,6,true,6,true
[consuming],26,107.93887277540493,12,5,false,7,false
[producing],27,109.42359675737357,13,6,false,7,false
[con_ready],28,112.80961767122689,13,6,true,7,true
[consuming],29,115.16588554072986,13,5,false,8,false
[con_ready],30,129.18673023056067,13,5,true,8,true
[consuming],31,131.25914836602874,13,4,false,9,false
[con_ready],32,133.1882176579416,13,4,true,9,true
[consuming],33,135.575581725454,13,3,false,10,false
[con_ready],34,139.8103300210994,13,3,true,10,true
[consuming],35,140.2624593474563,13,2,false,11,false
[producing],36,162.7674612557411,14,3,false,11,false
[producing],37,162.89509502946856,15,4,false,11,false
[con_ready],38,175.2545529319742,15,4,true,11,true
[consuming],39,175.35086769838074,15,3,false,12,false
[con_ready],40,189.1376952178149,15,3,true,12,true
[consuming],41,189.78477764291645,15,2,false,13,false
[producing],42,189.83904784912949,16,3,false,13,false
[con_ready],43,189.84162850050956,16,3,true,13,true
[consuming],44,192.1973015558358,16,2,false,14,false
[producing],45,192.44934371548763,17,3,false,14,false
[producing],46,195.756863838698,18,4,false,14,false
[producing],47,202.14930030792644,19,5,false,14,false
[producing],48,203.58139878878862,20,6,false,14,false
[producing],49,207.8921979152238,21,7,false,14,false
[producing],50,208.10986269588358,22,8,false,14,false
[con_ready],51,235.19550583757683,22,8,true,14,true
[consuming],52,235.5094169656594,22,7,false,15,false
[producing],53,241.75682101248123,23,8,false,15,false
[con_ready],54,248.6514985680031,23,8,true,15,true
[consuming],55,249.3521616627857,23,7,false,16,false
[producing],56,253.95046461469065,24,8,false,16,false
[producing],57,256.32856036926773,25,9,false,16,false
[producing],58,256.6851813578762,26,10,false,16,false
[con_ready],59,257.02881669496577,26,10,true,16,true
[consuming],60,257.30201066775925,26,9,false,17,false
[con_ready],61,277.5373510469943,26,9,true,17,true
[consuming],62,277.68168270546397,26,8,false,18,false
[con_ready],63,281.9435964517737,26,8,true,18,true
[consuming],64,282.2312914516873,26,7,false,19,false
[con_ready],65,287.1936650157692,26,7,true,19,true
[consuming],66,287.53609217456574,26,6,false,20,false
[producing],67,292.8693782231144,27,7,false,20,false
[producing],68,298.64878237491416,28,8,false,20,false
[producing],69,323.06329574204017,29,9,false,20,false
[producing],70,327.2718542239631,30,10,false,20,false
[con_ready],71,327.63507680437505,30,10,true,20,true
