action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,2.048899989247949,1,1,false,0,false
[con_ready],2,8.276181335017284,1,1,true,0,true
[consuming],3,8.591218544824649,1,0,false,1,false
[producing],4,18.979071563290795,2,1,false,1,false
[producing],5,26.102750112419514,3,2,false,1,false
[con_ready],6,28.836941733908674,3,2,true,1,true
[consuming],7,29.049969739858156,3,1,false,2,false
[con_ready],8,39.86075568074427,3,1,true,2,true
[consuming],9,41.6001076759411,3,0,false,3,false
[producing],10,42.59904292879953,4,1,false,3,false
[producing],11,46.34031356874938,5,2,false,3,false
[producing],12,53.47501867588401,6,3,false,3,false
[producing],13,55.41824085590545,7,4,false,3,false
[producing],14,62.004317075606366,8,5,false,3,false
[con_ready],15,62.84101496247396,8,5,true,3,true
[consuming],16,64.7932978413025,8,4,false,4,false
[producing],17,65.22736267562516,9,5,false,4,false
[producing],18,76.72668054832994,10,6,false,4,false
[con_ready],19,82.8614171437325,10,6,true,4,true
[consuming],20,83.42678059797844,10,5,false,5,false
[producing],21,83.69130246541629,11,6,false,5,false
[producing],22,105.75964697702074,12,7,false,5,false
[producing],23,112.88619163771642,13,8,false,5,false
[producing],24,116.71583605721193,14,9,false,5,false
[con_ready],25,124.55755753000243,14,9,true,5,true
[consuming],26,124.9051135445817,14,8,false,6,false
[con_ready],27,129.90331498411823,14,8,true,6,true
[consuming],28,132.1503343552615,14,7,false,7,false
[producing],29,136.07441950161518,15,8,false,7,false
[con_ready],30,136.37809550986702,15,8,true,7,true
[consuming],31,137.10163589215136,15,7,false,8,false
[producing],32,143.85386207254695,16,8,false,8,false
[producing],33,151.75790240450783,17,9,false,8,false
[producing],34,156.89119323113536,18,10,false,8,false
[con_ready],35,159.17713332659005,18,10,true,8,true
[consuming],36,160.68554364697093,18,9,false,9,false
[con_ready],37,163.6980522983546,18,9,true,9,true
[consuming],38,165.9534937434921,18,8,false,10,false
[con_ready],39,189.17935183741534,18,8,true,10,true
[consuming],40,189.49249473120994,18,7,false,11,false
[con_ready],41,206.60545205222763,18,7,true,11,true
[consuming],42,208.88463003134137,18,6,false,12,false
