action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,3.0651116867497876,1,1,false,0,false
[producing],2,5.117984226681468,2,2,false,0,false
[con_ready],3,6.210174947176765,2,2,true,0,true
[consuming],4,6.406884508229268,2,1,false,1,false
[con_ready],5,9.146030722006811,2,1,true,1,true
[consuming],6,9.833867045730743,2,0,false,2,false
[producing],7,15.279483439008917,3,1,false,2,false
[con_ready],8,15.909091098735693,3,1,true,2,true
[consuming],9,17.55374002264072,3,0,false,3,false
[producing],10,21.46734336759747,4,1,false,3,false
[con_ready],11,22.426055872979845,4,1,true,3,true
[consuming],12,22.928280221893797,4,0,false,4,false
[producing],13,31.846884644617752,5,1,false,4,false
[producing],14,41.192291807333454,6,2,false,4,false
[producing],15,44.980691171673,7,3,false,4,false
[con_ready],16,49.99882200126842,7,3,true,4,true
[consuming],17,50.90219988906261,7,2,false,5,false
[con_ready],18,52.39377515261757,7,2,true,5,true
[consuming],19,53.13911333105503,7,1,false,6,false
[producing],20,53.45237181134172,8,2,false,6,false
[con_ready],21,72.6074739858409,8,2,true,6,true
[consuming],22,73.11377298996784,8,1,false,7,false
[con_ready],23,74.09445786341493,8,1,true,7,true
[consuming],24,74.49624254073065,8,0,false,8,false
[producing],25,84.10086167952082,9,1,false,8,false
[producing],26,96.79140792303127,10,2,false,8,false
[con_ready],27,103.88375607362937,10,2,true,8,true
[consuming],28,105.77785712542706,10,1,false,9,false
[producing],29,105.86933432076461,11,2,false,9,false
[con_ready],30,107.52164253616121,11,2,true,9,true
[consuming],31,107.64690639115433,11,1,false,10,false
[con_ready],32,130.15717158745096,11,1,true,10,true
[consuming],33,130.53737245575041,11,0,false,11,false
[producing],34,134.11889671342823,12,1,false,11,false
[producing],35,136.79781420429688,13,2,false,11,false
[con_ready],36,138.2076391221058,13,2,true,11,true
[consuming],37,138.4949050032694,13,1,false,12,false
[producing],38,141.973013592828,14,2,false,12,false
[producing],39,145.53904586959902,15,3,false,12,false
[producing],40,156.60523724916052,16,4,false,12,false
[con_ready],41,157.89933513306818,16,4,true,12,true
[consuming],42,157.91118667792514,16,3,false,13,false
[con_ready],43,161.19000506264575,16,3,true,13,true
[consuming],44,161.878643996014,16,2,false,14,false
[con_ready],45,164.46774212949498,16,2,true,14,true
[consuming],46,165.4139970217477,16,1,false,15,false
[con_ready],47,178.31696599075653,16,1,true,15,true
[consuming],48,178.33524876913276,16,0,false,16,false
[producing],49,200.67407823533037,17,1,false,16,false
[con_ready],50,201.14604277127378,17,1,true,16,true
[consuming],51,201.78846168809915,17,0,false,17,false
[producing],52,212.31054966737798,18,1,false,17,false
[con_ready],53,215.13500398173693,18,1,true,17,true
[consuming],54,216.00544425760432,18,0,false,18,false
[producing],55,216.30817705639075,19,1,false,18,false
[con_ready],56,222.0695375279836,19,1,true,18,true
[consuming],57,222.20621167682523,19,0,false,19,false
[producing],58,241.76233895822605,20,1,false,19,false
[producing],59,246.11707413542857,21,2,false,19,false
[con_ready],60,247.47194242035476,21,2,true,19,true
[consuming],61,247.96415421386496,21,1,false,20,false
[producing],62,249.582325321716,22,2,false,20,false
[con_ready],63,252.1722460956896,22,2,true,20,true
[consuming],64,252.29025759142718,22,1,false,21,false
[con_ready],65,252.58466155134488,22,1,true,21,true
[consuming],66,253.57599455100925,22,0,false,22,false
[producing],67,262.0360643234407,23,1,false,22,false
[con_ready],68,264.5589180011328,23,1,true,22,true
[consuming],69,264.6679604079892,23,0,false,23,false
[producing],70,266.2533343097153,24,1,false,23,false
[con_ready],71,268.95939111564275,24,1,true,23,true
[consuming],72,269.1746632244358,24,0,false,24,false
[producing],73,272.06075944644255,25,1,false,24,false
[producing],74,276.36585293814954,26,2,false,24,false
[producing],75,277.9837374305923,27,3,false,24,false
[con_ready],76,286.1103793338099,27,3,true,24,true
[consuming],77,286.1758667805846,27,2,false,25,false
[con_ready],78,292.32546150080645,27,2,true,25,true
[consuming],79,292.90592420674255,27,1,false,26,false
[producing],80,294.2447342853528,28,2,false,26,false
[con_ready],81,299.74150650488536,28,2,true,26,true
[consuming],82,299.8535233503344,28,1,false,27,false
[producing],83,301.69947797516863,29,2,false,27,false
[con_ready],84,315.6382976243665,29,2,true,27,true
[consuming],85,315.8970856467318,29,1,false,28,false
[producing],86,319.6350320029877,30,2,false,28,false
[con_ready],87,320.218598591741,30,2,true,28,true
[consuming],88,321.2263587107528,30,1,false,29,false
[producing],89,325.8564685980962,31,2,false,29,false
[con_ready],90,332.70596589511365,31,2,true,29,true
[consuming],91,333.02816197092926,31,1,false,30,false
[producing],92,334.4222011963906,32,2,false,30,false
[producing],93,335.4379899047631,33,3,false,30,false
[producing],94,338.23769538837496,34,4,false,30,false
[con_ready],95,339.9090292533023,34,4,true,30,true
[consuming],96,340.2170947892024,34,3,false,31,false
[con_ready],97,342.9417321684533,34,3,true,31,true
[consuming],98,344.2850226259648,34,2,false,32,false
[con_ready],99,348.52111160435203,34,2,true,32,true
[consuming],100,349.15495417192847,34,1,false,33,false
[con_ready],101,353.88000442288046,34,1,true,33,true
[consuming],102,354.7346506900063,34,0,false,34,false
[producing],103,379.68271148745,35,1,false,34,false
[con_ready],104,412.0784361297289,35,1,true,34,true
[consuming],105,412.47263091785396,35,0,false,35,false
[producing],106,415.5488329360471,36,1,false,35,false
[producing],107,424.35065804330816,37,2,false,35,false
[con_ready],108,428.4424049634451,37,2,true,35,true
[consuming],109,428.80498693775667,37,1,false,36,false
[con_ready],110,442.41414006573007,37,1,true,36,true
[consuming],111,442.5235052898463,37,0,false,37,false
[producing],112,449.2364359945566,38,1,false,37,false
[producing],113,451.9864376054285,39,2,false,37,false
[con_ready],114,463.42997635577615,39,2,true,37,true
[consuming],115,463.9953867113533,39,1,false,38,false
[producing],116,491.3052398911948,40,2,false,38,false
[con_ready],117,504.03199824125124,40,2,true,38,true
[consuming],118,506.36690090147823,40,1,false,39,false
[producing],119,519.4621204394135,41,2,false,39,false
[producing],120,519.7370700001975,42,3,false,39,false
[producing],121,523.093676825726,43,4,false,39,false
[con_ready],122,524.5924985189108,43,4,true,39,true
[consuming],123,524.8772482064467,43,3,false,40,false
[producing],124,526.9354056435077,44,4,false,40,false
[con_ready],125,528.661795853649,44,4,true,40,true
[consuming],126,529.8086956430076,44,3,false,41,false
[con_ready],127,541.2813765881109,44,3,true,41,true
[consuming],128,543.4239221164034,44,2,false,42,false
[con_ready],129,551.4701246345088,44,2,true,42,true
[consuming],130,552.338580937036,44,1,false,43,false
[producing],131,553.3059637716923,45,2,false,43,false
[producing],132,555.9955636699417,46,3,false,43,false
[con_ready],133,559.7720499490129,46,3,true,43,true
[consuming],134,559.9952673306809,46,2,false,44,false
[con_ready],135,576.2387990574294,46,2,true,44,true
[consuming],136,576.9021336172055,46,1,false,45,false
[con_ready],137,583.9500009183025,46,1,true,45,true
[consuming],138,584.1098128832173,46,0,false,46,false
[producing],139,605.8642629603049,47,1,false,46,false
[con_ready],140,625.343609670033,47,1,true,46,true
[consuming],141,626.8549975193785,47,0,false,47,false
[producing],142,633.7698644412181,48,1,false,47,false
[producing],143,640.4429514203645,49,2,false,47,false
[con_ready],144,648.033969626468,49,2,true,47,true
[consuming],145,648.7944755546722,49,1,false,48,false
[producing],146,650.4104010957909,50,2,false,48,false
[producing],147,655.0503569298032,51,3,false,48,false
[producing],148,659.012950931626,52,4,false,48,false
[producing],149,666.3989198939531,53,5,false,48,false
[con_ready],150,672.1962787095465,53,5,true,48,true
[consuming],151,672.9539259491064,53,4,false,49,false
[con_ready],152,684.4145602049155,53,4,true,49,true
[consuming],153,684.7812009916271,53,3,false,50,false
[con_ready],154,693.0294593828521,53,3,true,50,true
[consuming],155,693.769650656657,53,2,false,51,false
[con_ready],156,700.5666483274783,53,2,true,51,true
[consuming],157,701.3299054949542,53,1,false,52,false
[con_ready],158,702.1563365800582,53,1,true,52,true
[consuming],159,702.2524142628137,53,0,false,53,false
[producing],160,704.9871212100048,54,1,false,53,false
[producing],161,710.887138608693,55,2,false,53,false
[con_ready],162,718.5843786509707,55,2,true,53,true
[consuming],163,721.812371989495,55,1,false,54,false
[con_ready],164,725.1900754687056,55,1,true,54,true
[consuming],165,725.9106468622647,55,0,false,55,false
[producing],166,727.5148526284518,56,1,false,55,false
[con_ready],167,731.7483075684697,56,1,true,55,true
[consuming],168,732.9772928515652,56,0,false,56,false
[producing],169,736.670972869463,57,1,false,56,false
[producing],170,758.055271438427,58,2,false,56,false
[con_ready],171,758.4145821689464,58,2,true,56,true
[consuming],172,758.634521615537,58,1,false,57,false
[con_ready],173,760.2942945041938,58,1,true,57,true
[consuming],174,760.4231749512646,58,0,false,58,false
[producing],175,761.0466938357525,59,1,false,58,false
[producing],176,764.6201858998674,60,2,false,58,false
[con_ready],177,779.4363626304867,60,2,true,58,true
[consuming],178,779.8271374079186,60,1,false,59,false
[producing],179,785.8816719647393,61,2,false,59,false
