action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,2.3912262328692093,1,1,false,0,false
[producing],2,6.4700159936951795,2,2,false,0,false
[producing],3,9.279456121668787,3,3,false,0,false
[producing],4,10.988895641784257,4,4,false,0,false
[producing],5,13.96743084630872,5,5,false,0,false
[con_ready],6,17.752675043205926,5,5,true,0,true
[consuming],7,18.171530428104518,5,4,false,1,false
[producing],8,46.82192151900949,6,5,false,1,false
[con_ready],9,55.479651486254454,6,5,true,1,true
[consuming],10,55.693802172413314,6,4,false,2,false
[producing],11,61.95879774782869,7,5,false,2,false
[con_ready],12,65.10787100494905,7,5,true,2,true
[consuming],13,65.89100785605415,7,4,false,3,false
[con_ready],14,67.15291615855222,7,4,true,3,true
[consuming],15,67.33777656467772,7,3,false,4,false
[producing],16,71.44235105660007,8,4,false,4,false
[producing],17,75.41139561897275,9,5,false,4,false
[producing],18,76.42629828644957,10,6,false,4,false
[con_ready],19,78.20316321534797,10,6,true,4,true
[consuming],20,80.71116634095202,10,5,false,5,false
[con_ready],21,82.0497842045417,10,5,true,5,true
[consuming],22,82.12962229845257,10,4,false,6,false
[producing],23,96.10366062299761,11,5,false,6,false
[con_ready],24,97.31628610893662,11,5,true,6,true
[consuming],25,98.31912552687997,11,4,false,7,false
[con_ready],26,100.45390945615058,11,4,true,7,true
[consuming],27,101.96650904712752,11,3,false,8,false
[producing],28,106.98764170252453,12,4,false,8,false
[con_ready],29,108.9705825377351,12,4,true,8,true
[consuming],30,109.2765218955669,12,3,false,9,false
[producing],31,111.23594451122318,13,4,false,9,false
[producing],32,117.88954798090057,14,5,false,9,false
[producing],33,121.13722716680928,15,6,false,9,false
[producing],34,122.01993593548195,16,7,false,9,false
[con_ready],35,125.08422443073118,16,7,true,9,true
[consuming],36,125.60012157196046,16,6,false,10,false
[con_ready],37,126.65277024894078,16,6,true,10,true
[consuming],38,127.07651303437109,16,5,false,11,false
[producing],39,133.70081120703475,17,6,false,11,false
[con_ready],40,136.87890385310118,17,6,true,11,true
[consuming],41,137.42198120497486,17,5,false,12,false
[producing],42,145.5686237257723,18,6,false,12,false
[producing],43,149.47517732356295,19,7,false,12,false
[producing],44,164.31067840355075,20,8,false,12,false
[con_ready],45,166.59633470839216,20,8,true,12,true
[consuming],46,167.3351714234485,20,7,false,13,false
[producing],47,171.96324847799102,21,8,false,13,false
[producing],48,179.76006530493066,22,9,false,13,false
[producing],49,184.71148978839716,23,10,false,13,false
[producing],50,194.30895558773793,24,11,false,13,false
[producing],51,195.5153427864101,25,12,false,13,false
[producing],52,202.2238385426804,26,13,false,13,false
[producing],53,205.64946553592145,27,14,false,13,false
[producing],54,211.09639588325672,28,15,false,13,false
[producing],55,212.73419285146835,29,16,false,13,false
[producing],56,217.1042948908064,30,17,false,13,false
[producing],57,221.54592138208594,31,18,false,13,false
[producing],58,223.9201949736169,32,19,false,13,false
[producing],59,226.73435857190603,33,20,false,13,false
[con_ready],60,230.81305312603996,33,20,true,13,true
[consuming],61,232.29461227738093,33,19,false,14,false
[con_ready],62,243.18373677942728,33,19,true,14,true
[consuming],63,243.5028123993866,33,18,false,15,false
[con_ready],64,247.57639844695558,33,18,true,15,true
[consuming],65,247.81989611697634,33,17,false,16,false
[producing],66,248.06445512305933,34,18,false,16,false
[con_ready],67,248.34565192344522,34,18,true,16,true
[consuming],68,249.1852570346386,34,17,false,17,false
[producing],69,251.06784202974757,35,18,false,17,false
[con_ready],70,251.62920884638112,35,18,true,17,true
[consuming],71,252.26246275545793,35,17,false,18,false
[producing],72,255.96303209462957,36,18,false,18,false
[producing],73,257.52806821748817,37,19,false,18,false
[producing],74,258.1780268715982,38,20,false,18,false
[con_ready],75,265.25966636724695,38,20,true,18,true
[consuming],76,265.3040679818522,38,19,false,19,false
[producing],77,268.7062685247625,39,20,false,19,false
[producing],78,269.73670837032716,40,21,false,19,false
[con_ready],79,287.79542239267425,40,21,true,19,true
[consuming],80,287.92391272387096,40,20,false,20,false
[producing],81,300.6116348069194,41,21,false,20,false
[producing],82,302.31379654353873,42,22,false,20,false
[con_ready],83,306.63964850729275,42,22,true,20,true
[consuming],84,307.2878155972146,42,21,false,21,false
[con_ready],85,309.5485281659322,42,21,true,21,true
[consuming],86,309.6215474821523,42,20,false,22,false
[con_ready],87,312.9256601802969,42,20,true,22,true
[consuming],88,313.84493306295326,42,19,false,23,false
[producing],89,324.7984977396668,43,20,false,23,false
[con_ready],90,334.6582794011881,43,20,true,23,true
[consuming],91,335.14462100344446,43,19,false,24,false
[con_ready],92,336.70624393950254,43,19,true,24,true
[consuming],93,339.72265446174015,43,18,false,25,false
[producing],94,348.92873270109317,44,19,false,25,false
[producing],95,372.389341189324,45,20,false,25,false
[con_ready],96,395.3825900747074,45,20,true,25,true
[consuming],97,395.3931424091177,45,19,false,26,false
[con_ready],98,398.5678166447037,45,19,true,26,true
[consuming],99,398.7292687840953,45,18,false,27,false
[con_ready],100,405.78080165540086,45,18,true,27,true
[consuming],101,409.1248402012564,45,17,false,28,false
[con_ready],102,409.3694632655958,45,17,true,28,true
[consuming],103,410.7386669984004,45,16,false,29,false
[con_ready],104,424.4031050448791,45,16,true,29,true
[consuming],105,425.73599022402783,45,15,false,30,false
[producing],106,426.52732760986845,46,16,false,30,false
[con_ready],107,429.7210757528013,46,16,true,30,true
[consuming],108,429.9137564153144,46,15,false,31,false
[con_ready],109,432.713989890034,46,15,true,31,true
[consuming],110,432.8602447686276,46,14,false,32,false
[producing],111,436.32908786127797,47,15,false,32,false
[con_ready],112,452.87496408341445,47,15,true,32,true
[consuming],113,453.0793799264694,47,14,false,33,false
[producing],114,453.6380843321958,48,15,false,33,false
[con_ready],115,454.1659511561014,48,15,true,33,true
[consuming],116,454.3221724818805,48,14,false,34,false
[producing],117,454.9105680708402,49,15,false,34,false
[producing],118,457.7983909163968,50,16,false,34,false
[producing],119,457.9594987913709,51,17,false,34,false
[con_ready],120,460.9811054166926,51,17,true,34,true
[consuming],121,461.7428162988714,51,16,false,35,false
[con_ready],122,462.19318815066964,51,16,true,35,true
[consuming],123,464.0525879100161,51,15,false,36,false
[producing],124,467.3057109315241,52,16,false,36,false
[producing],125,485.70828222852106,53,17,false,36,false
[con_ready],126,488.5834385950259,53,17,true,36,true
[consuming],127,488.7624925194377,53,16,false,37,false
[producing],128,494.7872502310107,54,17,false,37,false
[producing],129,497.82300334765574,55,18,false,37,false
[producing],130,500.3896832970636,56,19,false,37,false
[producing],131,508.32477950212746,57,20,false,37,false
[con_ready],132,519.2995288573966,57,20,true,37,true
[consuming],133,519.6010085838258,57,19,false,38,false
[con_ready],134,520.0860321135838,57,19,true,38,true
[consuming],135,520.5979065402244,57,18,false,39,false
[producing],136,523.5637738067434,58,19,false,39,false
[producing],137,530.4726076599214,59,20,false,39,false
[con_ready],138,534.4059892899377,59,20,true,39,true
[consuming],139,537.4715011222512,59,19,false,40,false
[con_ready],140,544.8572780467052,59,19,true,40,true
[consuming],141,546.4788296797665,59,18,false,41,false
[producing],142,547.9384835310913,60,19,false,41,false
[con_ready],143,566.3012460511596,60,19,true,41,true
[consuming],144,566.6135848844256,60,18,false,42,false
[con_ready],145,568.6198897907345,60,18,true,42,true
[consuming],146,568.9985911717857,60,17,false,43,false
[producing],147,574.2871883940047,61,18,false,43,false
[con_ready],148,586.2506763054836,61,18,true,43,true
[consuming],149,586.6964397543072,61,17,false,44,false
[con_ready],150,588.541211903085,61,17,true,44,true
[consuming],151,588.5605101809771,61,16,false,45,false
[producing],152,606.7445380729306,62,17,false,45,false
[producing],153,609.8210967436513,63,18,false,45,false
[producing],154,624.6075352686145,64,19,false,45,false
[producing],155,628.4445054378148,65,20,false,45,false
[producing],156,640.2822338861591,66,21,false,45,false
[con_ready],157,661.4695633952382,66,21,true,45,true
[consuming],158,662.298179846866,66,20,false,46,false
[con_ready],159,680.0537973978572,66,20,true,46,true
[consuming],160,680.7127680930547,66,19,false,47,false
[con_ready],161,688.6615166097031,66,19,true,47,true
[consuming],162,690.1183197260469,66,18,false,48,false
[con_ready],163,693.0267879139674,66,18,true,48,true
[consuming],164,693.147411151855,66,17,false,49,false
[producing],165,698.8785911917565,67,18,false,49,false
[con_ready],166,712.3256772831731,67,18,true,49,true
[consuming],167,713.2337337238263,67,17,false,50,false
[producing],168,715.7661453230943,68,18,false,50,false
[producing],169,730.5827850767615,69,19,false,50,false
[producing],170,732.6951926603282,70,20,false,50,false
[con_ready],171,743.873093584431,70,20,true,50,true
[consuming],172,745.1397404062104,70,19,false,51,false
[con_ready],173,745.4134526072247,70,19,true,51,true
