action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,4.113156370508729,1,1,false,0,false
[con_ready],2,18.508766118279773,1,1,true,0,true
[consuming],3,19.184060999441744,1,0,false,1,false
[producing],4,24.515423014540936,2,1,false,1,false
[con_ready],5,34.17416417808235,2,1,true,1,true
[consuming],6,35.60592669403658,2,0,false,2,false
[producing],7,67.22553744474857,3,1,false,2,false
[producing],8,68.85811972458573,4,2,false,2,false
[con_ready],9,75.24240026996719,4,2,true,2,true
[consuming],10,76.12182749415447,4,1,false,3,false
[con_ready],11,96.0411211400556,4,1,true,3,true
[consuming],12,96.31383501503876,4,0,false,4,false
[producing],13,97.75947794362844,5,1,false,4,false
[con_ready],14,105.31755088204451,5,1,true,4,true
[consuming],15,105.35191016905412,5,0,false,5,false
[producing],16,129.82559541498927,6,1,false,5,false
[producing],17,131.20076358870034,7,2,false,5,false
[con_ready],18,137.68242548027507,7,2,true,5,true
[consuming],19,138.62411220380358,7,1,false,6,false
[con_ready],20,143.12433738780547,7,1,true,6,true
[consuming],21,143.6318697390983,7,0,false,7,false
[producing],22,147.69974747194482,8,1,false,7,false
[producing],23,152.36027266044022,9,2,false,7,false
[con_ready],24,167.5088980038358,9,2,true,7,true
[consuming],25,168.29770705674673,9,1,false,8,false
[con_ready],26,175.8185812201141,9,1,true,8,true
[consuming],27,176.73650669476768,9,0,false,9,false
[producing],28,178.52045714628025,10,1,false,9,false
[producing],29,195.52592335692762,11,2,false,9,false
[con_ready],30,201.28345458759972,11,2,true,9,true
[consuming],31,201.51237555116512,11,1,false,10,false
[producing],32,201.79862087980865,12,2,false,10,false
[producing],33,205.33127146077587,13,3,false,10,false
[producing],34,208.7163229132771,14,4,false,10,false
[producing],35,211.95098548484853,15,5,false,10,false
[producing],36,218.97725035956614,16,6,false,10,false
[producing],37,225.82955693200057,17,7,false,10,false
[producing],38,232.01152877299316,18,8,false,10,false
[con_ready],39,233.0770382338233,18,8,true,10,true
[consuming],40,233.4457636157254,18,7,false,11,false
[producing],41,236.54369539135686,19,8,false,11,false
[con_ready],42,239.0971940821063,19,8,true,11,true
[consuming],43,239.64064025684158,19,7,false,12,false
[con_ready],44,240.70260969324346,19,7,true,12,true
