action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,7.005055791214031,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,7.78950369600649,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,7.848131723232909,1,0,false,false,false,0,false,1,false,0,false
[producing],4,61.01653810926729,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,62.08816818961348,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,63.07613070704024,2,0,false,false,false,0,false,1,false,1,false
[producing],7,113.48451000041493,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],8,167.52291416857264,3,2,false,false,false,0,true,1,false,1,false
[con_ready3],9,178.788939936639,3,2,false,false,true,0,true,1,false,1,true
[consuming3],10,179.4125560381294,3,1,false,false,false,0,true,1,false,2,false
[producing],11,181.30236456529917,4,1,true,false,false,0,true,1,false,2,false
[consuming1],12,183.73791848918452,4,0,false,false,false,1,false,1,false,2,false
[producing],13,213.4794911884696,5,1,false,false,false,1,false,1,false,2,false
[con_ready2],14,217.56297555887537,5,1,false,true,false,1,false,1,true,2,false
[consuming2],15,217.91981085655505,5,0,false,false,false,1,false,2,false,2,false
[producing],16,262.77572813156644,6,1,false,false,false,1,false,2,false,2,false
[con_ready2],17,266.17997799989575,6,1,false,true,false,1,false,2,true,2,false
[consuming2],18,267.82504353166127,6,0,false,false,false,1,false,3,false,2,false
[producing],19,287.9455870383558,7,1,false,false,false,1,false,3,false,2,false
[con_ready2],20,326.17899117359116,7,1,false,true,false,1,false,3,true,2,false
[consuming2],21,327.94998843769287,7,0,false,false,false,1,false,4,false,2,false
[producing],22,360.99355962112685,8,1,false,false,false,1,false,4,false,2,false
[producing],23,365.07265664146655,9,1,true,false,false,1,false,4,false,2,false
