action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,17.483394904792092,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,18.200530083533135,1,2,false,false,false,0,true,0,false,0,false
[con_ready3],3,22.474194082103406,1,2,false,false,true,0,true,0,false,0,true
[consuming3],4,23.00752149954432,1,1,false,false,false,0,true,0,false,1,false
[con_ready3],5,38.97117332812708,1,1,false,false,true,0,true,0,false,1,true
[consuming3],6,40.05922346280376,1,0,false,false,false,0,true,0,false,2,false
[producing],7,93.87835470174488,2,1,false,false,false,0,true,0,false,2,false
[con_ready2],8,133.66730275724134,2,1,false,true,false,0,true,0,true,2,false
[consuming2],9,134.19995574143095,2,0,false,false,false,0,true,1,false,2,false
[producing],10,171.90226045636575,3,1,false,false,false,0,true,1,false,2,false
[con_ready3],11,177.16917694490883,3,1,false,false,true,0,true,1,false,2,true
[consuming3],12,177.50723924388254,3,0,false,false,false,0,true,1,false,3,false
[producing],13,220.59195382915217,4,1,false,false,false,0,true,1,false,3,false
[con_ready3],14,225.0381235208934,4,1,false,false,true,0,true,1,false,3,true
[consuming3],15,225.38206933049375,4,0,false,false,false,0,true,1,false,4,false
[producing],16,259.95529981274836,5,1,false,false,false,0,true,1,false,4,false
[con_ready2],17,287.82353384490716,5,1,false,true,false,0,true,1,true,4,false
[consuming2],18,288.05440240864795,5,0,false,false,false,0,true,2,false,4,false
[producing],19,302.05469513270384,6,1,false,false,false,0,true,2,false,4,false
[producing],20,319.49773530950085,7,1,true,false,false,0,true,2,false,4,false
[consuming1],21,319.6667446654673,7,0,false,false,false,1,false,2,false,4,false
[producing],22,391.76497754878454,8,1,false,false,false,1,false,2,false,4,false
[con_ready3],23,396.51000192067727,8,1,false,false,true,1,false,2,false,4,true
[consuming3],24,397.04341282571085,8,0,false,false,false,1,false,2,false,5,false
[producing],25,412.02239208130084,9,1,false,false,false,1,false,2,false,5,false
[producing],26,412.3690363520813,10,1,true,false,false,1,false,2,false,5,false
