action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,60.08349673209131,1,1,false,false,0,false,0,false
[con_ready2],2,61.4947065618959,1,1,false,true,0,false,0,true
[consuming2],3,61.75282004095791,1,0,false,false,0,false,1,false
[producing],4,96.39620414186578,2,1,false,false,0,false,1,false
[con_ready1],5,99.77846235132729,2,1,true,false,0,true,1,false
[consuming1],6,100.62964549872221,2,0,false,false,1,false,1,false
[producing],7,199.21566883687345,3,1,false,false,1,false,1,false
[producing],8,216.2342476466501,4,2,false,false,1,false,1,false
[con_ready1],9,219.13376285264164,4,2,true,false,1,true,1,false
[consuming1],10,221.87669004193333,4,1,false,false,2,false,1,false
[con_ready2],11,227.82410821253143,4,1,false,true,2,false,1,true
[consuming2],12,227.91971750812132,4,0,false,false,2,false,2,false
[producing],13,228.7018743246999,5,1,false,false,2,false,2,false
[con_ready1],14,235.36720478807578,5,1,true,false,2,true,2,false
[consuming1],15,235.99558492379225,5,0,false,false,3,false,2,false
[producing],16,237.7982632895167,6,1,false,false,3,false,2,false
[con_ready1],17,238.869756000376,6,1,true,false,3,true,2,false
[consuming1],18,239.01318920459346,6,0,false,false,4,false,2,false
[producing],19,245.36231917500731,7,1,false,false,4,false,2,false
[producing],20,246.35180138488977,8,2,false,false,4,false,2,false
[con_ready1],21,247.1696681926353,8,2,true,false,4,true,2,false
[consuming1],22,248.7416095741225,8,1,false,false,5,false,2,false
[producing],23,277.63324745041837,9,2,false,false,5,false,2,false
[producing],24,286.0132787978449,10,3,false,false,5,false,2,false
[con_ready2],25,298.4166154446743,10,3,false,true,5,false,2,true
[consuming2],26,299.9214964039804,10,2,false,false,5,false,3,false
[con_ready1],27,309.30839939451016,10,2,true,false,5,true,3,false
[consuming1],28,310.4282542092428,10,1,false,false,6,false,3,false
[con_ready2],29,324.98020942361677,10,1,false,true,6,false,3,true
[consuming2],30,325.558978417207,10,0,false,false,6,false,4,false
