action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,14.143259400340407,1,1,false,false,0,false,0,false
[producing],2,17.70336582584751,2,2,false,false,0,false,0,false
[con_ready2],3,32.31734493254041,2,2,false,true,0,false,0,true
[consuming2],4,33.98325573626483,2,1,false,false,0,false,1,false
[con_ready1],5,40.28145650032879,2,1,true,false,0,true,1,false
[consuming1],6,40.584632328281614,2,0,false,false,1,false,1,false
[producing],7,111.22377197716825,3,1,false,false,1,false,1,false
[con_ready1],8,123.85627319859525,3,1,true,false,1,true,1,false
[consuming1],9,123.93816384952052,3,0,false,false,2,false,1,false
[producing],10,138.32753636053206,4,1,false,false,2,false,1,false
[producing],11,155.55651079452255,5,2,false,false,2,false,1,false
[producing],12,164.16683507201958,6,3,false,false,2,false,1,false
[con_ready1],13,184.73939076275644,6,3,true,false,2,true,1,false
[consuming1],14,185.01935739505015,6,2,false,false,3,false,1,false
[con_ready1],15,185.21097396423937,6,2,true,false,3,true,1,false
[consuming1],16,185.22611994229018,6,1,false,false,4,false,1,false
[con_ready2],17,188.64308997202204,6,1,false,true,4,false,1,true
[consuming2],18,188.90194321495292,6,0,false,false,4,false,2,false
[producing],19,211.44816545882472,7,1,false,false,4,false,2,false
[con_ready2],20,227.8724956115291,7,1,false,true,4,false,2,true
[consuming2],21,232.4743940168267,7,0,false,false,4,false,3,false
[producing],22,245.44021467300976,8,1,false,false,4,false,3,false
[con_ready2],23,253.04036975308955,8,1,false,true,4,false,3,true
[consuming2],24,253.26759869807043,8,0,false,false,4,false,4,false
[producing],25,260.3324966855615,9,1,false,false,4,false,4,false
[con_ready2],26,270.9183060639751,9,1,false,true,4,false,4,true
[consuming2],27,271.0039979446274,9,0,false,false,4,false,5,false
[producing],28,297.412870816721,10,1,false,false,4,false,5,false
[con_ready1],29,297.85124644664694,10,1,true,false,4,true,5,false
[consuming1],30,298.79163135278947,10,0,false,false,5,false,5,false
