action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,29.830452799556234,1,1,false,false,0,false,0,false
[con_ready1],2,31.826564027271885,1,1,true,false,0,true,0,false
[consuming1],3,32.12847840273278,1,0,false,false,1,false,0,false
[producing],4,66.0410178538217,2,1,false,false,1,false,0,false
[producing],5,109.90398360710495,3,2,false,false,1,false,0,false
[producing],6,110.41445968742184,4,3,false,false,1,false,0,false
[con_ready1],7,135.42548266864011,4,3,true,false,1,true,0,false
[consuming1],8,136.08057944529415,4,2,false,false,2,false,0,false
[con_ready2],9,150.89561923802023,4,2,false,true,2,false,0,true
[consuming2],10,151.30272259256802,4,1,false,false,2,false,1,false
[con_ready2],11,155.41848275986442,4,1,false,true,2,false,1,true
[consuming2],12,155.69849679584343,4,0,false,false,2,false,2,false
[producing],13,255.58844307705525,5,1,false,false,2,false,2,false
[con_ready1],14,261.92791813922577,5,1,true,false,2,true,2,false
[consuming1],15,262.10101722994364,5,0,false,false,3,false,2,false
[producing],16,322.00474989659415,6,1,false,false,3,false,2,false
[producing],17,327.8486405105087,7,2,false,false,3,false,2,false
[producing],18,339.3664656834538,8,3,false,false,3,false,2,false
[con_ready2],19,382.22039870303655,8,3,false,true,3,false,2,true
[consuming2],20,382.2253789344604,8,2,false,false,3,false,3,false
[con_ready1],21,383.7542740677228,8,2,true,false,3,true,3,false
[consuming1],22,384.45363010492247,8,1,false,false,4,false,3,false
[con_ready1],23,385.30675344053645,8,1,true,false,4,true,3,false
[consuming1],24,385.9705695253163,8,0,false,false,5,false,3,false
[producing],25,412.91295562423505,9,1,false,false,5,false,3,false
[con_ready1],26,417.92698537244564,9,1,true,false,5,true,3,false
[consuming1],27,420.940024025988,9,0,false,false,6,false,3,false
[producing],28,428.1707501610144,10,1,false,false,6,false,3,false
[con_ready2],29,440.74171106021754,10,1,false,true,6,false,3,true
[consuming2],30,441.68275322708695,10,0,false,false,6,false,4,false
