action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,2.765942306748971,1,1,false,false,0,false,0,false
[con_ready2],2,38.67265552321835,1,1,false,true,0,false,0,true
[consuming2],3,40.059502805990284,1,0,false,false,0,false,1,false
[producing],4,63.271585370862844,2,1,false,false,0,false,1,false
[con_ready2],5,65.2519446633135,2,1,false,true,0,false,1,true
[consuming2],6,65.64444001316865,2,0,false,false,0,false,2,false
[producing],7,66.84492838891678,3,1,false,false,0,false,2,false
[con_ready1],8,68.98450862663368,3,1,true,false,0,true,2,false
[consuming1],9,70.19180155216029,3,0,false,false,1,false,2,false
[producing],10,74.36403617002112,4,1,false,false,1,false,2,false
[con_ready1],11,81.34846273787024,4,1,true,false,1,true,2,false
[consuming1],12,81.78323010285901,4,0,false,false,2,false,2,false
[producing],13,104.77482887265315,5,1,false,false,2,false,2,false
[producing],14,106.11432008494306,6,2,false,false,2,false,2,false
[con_ready1],15,121.24834974815322,6,2,true,false,2,true,2,false
[consuming1],16,124.51956391144564,6,1,false,false,3,false,2,false
[con_ready1],17,126.04538831065794,6,1,true,false,3,true,2,false
[consuming1],18,128.14938356324996,6,0,false,false,4,false,2,false
[producing],19,138.5145801262182,7,1,false,false,4,false,2,false
[con_ready2],20,162.34900177702428,7,1,false,true,4,false,2,true
[consuming2],21,162.597019145039,7,0,false,false,4,false,3,false
[producing],22,177.40259331060315,8,1,false,false,4,false,3,false
[producing],23,179.06138953400176,9,2,false,false,4,false,3,false
[producing],24,184.72781962769506,10,3,false,false,4,false,3,false
[con_ready2],25,195.6274507604274,10,3,false,true,4,false,3,true
[consuming2],26,195.66966395985742,10,2,false,false,4,false,4,false
[con_ready1],27,199.24281504704143,10,2,true,false,4,true,4,false
[consuming1],28,199.78812811356116,10,1,false,false,5,false,4,false
[con_ready1],29,202.1127732073593,10,1,true,false,5,true,4,false
[consuming1],30,202.32112244398317,10,0,false,false,6,false,4,false
