action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,8.788086543800755,1,1,false,false,0,false,0,false
[producing],2,8.90572987647022,2,2,false,false,0,false,0,false
[producing],3,9.318357131422708,3,3,false,false,0,false,0,false
[con_ready1],4,16.63602963855905,3,3,true,false,0,true,0,false
[consuming1],5,18.705274505480823,3,2,false,false,1,false,0,false
[producing],6,24.721645292456973,4,3,false,false,1,false,0,false
[con_ready1],7,25.270329327712993,4,3,true,false,1,true,0,false
[consuming1],8,27.12793558796269,4,2,false,false,2,false,0,false
[producing],9,35.55794296742248,5,3,false,false,2,false,0,false
[con_ready2],10,51.22326270788015,5,3,false,true,2,false,0,true
[consuming2],11,52.808869033571696,5,2,false,false,2,false,1,false
[con_ready2],12,61.89465783996944,5,2,false,true,2,false,1,true
[consuming2],13,62.90238481789466,5,1,false,false,2,false,2,false
[con_ready1],14,66.04181210538046,5,1,true,false,2,true,2,false
[consuming1],15,67.41890232335673,5,0,false,false,3,false,2,false
[producing],16,82.02978145984848,6,1,false,false,3,false,2,false
[con_ready2],17,98.49307006709833,6,1,false,true,3,false,2,true
[consuming2],18,99.32367771355898,6,0,false,false,3,false,3,false
[producing],19,136.87135460390488,7,1,false,false,3,false,3,false
[producing],20,137.74427999875414,8,2,false,false,3,false,3,false
[con_ready2],21,146.07254280800973,8,2,false,true,3,false,3,true
[consuming2],22,146.80342620939257,8,1,false,false,3,false,4,false
[con_ready2],23,160.69725541104765,8,1,false,true,3,false,4,true
[consuming2],24,160.9725805679843,8,0,false,false,3,false,5,false
[producing],25,176.57327265629516,9,1,false,false,3,false,5,false
[con_ready1],26,180.96385579876969,9,1,true,false,3,true,5,false
[consuming1],27,181.14318823500543,9,0,false,false,4,false,5,false
[producing],28,195.88027787830836,10,1,false,false,4,false,5,false
[con_ready2],29,198.24950968003336,10,1,false,true,4,false,5,true
[consuming2],30,199.49362620590065,10,0,false,false,4,false,6,false
