action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,1.853000311044923,1,1,false,false,0,false,0,false
[con_ready2],2,8.859777906404219,1,1,false,true,0,false,0,true
[consuming2],3,9.06673480741375,1,0,false,false,0,false,1,false
[producing],4,50.3587755553058,2,1,false,false,0,false,1,false
[con_ready1],5,56.74181458826812,2,1,true,false,0,true,1,false
[consuming1],6,58.03841380233756,2,0,false,false,1,false,1,false
[producing],7,61.286088408317134,3,1,false,false,1,false,1,false
[con_ready2],8,65.94261969460378,3,1,false,true,1,false,1,true
[consuming2],9,67.62735086633388,3,0,false,false,1,false,2,false
[producing],10,70.06673581661921,4,1,false,false,1,false,2,false
[con_ready1],11,77.72264071425299,4,1,true,false,1,true,2,false
[consuming1],12,80.07727211458848,4,0,false,false,2,false,2,false
[producing],13,81.46877469894277,5,1,false,false,2,false,2,false
[con_ready2],14,85.73945745310215,5,1,false,true,2,false,2,true
[consuming2],15,87.18544014681426,5,0,false,false,2,false,3,false
[producing],16,148.69025419585827,6,1,false,false,2,false,3,false
[con_ready1],17,162.14128207469292,6,1,true,false,2,true,3,false
[consuming1],18,162.63214065646505,6,0,false,false,3,false,3,false
[producing],19,178.92248946306842,7,1,false,false,3,false,3,false
[con_ready2],20,185.3030855179057,7,1,false,true,3,false,3,true
[consuming2],21,187.25718498437698,7,0,false,false,3,false,4,false
[producing],22,195.02832283394486,8,1,false,false,3,false,4,false
[producing],23,197.86068306374943,9,2,false,false,3,false,4,false
[producing],24,200.07846594273263,10,3,false,false,3,false,4,false
[con_ready2],25,202.97406950919418,10,3,false,true,3,false,4,true
[consuming2],26,203.48667332358315,10,2,false,false,3,false,5,false
[con_ready1],27,231.10544689691528,10,2,true,false,3,true,5,false
[consuming1],28,231.35769173037838,10,1,false,false,4,false,5,false
[con_ready1],29,233.58384226175338,10,1,true,false,4,true,5,false
[consuming1],30,235.60976747216571,10,0,false,false,5,false,5,false
