action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,8.013732587025597,1,1,false,false,0,false,0,false
[producing],2,30.804186440910016,2,2,false,false,0,false,0,false
[producing],3,35.109476111913146,3,3,false,false,0,false,0,false
[con_ready1],4,44.76402522891611,3,3,true,false,0,true,0,false
[consuming1],5,46.6880565866381,3,2,false,false,1,false,0,false
[con_ready2],6,46.84282016000617,3,2,false,true,1,false,0,true
[consuming2],7,47.21898793255703,3,1,false,false,1,false,1,false
[con_ready1],8,51.60806788120365,3,1,true,false,1,true,1,false
[consuming1],9,55.083525232468595,3,0,false,false,2,false,1,false
[producing],10,86.90292814456774,4,1,false,false,2,false,1,false
[con_ready1],11,90.37000808694519,4,1,true,false,2,true,1,false
[consuming1],12,90.41904321945462,4,0,false,false,3,false,1,false
[producing],13,94.79430803359328,5,1,false,false,3,false,1,false
[con_ready2],14,98.35491369272036,5,1,false,true,3,false,1,true
[consuming2],15,98.83744186881218,5,0,false,false,3,false,2,false
[producing],16,174.90885325329918,6,1,false,false,3,false,2,false
[con_ready1],17,185.13528934167422,6,1,true,false,3,true,2,false
[consuming1],18,186.22618943978352,6,0,false,false,4,false,2,false
[producing],19,189.61785901952962,7,1,false,false,4,false,2,false
[con_ready2],20,191.87103779315447,7,1,false,true,4,false,2,true
[consuming2],21,192.48626301591392,7,0,false,false,4,false,3,false
[producing],22,211.8446153113847,8,1,false,false,4,false,3,false
[producing],23,212.58054416169213,9,2,false,false,4,false,3,false
[con_ready2],24,217.3476839149874,9,2,false,true,4,false,3,true
[consuming2],25,218.4123881595417,9,1,false,false,4,false,4,false
[con_ready1],26,245.06466013509174,9,1,true,false,4,true,4,false
[consuming1],27,245.15096193319337,9,0,false,false,5,false,4,false
[producing],28,313.35478833030584,10,1,false,false,5,false,4,false
[con_ready2],29,320.9343157924179,10,1,false,true,5,false,4,true
[consuming2],30,321.669174523415,10,0,false,false,5,false,5,false
