action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,14.488149276737403,1,1,false,false,0,false,0,false
[producing],2,27.386644048223708,2,2,false,false,0,false,0,false
[con_ready2],3,32.97931395102939,2,2,false,true,0,false,0,true
[consuming2],4,33.27658496450164,2,1,false,false,0,false,1,false
[con_ready2],5,64.43863589299991,2,1,false,true,0,false,1,true
[consuming2],6,65.60070327366347,2,0,false,false,0,false,2,false
[producing],7,74.70587363939273,3,1,false,false,0,false,2,false
[con_ready2],8,119.30577492812898,3,1,false,true,0,false,2,true
[consuming2],9,121.77089790091384,3,0,false,false,0,false,3,false
[producing],10,131.52054384005046,4,1,false,false,0,false,3,false
[producing],11,151.64965243840885,5,2,false,false,0,false,3,false
[producing],12,154.71240596592486,6,3,false,false,0,false,3,false
[con_ready2],13,168.88375414229824,6,3,false,true,0,false,3,true
[consuming2],14,168.93118754465402,6,2,false,false,0,false,4,false
[con_ready2],15,169.4417926534298,6,2,false,true,0,false,4,true
[consuming2],16,169.6728315256608,6,1,false,false,0,false,5,false
[con_ready1],17,173.59743978638392,6,1,true,false,0,true,5,false
[consuming1],18,174.97895998513928,6,0,false,false,1,false,5,false
[producing],19,186.55720869146697,7,1,false,false,1,false,5,false
[con_ready2],20,191.39775524672774,7,1,false,true,1,false,5,true
[consuming2],21,191.56969839745676,7,0,false,false,1,false,6,false
[producing],22,198.67293607952507,8,1,false,false,1,false,6,false
[con_ready2],23,202.6546444667531,8,1,false,true,1,false,6,true
[consuming2],24,208.08626611118933,8,0,false,false,1,false,7,false
[producing],25,225.8647366471608,9,1,false,false,1,false,7,false
[con_ready2],26,229.63823125988387,9,1,false,true,1,false,7,true
[consuming2],27,230.96890214832536,9,0,false,false,1,false,8,false
[producing],28,260.9461332454712,10,1,false,false,1,false,8,false
[con_ready1],29,269.59233895971715,10,1,true,false,1,true,8,false
[consuming1],30,269.85764878066186,10,0,false,false,2,false,8,false
