action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,12.842766931489283,1,1,false,false,0,false,0,false
[con_ready1],2,22.785746308824088,1,1,true,false,0,true,0,false
[consuming1],3,23.510972928475844,1,0,false,false,1,false,0,false
[producing],4,47.452850848427495,2,1,false,false,1,false,0,false
[producing],5,49.37859360814238,3,2,false,false,1,false,0,false
[con_ready2],6,69.67501400851735,3,2,false,true,1,false,0,true
[consuming2],7,69.81767071849289,3,1,false,false,1,false,1,false
[producing],8,76.9778196843353,4,2,false,false,1,false,1,false
[con_ready1],9,81.91562412655837,4,2,true,false,1,true,1,false
[consuming1],10,85.18340694804827,4,1,false,false,2,false,1,false
[producing],11,88.0529279727904,5,2,false,false,2,false,1,false
[con_ready1],12,103.63036185868681,5,2,true,false,2,true,1,false
[consuming1],13,103.828329892865,5,1,false,false,3,false,1,false
[con_ready1],14,105.24616302438896,5,1,true,false,3,true,1,false
[consuming1],15,106.34071677613638,5,0,false,false,4,false,1,false
[producing],16,128.85838025185677,6,1,false,false,4,false,1,false
[producing],17,129.92876344966635,7,2,false,false,4,false,1,false
[producing],18,134.90481448571535,8,3,false,false,4,false,1,false
[con_ready2],19,152.72166128531575,8,3,false,true,4,false,1,true
[consuming2],20,153.33537842899153,8,2,false,false,4,false,2,false
[con_ready2],21,159.41521953363622,8,2,false,true,4,false,2,true
[consuming2],22,160.40555680312033,8,1,false,false,4,false,3,false
[con_ready1],23,161.90717715919033,8,1,true,false,4,true,3,false
[consuming1],24,162.05496429574512,8,0,false,false,5,false,3,false
[producing],25,168.19519343927755,9,1,false,false,5,false,3,false
[con_ready2],26,168.33831368965696,9,1,false,true,5,false,3,true
[consuming2],27,169.59386871685962,9,0,false,false,5,false,4,false
[producing],28,182.3077432186295,10,1,false,false,5,false,4,false
[con_ready2],29,184.4857002141382,10,1,false,true,5,false,4,true
[consuming2],30,186.3036191271616,10,0,false,false,5,false,5,false
