action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,2.2690229411755665,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,3.7959219369538864,1,1,0,2,false,false,false,0,false,0,false,0,false
[con_ready3],3,13.17860388490292,1,1,0,2,false,false,true,0,false,0,false,0,true
[consuming3],4,15.834527737130951,1,1,0,1,false,false,false,0,false,0,false,1,false
[con_ready3],5,16.594143737104005,1,1,0,1,false,false,true,0,false,0,false,1,true
[consuming3],6,17.066324258651765,1,1,0,0,false,false,false,0,false,0,false,2,false
[producing],7,66.8383264615445,2,1,0,1,false,false,false,0,false,0,false,2,false
[producing],8,67.22397161303013,3,1,0,2,false,false,false,0,false,0,false,2,false
[producing2],9,72.29305929250376,3,2,0,3,false,false,false,0,false,0,false,2,false
[con_ready1],10,73.62401066834622,3,2,0,3,true,false,false,0,true,0,false,2,false
[consuming1],11,73.71929290439338,3,2,0,2,false,false,false,1,false,0,false,2,false
[producing3],12,86.1213808269345,3,2,1,3,false,false,false,1,false,0,false,2,false
[producing3],13,96.42856582145639,3,2,2,4,false,false,false,1,false,0,false,2,false
[producing3],14,97.24656413945878,3,2,3,5,false,false,false,1,false,0,false,2,false
[con_ready1],15,138.6758884461429,3,2,3,5,true,false,false,1,true,0,false,2,false
[consuming1],16,138.9501712687615,3,2,3,4,false,false,false,2,false,0,false,2,false
[producing3],17,143.48336569198034,3,2,4,5,false,false,false,2,false,0,false,2,false
[con_ready3],18,151.49276242893703,3,2,4,5,false,false,true,2,false,0,false,2,true
[consuming3],19,151.6657381593467,3,2,4,4,false,false,false,2,false,0,false,3,false
[producing3],20,155.88011728924232,3,2,5,5,false,false,false,2,false,0,false,3,false
[con_ready3],21,156.07050100371072,3,2,5,5,false,false,true,2,false,0,false,3,true
[consuming3],22,162.32564218687048,3,2,5,4,false,false,false,2,false,0,false,4,false
[producing3],23,165.53685628130293,3,2,6,5,false,false,false,2,false,0,false,4,false
[con_ready3],24,175.26125619481928,3,2,6,5,false,false,true,2,false,0,false,4,true
[consuming3],25,175.6952931846491,3,2,6,4,false,false,false,2,false,0,false,5,false
[producing3],26,180.0681167222829,3,2,7,5,false,false,false,2,false,0,false,5,false
[con_ready1],27,187.99409229332346,3,2,7,5,true,false,false,2,true,0,false,5,false
[consuming1],28,188.2819733064409,3,2,7,4,false,false,false,3,false,0,false,5,false
[producing2],29,188.45824901638096,3,3,7,5,false,false,false,3,false,0,false,5,false
[con_ready2],30,205.99729463829408,3,3,7,5,false,true,false,3,false,0,true,5,false
[consuming2],31,207.1239753056641,3,3,7,4,false,false,false,3,false,1,false,5,false
[producing3],32,209.47371250528792,3,3,8,5,false,false,false,3,false,1,false,5,false
[con_ready1],33,214.081894719493,3,3,8,5,true,false,false,3,true,1,false,5,false
[consuming1],34,215.6755904712164,3,3,8,4,false,false,false,4,false,1,false,5,false
[producing2],35,215.83241966041416,3,4,8,5,false,false,false,4,false,1,false,5,false
[con_ready1],36,234.59516192768726,3,4,8,5,true,false,false,4,true,1,false,5,false
[consuming1],37,234.9054659204316,3,4,8,4,false,false,false,5,false,1,false,5,false
[con_ready2],38,235.6930882162615,3,4,8,4,false,true,false,5,false,1,true,5,false
[consuming2],39,236.00601579117225,3,4,8,3,false,false,false,5,false,2,false,5,false
[con_ready1],40,236.83689970563725,3,4,8,3,true,false,false,5,true,2,false,5,false
[consuming1],41,238.8569646223514,3,4,8,2,false,false,false,6,false,2,false,5,false
[con_ready3],42,239.73268088365833,3,4,8,2,false,false,true,6,false,2,false,5,true
[consuming3],43,240.48255229896677,3,4,8,1,false,false,false,6,false,2,false,6,false
[con_ready1],44,241.0633460435174,3,4,8,1,true,false,false,6,true,2,false,6,false
[consuming1],45,241.82099501850067,3,4,8,0,false,false,false,7,false,2,false,6,false
[producing],46,244.03368371461144,4,4,8,1,false,false,false,7,false,2,false,6,false
[con_ready1],47,245.82519698951867,4,4,8,1,true,false,false,7,true,2,false,6,false
[consuming1],48,248.5342749699661,4,4,8,0,false,false,false,8,false,2,false,6,false
[producing],49,287.5349710613415,5,4,8,1,false,false,false,8,false,2,false,6,false
[producing],50,290.29967738477166,6,4,8,2,false,false,false,8,false,2,false,6,false
[con_ready3],51,291.57280541992225,6,4,8,2,false,false,true,8,false,2,false,6,true
[consuming3],52,292.085229677417,6,4,8,1,false,false,false,8,false,2,false,7,false
[producing3],53,302.50981726099997,6,4,9,2,false,false,false,8,false,2,false,7,false
[con_ready3],54,309.5512790881119,6,4,9,2,false,false,true,8,false,2,false,7,true
[consuming3],55,311.3665866678117,6,4,9,1,false,false,false,8,false,2,false,8,false
[con_ready3],56,316.9300637159067,6,4,9,1,false,false,true,8,false,2,false,8,true
[consuming3],57,318.0436646079872,6,4,9,0,false,false,false,8,false,2,false,9,false
[producing],58,332.8196664482384,7,4,9,1,false,false,false,8,false,2,false,9,false
[producing3],59,342.882941367212,7,4,10,2,false,false,false,8,false,2,false,9,false
[con_ready3],60,346.2891026362226,7,4,10,2,false,false,true,8,false,2,false,9,true
[consuming3],61,346.73386841432307,7,4,10,1,false,false,false,8,false,2,false,10,false
[producing],62,352.1515167812873,8,4,10,2,false,false,false,8,false,2,false,10,false
[producing],63,357.4778463489533,9,4,10,3,false,false,false,8,false,2,false,10,false
[producing],64,358.5929547953395,10,4,10,4,false,false,false,8,false,2,false,10,false
[con_ready1],65,360.83488040262756,10,4,10,4,true,false,false,8,true,2,false,10,false
[consuming1],66,360.8706191718833,10,4,10,3,false,false,false,9,false,2,false,10,false
[con_ready1],67,364.9989686950635,10,4,10,3,true,false,false,9,true,2,false,10,false
[consuming1],68,365.63097144008646,10,4,10,2,false,false,false,10,false,2,false,10,false
[producing2],69,372.81417823995173,10,5,10,3,false,false,false,10,false,2,false,10,false
[producing2],70,392.0803982866903,10,6,10,4,false,false,false,10,false,2,false,10,false
[producing2],71,395.29910321246825,10,7,10,5,false,false,false,10,false,2,false,10,false
[con_ready2],72,474.5631040322799,10,7,10,5,false,true,false,10,false,2,true,10,false
[consuming2],73,475.4913101754807,10,7,10,4,false,false,false,10,false,3,false,10,false
[producing2],74,480.1654165764452,10,8,10,5,false,false,false,10,false,3,false,10,false
