action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,61.72116281807067,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,63.69275153323244,1,0,1,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,66.68829575587483,1,0,1,2,true,false,false,0,true,0,false,0,false
[consuming1],4,70.42708579265707,1,0,1,1,false,false,false,1,false,0,false,0,false
[producing3],5,73.67373843850996,1,0,2,2,false,false,false,1,false,0,false,0,false
[producing3],6,80.41320352137592,1,0,3,3,false,false,false,1,false,0,false,0,false
[producing],7,82.64458087095754,2,0,3,4,false,false,false,1,false,0,false,0,false
[con_ready3],8,83.46820920633313,2,0,3,4,false,false,true,1,false,0,false,0,true
[consuming3],9,85.32376229395848,2,0,3,3,false,false,false,1,false,0,false,1,false
[producing],10,88.65208913944461,3,0,3,4,false,false,false,1,false,0,false,1,false
[producing],11,99.20297772346139,4,0,3,5,false,false,false,1,false,0,false,1,false
[con_ready1],12,102.17736203287691,4,0,3,5,true,false,false,1,true,0,false,1,false
[consuming1],13,106.17549665578382,4,0,3,4,false,false,false,2,false,0,false,1,false
[producing2],14,108.3354273119955,4,1,3,5,false,false,false,2,false,0,false,1,false
[con_ready3],15,140.9205669027389,4,1,3,5,false,false,true,2,false,0,false,1,true
[consuming3],16,143.93826753511476,4,1,3,4,false,false,false,2,false,0,false,2,false
[con_ready2],17,149.47316398194377,4,1,3,4,false,true,false,2,false,0,true,2,false
[consuming2],18,149.74699992863697,4,1,3,3,false,false,false,2,false,1,false,2,false
[producing2],19,151.17692075098108,4,2,3,4,false,false,false,2,false,1,false,2,false
[con_ready2],20,151.27807216944257,4,2,3,4,false,true,false,2,false,1,true,2,false
[consuming2],21,151.56011287130934,4,2,3,3,false,false,false,2,false,2,false,2,false
[con_ready1],22,152.24147588060978,4,2,3,3,true,false,false,2,true,2,false,2,false
[consuming1],23,153.67620032894692,4,2,3,2,false,false,false,3,false,2,false,2,false
[con_ready2],24,160.6089526553503,4,2,3,2,false,true,false,3,false,2,true,2,false
[consuming2],25,160.61686219891885,4,2,3,1,false,false,false,3,false,3,false,2,false
[producing3],26,167.10986151474563,4,2,4,2,false,false,false,3,false,3,false,2,false
[producing3],27,167.8484948656698,4,2,5,3,false,false,false,3,false,3,false,2,false
[producing3],28,176.8347512326024,4,2,6,4,false,false,false,3,false,3,false,2,false
[con_ready3],29,177.18403032797963,4,2,6,4,false,false,true,3,false,3,false,2,true
[consuming3],30,177.67034623509005,4,2,6,3,false,false,false,3,false,3,false,3,false
[producing3],31,178.9220725975651,4,2,7,4,false,false,false,3,false,3,false,3,false
[producing3],32,182.3716633494962,4,2,8,5,false,false,false,3,false,3,false,3,false
[con_ready2],33,222.61632807340786,4,2,8,5,false,true,false,3,false,3,true,3,false
[consuming2],34,222.85838987960287,4,2,8,4,false,false,false,3,false,4,false,3,false
[producing2],35,223.64882486025712,4,3,8,5,false,false,false,3,false,4,false,3,false
[con_ready2],36,230.31096772771735,4,3,8,5,false,true,false,3,false,4,true,3,false
[consuming2],37,230.6180674575449,4,3,8,4,false,false,false,3,false,5,false,3,false
[producing3],38,238.15433670668676,4,3,9,5,false,false,false,3,false,5,false,3,false
[con_ready2],39,255.3573814963516,4,3,9,5,false,true,false,3,false,5,true,3,false
[consuming2],40,256.80107972103656,4,3,9,4,false,false,false,3,false,6,false,3,false
[con_ready3],41,257.634947072355,4,3,9,4,false,false,true,3,false,6,false,3,true
[consuming3],42,258.49302422594167,4,3,9,3,false,false,false,3,false,6,false,4,false
[con_ready1],43,268.4506254318583,4,3,9,3,true,false,false,3,true,6,false,4,false
[consuming1],44,270.95952928634483,4,3,9,2,false,false,false,4,false,6,false,4,false
[producing3],45,271.61275744366856,4,3,10,3,false,false,false,4,false,6,false,4,false
[con_ready1],46,274.30341903824467,4,3,10,3,true,false,false,4,true,6,false,4,false
[consuming1],47,274.36898452122676,4,3,10,2,false,false,false,5,false,6,false,4,false
[producing2],48,275.601772224416,4,4,10,3,false,false,false,5,false,6,false,4,false
[producing2],49,279.41200102065824,4,5,10,4,false,false,false,5,false,6,false,4,false
[producing2],50,279.8491276760703,4,6,10,5,false,false,false,5,false,6,false,4,false
[con_ready3],51,313.4647167931268,4,6,10,5,false,false,true,5,false,6,false,4,true
[consuming3],52,314.050757167533,4,6,10,4,false,false,false,5,false,6,false,5,false
[producing],53,314.2634336644784,5,6,10,5,false,false,false,5,false,6,false,5,false
[con_ready1],54,329.90666389885587,5,6,10,5,true,false,false,5,true,6,false,5,false
