action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,30.576870344576758,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,33.328997003097975,1,1,0,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,35.18826916339777,1,1,0,2,true,false,false,0,true,0,false,0,false
[consuming1],4,35.47055677569579,1,1,0,1,false,false,false,1,false,0,false,0,false
[con_ready3],5,38.77614367348837,1,1,0,1,false,false,true,1,false,0,false,0,true
[consuming3],6,39.679737220802004,1,1,0,0,false,false,false,1,false,0,false,1,false
[producing],7,105.19156244282632,2,1,0,1,false,false,false,1,false,0,false,1,false
[producing3],8,110.6865225094742,2,1,1,2,false,false,false,1,false,0,false,1,false
[producing3],9,113.01982115771774,2,1,2,3,false,false,false,1,false,0,false,1,false
[con_ready3],10,116.11752619773704,2,1,2,3,false,false,true,1,false,0,false,1,true
[consuming3],11,116.29402907799506,2,1,2,2,false,false,false,1,false,0,false,2,false
[producing3],12,121.40743759811438,2,1,3,3,false,false,false,1,false,0,false,2,false
[producing3],13,122.40478153764627,2,1,4,4,false,false,false,1,false,0,false,2,false
[producing3],14,126.52658896368993,2,1,5,5,false,false,false,1,false,0,false,2,false
[con_ready1],15,146.9448471180856,2,1,5,5,true,false,false,1,true,0,false,2,false
[consuming1],16,146.96932753602778,2,1,5,4,false,false,false,2,false,0,false,2,false
[producing],17,152.3566820215294,3,1,5,5,false,false,false,2,false,0,false,2,false
[con_ready2],18,169.29142395263506,3,1,5,5,false,true,false,2,false,0,true,2,false
[consuming2],19,169.507714623614,3,1,5,4,false,false,false,2,false,1,false,2,false
[producing3],20,171.52085578584823,3,1,6,5,false,false,false,2,false,1,false,2,false
[con_ready1],21,173.19460022087176,3,1,6,5,true,false,false,2,true,1,false,2,false
[consuming1],22,173.93331397448017,3,1,6,4,false,false,false,3,false,1,false,2,false
[con_ready3],23,176.81571278523845,3,1,6,4,false,false,true,3,false,1,false,2,true
[consuming3],24,177.39760133802736,3,1,6,3,false,false,false,3,false,1,false,3,false
[producing2],25,179.7150947817531,3,2,6,4,false,false,false,3,false,1,false,3,false
[con_ready2],26,181.26535352115417,3,2,6,4,false,true,false,3,false,1,true,3,false
[consuming2],27,182.0859200300919,3,2,6,3,false,false,false,3,false,2,false,3,false
[producing],28,187.11245297061103,4,2,6,4,false,false,false,3,false,2,false,3,false
[producing2],29,192.112341396265,4,3,6,5,false,false,false,3,false,2,false,3,false
[con_ready3],30,208.76108971055424,4,3,6,5,false,false,true,3,false,2,false,3,true
[consuming3],31,209.9711280115031,4,3,6,4,false,false,false,3,false,2,false,4,false
[producing],32,211.96317786264473,5,3,6,5,false,false,false,3,false,2,false,4,false
[con_ready1],33,215.9837615145937,5,3,6,5,true,false,false,3,true,2,false,4,false
[consuming1],34,216.4255710461144,5,3,6,4,false,false,false,4,false,2,false,4,false
[con_ready3],35,218.0416660442603,5,3,6,4,false,false,true,4,false,2,false,4,true
[consuming3],36,218.85382377674932,5,3,6,3,false,false,false,4,false,2,false,5,false
[producing2],37,220.45887294230144,5,4,6,4,false,false,false,4,false,2,false,5,false
[con_ready1],38,227.46642832057825,5,4,6,4,true,false,false,4,true,2,false,5,false
[consuming1],39,227.97390371774813,5,4,6,3,false,false,false,5,false,2,false,5,false
[producing],40,235.353921652664,6,4,6,4,false,false,false,5,false,2,false,5,false
[producing3],41,237.9192758712018,6,4,7,5,false,false,false,5,false,2,false,5,false
[con_ready1],42,239.989976672904,6,4,7,5,true,false,false,5,true,2,false,5,false
[consuming1],43,240.58511000499846,6,4,7,4,false,false,false,6,false,2,false,5,false
[con_ready1],44,249.69805672044515,6,4,7,4,true,false,false,6,true,2,false,5,false
[consuming1],45,250.75543593113505,6,4,7,3,false,false,false,7,false,2,false,5,false
[con_ready1],46,259.36519928795593,6,4,7,3,true,false,false,7,true,2,false,5,false
[consuming1],47,260.63012976980133,6,4,7,2,false,false,false,8,false,2,false,5,false
[producing3],48,262.9403364954726,6,4,8,3,false,false,false,8,false,2,false,5,false
