action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,41.748423090160145,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,43.58691911885455,1,0,0,1,true,false,false,0,true,0,false,0,false
[consuming1],3,44.21575188725323,1,0,0,0,false,false,false,1,false,0,false,0,false
[producing],4,45.878375819436954,2,0,0,1,false,false,false,1,false,0,false,0,false
[con_ready1],5,46.80795247083982,2,0,0,1,true,false,false,1,true,0,false,0,false
[consuming1],6,48.57441528067547,2,0,0,0,false,false,false,2,false,0,false,0,false
[producing],7,57.72625725755766,3,0,0,1,false,false,false,2,false,0,false,0,false
[con_ready2],8,59.57016933011329,3,0,0,1,false,true,false,2,false,0,true,0,false
[consuming2],9,61.634888262617054,3,0,0,0,false,false,false,2,false,1,false,0,false
[producing],10,80.52339510429519,4,0,0,1,false,false,false,2,false,1,false,0,false
[con_ready2],11,84.24057127000896,4,0,0,1,false,true,false,2,false,1,true,0,false
[consuming2],12,84.80956620426117,4,0,0,0,false,false,false,2,false,2,false,0,false
[producing],13,97.1760214003281,5,0,0,1,false,false,false,2,false,2,false,0,false
[producing2],14,98.16645374419839,5,1,0,2,false,false,false,2,false,2,false,0,false
[producing2],15,99.15110239654953,5,2,0,3,false,false,false,2,false,2,false,0,false
[producing],16,99.24179017174976,6,2,0,4,false,false,false,2,false,2,false,0,false
[producing3],17,101.58743105689332,6,2,1,5,false,false,false,2,false,2,false,0,false
[con_ready3],18,102.72720608293663,6,2,1,5,false,false,true,2,false,2,false,0,true
[consuming3],19,103.90593789160242,6,2,1,4,false,false,false,2,false,2,false,1,false
[producing2],20,115.60419773283259,6,3,1,5,false,false,false,2,false,2,false,1,false
[con_ready1],21,143.849815969892,6,3,1,5,true,false,false,2,true,2,false,1,false
[consuming1],22,144.00836892400903,6,3,1,4,false,false,false,3,false,2,false,1,false
[con_ready2],23,146.43334046390154,6,3,1,4,false,true,false,3,false,2,true,1,false
[consuming2],24,148.19199088117483,6,3,1,3,false,false,false,3,false,3,false,1,false
[con_ready1],25,158.0068653293272,6,3,1,3,true,false,false,3,true,3,false,1,false
[consuming1],26,158.5949690213261,6,3,1,2,false,false,false,4,false,3,false,1,false
[producing3],27,160.64295907932961,6,3,2,3,false,false,false,4,false,3,false,1,false
[producing2],28,161.49906470867407,6,4,2,4,false,false,false,4,false,3,false,1,false
[con_ready1],29,166.21458447705572,6,4,2,4,true,false,false,4,true,3,false,1,false
[consuming1],30,167.23573319768835,6,4,2,3,false,false,false,5,false,3,false,1,false
[con_ready2],31,170.56769814052487,6,4,2,3,false,true,false,5,false,3,true,1,false
[consuming2],32,170.7780855678887,6,4,2,2,false,false,false,5,false,4,false,1,false
[con_ready2],33,182.1669148325662,6,4,2,2,false,true,false,5,false,4,true,1,false
[consuming2],34,183.466737320675,6,4,2,1,false,false,false,5,false,5,false,1,false
[con_ready1],35,186.6535314830077,6,4,2,1,true,false,false,5,true,5,false,1,false
[consuming1],36,187.6688265076856,6,4,2,0,false,false,false,6,false,5,false,1,false
[producing],37,213.35869978454426,7,4,2,1,false,false,false,6,false,5,false,1,false
[producing],38,216.73897441022547,8,4,2,2,false,false,false,6,false,5,false,1,false
[producing3],39,223.90471482065206,8,4,3,3,false,false,false,6,false,5,false,1,false
[producing],40,228.2083918563878,9,4,3,4,false,false,false,6,false,5,false,1,false
[producing],41,232.07231822702454,10,4,3,5,false,false,false,6,false,5,false,1,false
[con_ready2],42,255.89114851075936,10,4,3,5,false,true,false,6,false,5,true,1,false
[consuming2],43,255.89386332096757,10,4,3,4,false,false,false,6,false,6,false,1,false
[con_ready1],44,261.4287978452617,10,4,3,4,true,false,false,6,true,6,false,1,false
[consuming1],45,262.774171067728,10,4,3,3,false,false,false,7,false,6,false,1,false
[producing3],46,264.8644430003057,10,4,4,4,false,false,false,7,false,6,false,1,false
[producing3],47,269.33914279415745,10,4,5,5,false,false,false,7,false,6,false,1,false
[con_ready3],48,299.89706121217625,10,4,5,5,false,false,true,7,false,6,false,1,true
[consuming3],49,300.10599523692844,10,4,5,4,false,false,false,7,false,6,false,2,false
[producing3],50,301.8883039671199,10,4,6,5,false,false,false,7,false,6,false,2,false
[con_ready1],51,316.4378281469519,10,4,6,5,true,false,false,7,true,6,false,2,false
[consuming1],52,320.2572661925128,10,4,6,4,false,false,false,8,false,6,false,2,false
[con_ready3],53,324.27991585041167,10,4,6,4,false,false,true,8,false,6,false,2,true
[consuming3],54,324.87912068998384,10,4,6,3,false,false,false,8,false,6,false,3,false
[con_ready1],55,329.31777146068833,10,4,6,3,true,false,false,8,true,6,false,3,false
[consuming1],56,330.54840540238837,10,4,6,2,false,false,false,9,false,6,false,3,false
[con_ready1],57,330.9632099113395,10,4,6,2,true,false,false,9,true,6,false,3,false
[consuming1],58,332.2099045331458,10,4,6,1,false,false,false,10,false,6,false,3,false
[producing2],59,337.86183928221266,10,5,6,2,false,false,false,10,false,6,false,3,false
[producing3],60,339.03033803364764,10,5,7,3,false,false,false,10,false,6,false,3,false
[producing2],61,342.76356483673493,10,6,7,4,false,false,false,10,false,6,false,3,false
[producing2],62,346.0397787665192,10,7,7,5,false,false,false,10,false,6,false,3,false
[con_ready3],63,356.86978622401733,10,7,7,5,false,false,true,10,false,6,false,3,true
[consuming3],64,358.2535861682411,10,7,7,4,false,false,false,10,false,6,false,4,false
[con_ready3],65,364.1144285801984,10,7,7,4,false,false,true,10,false,6,false,4,true
[consuming3],66,365.1060674548173,10,7,7,3,false,false,false,10,false,6,false,5,false
[producing2],67,374.39190907350576,10,8,7,4,false,false,false,10,false,6,false,5,false
[con_ready2],68,378.48319132290993,10,8,7,4,false,true,false,10,false,6,true,5,false
[consuming2],69,378.7594102476415,10,8,7,3,false,false,false,10,false,7,false,5,false
[producing3],70,394.7718794441741,10,8,8,4,false,false,false,10,false,7,false,5,false
[producing2],71,398.69845919513455,10,9,8,5,false,false,false,10,false,7,false,5,false
[con_ready2],72,415.68732161911186,10,9,8,5,false,true,false,10,false,7,true,5,false
[consuming2],73,416.12103129218576,10,9,8,4,false,false,false,10,false,8,false,5,false
[con_ready2],74,420.5143348556322,10,9,8,4,false,true,false,10,false,8,true,5,false
[consuming2],75,420.7060402228537,10,9,8,3,false,false,false,10,false,9,false,5,false
[con_ready2],76,422.88719113353073,10,9,8,3,false,true,false,10,false,9,true,5,false
[consuming2],77,423.05280416166534,10,9,8,2,false,false,false,10,false,10,false,5,false
[producing3],78,424.7490882586134,10,9,9,3,false,false,false,10,false,10,false,5,false
[con_ready3],79,427.68298195501245,10,9,9,3,false,false,true,10,false,10,false,5,true
[consuming3],80,428.0181091585713,10,9,9,2,false,false,false,10,false,10,false,6,false
[con_ready3],81,429.3732191087052,10,9,9,2,false,false,true,10,false,10,false,6,true
[consuming3],82,430.31390628972554,10,9,9,1,false,false,false,10,false,10,false,7,false
[producing2],83,433.67903364939036,10,10,9,2,false,false,false,10,false,10,false,7,false
[producing3],84,434.43456538848335,10,10,10,3,false,false,false,10,false,10,false,7,false
