action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,19.96407801748041,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,25.01588742226251,1,0,0,1,false,true,false,0,false,0,true,0,false
[consuming2],3,26.39348266576419,1,0,0,0,false,false,false,0,false,1,false,0,false
[producing],4,60.9942580188517,2,0,0,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,62.035463064587134,2,0,0,1,true,false,false,0,true,1,false,0,false
[consuming1],6,65.31544684311672,2,0,0,0,false,false,false,1,false,1,false,0,false
[producing],7,70.66151148850312,3,0,0,1,false,false,false,1,false,1,false,0,false
[producing3],8,73.54982548340904,3,0,1,2,false,false,false,1,false,1,false,0,false
[producing2],9,76.13622224059459,3,1,1,3,false,false,false,1,false,1,false,0,false
[producing2],10,78.16179976822532,3,2,1,4,false,false,false,1,false,1,false,0,false
[producing2],11,80.76134467991874,3,3,1,5,false,false,false,1,false,1,false,0,false
[con_ready3],12,96.55877090665808,3,3,1,5,false,false,true,1,false,1,false,0,true
[consuming3],13,96.86709597946995,3,3,1,4,false,false,false,1,false,1,false,1,false
[producing3],14,98.25482871415066,3,3,2,5,false,false,false,1,false,1,false,1,false
[con_ready2],15,102.9264362775455,3,3,2,5,false,true,false,1,false,1,true,1,false
[consuming2],16,104.81873986395927,3,3,2,4,false,false,false,1,false,2,false,1,false
[producing2],17,106.1902456765624,3,4,2,5,false,false,false,1,false,2,false,1,false
[con_ready2],18,110.58661265701997,3,4,2,5,false,true,false,1,false,2,true,1,false
[consuming2],19,111.35492430431482,3,4,2,4,false,false,false,1,false,3,false,1,false
[con_ready2],20,112.80008541597428,3,4,2,4,false,true,false,1,false,3,true,1,false
[consuming2],21,114.41342530687162,3,4,2,3,false,false,false,1,false,4,false,1,false
[producing3],22,117.65214704372563,3,4,3,4,false,false,false,1,false,4,false,1,false
[con_ready3],23,121.03726095539449,3,4,3,4,false,false,true,1,false,4,false,1,true
[consuming3],24,123.05013443488377,3,4,3,3,false,false,false,1,false,4,false,2,false
[producing3],25,123.36654003262292,3,4,4,4,false,false,false,1,false,4,false,2,false
[producing2],26,124.34993684986652,3,5,4,5,false,false,false,1,false,4,false,2,false
[con_ready1],27,131.3957747331904,3,5,4,5,true,false,false,1,true,4,false,2,false
[consuming1],28,131.47600520456496,3,5,4,4,false,false,false,2,false,4,false,2,false
[con_ready2],29,139.71181571195808,3,5,4,4,false,true,false,2,false,4,true,2,false
[consuming2],30,140.0082464348965,3,5,4,3,false,false,false,2,false,5,false,2,false
[producing2],31,142.83410368347774,3,6,4,4,false,false,false,2,false,5,false,2,false
[producing],32,144.242321460331,4,6,4,5,false,false,false,2,false,5,false,2,false
[con_ready1],33,146.09154518566498,4,6,4,5,true,false,false,2,true,5,false,2,false
[consuming1],34,146.52613100990453,4,6,4,4,false,false,false,3,false,5,false,2,false
[producing2],35,152.26108170659566,4,7,4,5,false,false,false,3,false,5,false,2,false
[con_ready3],36,159.3681526754309,4,7,4,5,false,false,true,3,false,5,false,2,true
[consuming3],37,160.03561779541056,4,7,4,4,false,false,false,3,false,5,false,3,false
[con_ready1],38,166.35913701007848,4,7,4,4,true,false,false,3,true,5,false,3,false
