action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,80.70635035984351,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,81.24410666815582,1,0,0,1,false,true,false,0,false,0,true,0,false
[consuming2],3,81.75337792358032,1,0,0,0,false,false,false,0,false,1,false,0,false
[producing],4,82.20907301874585,2,0,0,1,false,false,false,0,false,1,false,0,false
[con_ready2],5,83.27616608264523,2,0,0,1,false,true,false,0,false,1,true,0,false
[consuming2],6,85.26113281750668,2,0,0,0,false,false,false,0,false,2,false,0,false
[producing],7,159.1223136552154,3,0,0,1,false,false,false,0,false,2,false,0,false
[producing],8,162.1316069589294,4,0,0,2,false,false,false,0,false,2,false,0,false
[producing],9,174.63336419955368,5,0,0,3,false,false,false,0,false,2,false,0,false
[producing2],10,178.20432880332268,5,1,0,4,false,false,false,0,false,2,false,0,false
[producing],11,186.59147653683468,6,1,0,5,false,false,false,0,false,2,false,0,false
[con_ready3],12,206.5796071069249,6,1,0,5,false,false,true,0,false,2,false,0,true
[consuming3],13,207.15794375894086,6,1,0,4,false,false,false,0,false,2,false,1,false
[producing3],14,208.85942150602233,6,1,1,5,false,false,false,0,false,2,false,1,false
[con_ready1],15,219.33724506393386,6,1,1,5,true,false,false,0,true,2,false,1,false
[consuming1],16,221.30537130394316,6,1,1,4,false,false,false,1,false,2,false,1,false
[producing3],17,223.38699753642453,6,1,2,5,false,false,false,1,false,2,false,1,false
[con_ready2],18,244.24800299780864,6,1,2,5,false,true,false,1,false,2,true,1,false
[consuming2],19,245.7876804885135,6,1,2,4,false,false,false,1,false,3,false,1,false
[producing3],20,249.6904825800478,6,1,3,5,false,false,false,1,false,3,false,1,false
[con_ready2],21,252.755096757491,6,1,3,5,false,true,false,1,false,3,true,1,false
[consuming2],22,253.02701547931747,6,1,3,4,false,false,false,1,false,4,false,1,false
[con_ready2],23,257.2506121674285,6,1,3,4,false,true,false,1,false,4,true,1,false
[consuming2],24,257.3909940826152,6,1,3,3,false,false,false,1,false,5,false,1,false
[producing3],25,270.05559833998313,6,1,4,4,false,false,false,1,false,5,false,1,false
[producing2],26,273.79783474476363,6,2,4,5,false,false,false,1,false,5,false,1,false
[con_ready1],27,290.4003304086851,6,2,4,5,true,false,false,1,true,5,false,1,false
[consuming1],28,290.93365591514146,6,2,4,4,false,false,false,2,false,5,false,1,false
[producing],29,299.5994077472036,7,2,4,5,false,false,false,2,false,5,false,1,false
[con_ready2],30,308.28664529380745,7,2,4,5,false,true,false,2,false,5,true,1,false
[consuming2],31,308.79724900903636,7,2,4,4,false,false,false,2,false,6,false,1,false
[producing2],32,308.97758773882026,7,3,4,5,false,false,false,2,false,6,false,1,false
[con_ready2],33,346.21372529417636,7,3,4,5,false,true,false,2,false,6,true,1,false
[consuming2],34,346.415104567266,7,3,4,4,false,false,false,2,false,7,false,1,false
[con_ready3],35,347.5489619929903,7,3,4,4,false,false,true,2,false,7,false,1,true
[consuming3],36,349.2459073333433,7,3,4,3,false,false,false,2,false,7,false,2,false
[con_ready2],37,352.38631387830884,7,3,4,3,false,true,false,2,false,7,true,2,false
[consuming2],38,353.1952799104677,7,3,4,2,false,false,false,2,false,8,false,2,false
[producing2],39,355.4766998776769,7,4,4,3,false,false,false,2,false,8,false,2,false
[con_ready3],40,355.9534114443952,7,4,4,3,false,false,true,2,false,8,false,2,true
[consuming3],41,356.15735453260385,7,4,4,2,false,false,false,2,false,8,false,3,false
[producing2],42,360.17497198931596,7,5,4,3,false,false,false,2,false,8,false,3,false
[con_ready1],43,363.1520513322089,7,5,4,3,true,false,false,2,true,8,false,3,false
[consuming1],44,363.51150552391675,7,5,4,2,false,false,false,3,false,8,false,3,false
[producing3],45,363.7168872792424,7,5,5,3,false,false,false,3,false,8,false,3,false
[producing3],46,367.4198873698051,7,5,6,4,false,false,false,3,false,8,false,3,false
[producing3],47,370.1580447176711,7,5,7,5,false,false,false,3,false,8,false,3,false
[con_ready3],48,386.4811492071035,7,5,7,5,false,false,true,3,false,8,false,3,true
[consuming3],49,388.3293027160903,7,5,7,4,false,false,false,3,false,8,false,4,false
[con_ready1],50,394.9737843178593,7,5,7,4,true,false,false,3,true,8,false,4,false
[consuming1],51,395.1414328050473,7,5,7,3,false,false,false,4,false,8,false,4,false
[producing],52,398.7730884520054,8,5,7,4,false,false,false,4,false,8,false,4,false
[con_ready1],53,399.33942828451234,8,5,7,4,true,false,false,4,true,8,false,4,false
[consuming1],54,399.4733418928456,8,5,7,3,false,false,false,5,false,8,false,4,false
[producing2],55,403.39640889108944,8,6,7,4,false,false,false,5,false,8,false,4,false
[producing2],56,403.50522855581687,8,7,7,5,false,false,false,5,false,8,false,4,false
[con_ready1],57,411.92394268853053,8,7,7,5,true,false,false,5,true,8,false,4,false
[consuming1],58,413.84020393640367,8,7,7,4,false,false,false,6,false,8,false,4,false
[con_ready2],59,418.94989716348834,8,7,7,4,false,true,false,6,false,8,true,4,false
[consuming2],60,419.05841344525504,8,7,7,3,false,false,false,6,false,9,false,4,false
[con_ready2],61,421.37222291298895,8,7,7,3,false,true,false,6,false,9,true,4,false
[consuming2],62,422.0759195831794,8,7,7,2,false,false,false,6,false,10,false,4,false
[producing2],63,428.9278329597226,8,8,7,3,false,false,false,6,false,10,false,4,false
[con_ready1],64,432.7379635371208,8,8,7,3,true,false,false,6,true,10,false,4,false
[consuming1],65,433.3443422202675,8,8,7,2,false,false,false,7,false,10,false,4,false
[producing],66,440.2156458317785,9,8,7,3,false,false,false,7,false,10,false,4,false
[con_ready3],67,443.08803509882216,9,8,7,3,false,false,true,7,false,10,false,4,true
[consuming3],68,445.1141816284371,9,8,7,2,false,false,false,7,false,10,false,5,false
[producing2],69,445.44956028471074,9,9,7,3,false,false,false,7,false,10,false,5,false
[producing3],70,445.74558873501263,9,9,8,4,false,false,false,7,false,10,false,5,false
[con_ready1],71,445.9383184999398,9,9,8,4,true,false,false,7,true,10,false,5,false
[consuming1],72,446.60863090224245,9,9,8,3,false,false,false,8,false,10,false,5,false
[producing3],73,448.11816489989934,9,9,9,4,false,false,false,8,false,10,false,5,false
[con_ready3],74,449.2060672219883,9,9,9,4,false,false,true,8,false,10,false,5,true
[consuming3],75,450.0627627456936,9,9,9,3,false,false,false,8,false,10,false,6,false
[producing],76,452.6087349926816,10,9,9,4,false,false,false,8,false,10,false,6,false
[con_ready3],77,453.29202702883543,10,9,9,4,false,false,true,8,false,10,false,6,true
[consuming3],78,454.22896751964083,10,9,9,3,false,false,false,8,false,10,false,7,false
[producing3],79,454.5192782620407,10,9,10,4,false,false,false,8,false,10,false,7,false
[producing2],80,468.84834500279385,10,10,10,5,false,false,false,8,false,10,false,7,false
[con_ready1],81,473.47310501090277,10,10,10,5,true,false,false,8,true,10,false,7,false
[consuming1],82,474.522029252451,10,10,10,4,false,false,false,9,false,10,false,7,false
[con_ready1],83,474.9351085753165,10,10,10,4,true,false,false,9,true,10,false,7,false
[consuming1],84,477.5994153895098,10,10,10,3,false,false,false,10,false,10,false,7,false
[con_ready3],85,556.4254067930066,10,10,10,3,false,false,true,10,false,10,false,7,true
[consuming3],86,556.6519802988781,10,10,10,2,false,false,false,10,false,10,false,8,false
[con_ready3],87,561.6936632355187,10,10,10,2,false,false,true,10,false,10,false,8,true
[consuming3],88,562.4277029603262,10,10,10,1,false,false,false,10,false,10,false,9,false
[con_ready3],89,615.2612270465518,10,10,10,1,false,false,true,10,false,10,false,9,true
[consuming3],90,615.9518403780943,10,10,10,0,false,false,false,10,false,10,false,10,false
