action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,2.7472973517687604,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],2,2.9321886885089996,2,0,0,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],3,6.479254868964123,2,0,0,2,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],4,6.868592467301834,2,0,0,1,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],5,7.544079416049109,2,0,0,1,true,false,false,1,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],6,9.028505605828924,2,0,0,0,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],7,14.904635544251304,3,0,0,1,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],8,18.00822773773155,3,0,0,1,true,false,false,2,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],9,20.58712348884627,3,0,0,0,false,false,false,3,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],10,22.45271306366438,4,0,0,1,false,false,false,3,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],11,22.883788923084524,4,0,0,1,false,false,true,3,false,0,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],12,23.217432256737343,4,0,0,0,false,false,false,3,false,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding3],13,35.81240325916284,4,0,0,0,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],14,65.55179832599025,5,0,0,1,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],15,67.05769660513197,5,0,1,2,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],16,67.4557048577394,5,0,2,3,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready22],17,73.17899276729013,5,0,2,3,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,true,false,0,false,0,false,0,false,0,false,0,true,0,false
[consuming22],18,73.46924616353311,5,0,2,3,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready1],19,84.71075203127943,5,0,2,3,true,false,false,3,true,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming1],20,86.768437716632,5,0,2,2,false,false,false,4,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing],21,92.61012241477853,6,0,2,3,false,false,false,4,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],22,104.20321144920996,6,0,2,3,false,false,true,4,false,0,false,0,1,true,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming3],23,106.26678243495714,6,0,2,2,false,false,false,4,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing2],24,110.0042615474236,6,1,2,3,false,false,false,4,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[forwarding3],25,114.5763297039364,6,1,2,3,false,false,false,4,false,0,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],26,125.17513027150207,6,1,2,3,false,false,true,4,false,0,false,0,2,true,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming3],27,127.0217650798048,6,1,2,2,false,false,false,4,false,0,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing2],28,128.36141601250927,6,2,2,3,false,false,false,4,false,0,false,0,3,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready21],29,130.04148924423316,6,2,2,3,false,false,false,4,false,0,false,0,3,false,2,0,false,false,false,1,true,false,false,0,false,0,false,0,false,0,true,1,false,0,false
[consuming21],30,131.7577922817602,6,2,2,3,false,false,false,4,false,0,false,0,3,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[con_ready1],31,135.55051179459176,6,2,2,3,true,false,false,4,true,0,false,0,3,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[consuming1],32,136.3678810518625,6,2,2,2,false,false,false,5,false,0,false,0,3,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[con_ready2],33,141.422050946868,6,2,2,2,false,true,false,5,false,0,true,0,3,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[consuming2],34,141.80544477058,6,2,2,1,false,false,false,5,false,1,false,0,3,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[con_ready3],35,141.93557358264854,6,2,2,1,false,false,true,5,false,1,false,0,3,true,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[consuming3],36,142.4684905730313,6,2,2,0,false,false,false,5,false,1,false,0,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[producing],37,143.87346333995814,7,2,2,1,false,false,false,5,false,1,false,0,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[producing],38,151.53227884204045,8,2,2,2,false,false,false,5,false,1,false,0,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[producing2],39,154.2101154190092,8,3,2,3,false,false,false,5,false,1,false,0,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[forwarding2],40,162.71792473589844,8,3,2,3,false,false,false,5,false,1,false,1,4,false,2,1,false,false,false,0,false,false,false,0,false,0,false,0,false,1,false,1,false,0,false
[con_ready13],41,164.83035798898902,8,3,2,3,false,false,false,5,false,1,false,1,4,false,2,1,false,false,true,0,false,false,false,0,false,0,false,0,true,1,false,1,false,0,false
[consuming13],42,165.19276785113286,8,3,2,3,false,false,false,5,false,1,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[con_ready2],43,167.1757511508746,8,3,2,3,false,true,false,5,false,1,true,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[consuming2],44,167.53905269416322,8,3,2,2,false,false,false,5,false,2,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[con_ready1],45,170.26488613675306,8,3,2,2,true,false,false,5,true,2,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[consuming1],46,170.43394347388943,8,3,2,1,false,false,false,6,false,2,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[producing3],47,172.36247792477525,8,3,3,2,false,false,false,6,false,2,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[producing2],48,172.86149767187388,8,4,3,3,false,false,false,6,false,2,false,1,4,false,2,0,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[forwarding2],49,185.2714461630766,8,4,3,3,false,false,false,6,false,2,false,2,4,false,2,1,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[con_ready1],50,187.12393928564117,8,4,3,3,true,false,false,6,true,2,false,2,4,false,2,1,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[consuming1],51,187.2693630626672,8,4,3,2,false,false,false,7,false,2,false,2,4,false,2,1,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[producing2],52,189.21712854045327,8,5,3,3,false,false,false,7,false,2,false,2,4,false,2,1,false,false,false,0,false,false,false,0,false,0,false,1,false,1,false,1,false,0,false
[con_ready12],53,202.89856248691805,8,5,3,3,false,false,false,7,false,2,false,2,4,false,2,1,false,true,false,0,false,false,false,0,false,0,true,1,false,1,false,1,false,0,false
[consuming12],54,205.33188209284722,8,5,3,3,false,false,false,7,false,2,false,2,4,false,2,0,false,false,false,0,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[con_ready1],55,207.75561548966175,8,5,3,3,true,false,false,7,true,2,false,2,4,false,2,0,false,false,false,0,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[consuming1],56,207.81199883517067,8,5,3,2,false,false,false,8,false,2,false,2,4,false,2,0,false,false,false,0,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[forwarding3],57,212.66065800380017,8,5,3,2,false,false,false,8,false,2,false,2,4,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[con_ready3],58,214.07881145013403,8,5,3,2,false,false,true,8,false,2,false,2,4,true,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[consuming3],59,214.56458585863572,8,5,3,1,false,false,false,8,false,2,false,2,5,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[producing3],60,215.22413318053933,8,5,4,2,false,false,false,8,false,2,false,2,5,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[producing2],61,218.63239801704472,8,6,4,3,false,false,false,8,false,2,false,2,5,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[con_ready3],62,220.1468029335891,8,6,4,3,false,false,true,8,false,2,false,2,5,true,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[consuming3],63,220.15395293950294,8,6,4,2,false,false,false,8,false,2,false,2,6,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[con_ready2],64,222.11679969192897,8,6,4,2,false,true,false,8,false,2,true,2,6,false,3,0,false,false,false,1,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[forwarding3],65,222.2180098470818,8,6,4,2,false,true,false,8,false,2,true,2,6,false,4,0,false,false,false,2,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[consuming2],66,222.52086668452418,8,6,4,1,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,2,false,false,false,0,false,1,false,1,false,1,false,1,false,0,false
[con_ready21],67,224.63706199902683,8,6,4,1,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,2,true,false,false,0,false,1,false,1,false,1,true,1,false,0,false
[consuming21],68,225.3080590060992,8,6,4,1,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,1,false,false,false,0,false,1,false,1,false,2,false,1,false,0,false
[con_ready22],69,226.2901896751465,8,6,4,1,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,1,false,true,false,0,false,1,false,1,false,2,false,1,true,0,false
[consuming22],70,226.6390852162569,8,6,4,1,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[producing2],71,226.68686422795676,8,7,4,2,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[producing2],72,229.3070289160181,8,8,4,3,false,false,false,8,false,3,false,2,6,false,4,0,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[forwarding2],73,244.40592032082978,8,8,4,3,false,false,false,8,false,3,false,3,6,false,4,1,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[con_ready1],74,246.79316181428985,8,8,4,3,true,false,false,8,true,3,false,3,6,false,4,1,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[consuming1],75,247.7395011220623,8,8,4,2,false,false,false,9,false,3,false,3,6,false,4,1,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[producing],76,250.15502627679743,9,8,4,3,false,false,false,9,false,3,false,3,6,false,4,1,false,false,false,0,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[forwarding3],77,252.19885523936895,9,8,4,3,false,false,false,9,false,3,false,3,6,false,5,1,false,false,false,1,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[con_ready2],78,254.89925375009543,9,8,4,3,false,true,false,9,false,3,true,3,6,false,5,1,false,false,false,1,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[consuming2],79,255.62992422743483,9,8,4,2,false,false,false,9,false,4,false,3,6,false,5,1,false,false,false,1,false,false,false,0,false,1,false,1,false,2,false,2,false,0,false
[con_ready12],80,257.4414436158517,9,8,4,2,false,false,false,9,false,4,false,3,6,false,5,1,false,true,false,1,false,false,false,0,false,1,true,1,false,2,false,2,false,0,false
[consuming12],81,257.88390014242765,9,8,4,2,false,false,false,9,false,4,false,3,6,false,5,0,false,false,false,1,false,false,false,0,false,2,false,1,false,2,false,2,false,0,false
[producing2],82,260.4763110645473,9,9,4,3,false,false,false,9,false,4,false,3,6,false,5,0,false,false,false,1,false,false,false,0,false,2,false,1,false,2,false,2,false,0,false
[con_ready23],83,269.91895834705525,9,9,4,3,false,false,false,9,false,4,false,3,6,false,5,0,false,false,false,1,false,false,true,0,false,2,false,1,false,2,false,2,false,0,true
[consuming23],84,270.1888327887139,9,9,4,3,false,false,false,9,false,4,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[con_ready1],85,275.1671008064611,9,9,4,3,true,false,false,9,true,4,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[consuming1],86,275.5235616537287,9,9,4,2,false,false,false,10,false,4,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[con_ready2],87,278.4119284121104,9,9,4,2,false,true,false,10,false,4,true,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[consuming2],88,278.46898758511674,9,9,4,1,false,false,false,10,false,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[producing],89,283.41802905760625,10,9,4,2,false,false,false,10,false,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[con_ready1],90,284.80199597997176,10,9,4,2,true,false,false,10,true,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[consuming1],91,285.1004486045641,10,9,4,1,false,false,false,11,false,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[producing3],92,288.4610320242665,10,9,5,2,false,false,false,11,false,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[producing3],93,289.8901118957003,10,9,6,3,false,false,false,11,false,5,false,3,6,false,5,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[forwarding3],94,301.60685015694287,10,9,6,3,false,false,false,11,false,5,false,3,6,false,6,0,false,false,false,1,false,false,false,0,false,2,false,1,false,2,false,2,false,1,false
[con_ready23],95,303.92001722419707,10,9,6,3,false,false,false,11,false,5,false,3,6,false,6,0,false,false,false,1,false,false,true,0,false,2,false,1,false,2,false,2,false,1,true
[consuming23],96,304.68150104138334,10,9,6,3,false,false,false,11,false,5,false,3,6,false,6,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,2,false
[con_ready3],97,316.88846829087373,10,9,6,3,false,false,true,11,false,5,false,3,6,true,6,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,2,false
[consuming3],98,317.29802993740634,10,9,6,2,false,false,false,11,false,5,false,3,7,false,6,0,false,false,false,0,false,false,false,0,false,2,false,1,false,2,false,2,false,2,false
