action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,34.90116333958131,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],2,43.90968970658842,1,0,0,1,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],3,44.519498765399845,1,0,0,0,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],4,70.96854472109091,2,0,0,1,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],5,72.52052457880478,2,1,0,2,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],6,78.83554250415992,2,1,0,2,false,true,false,1,false,0,true,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],7,79.06779139135605,2,1,0,1,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],8,81.05192738881321,2,1,1,2,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],9,82.94670177296135,3,1,1,3,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],10,88.75963653072552,3,1,1,3,false,true,false,1,false,1,true,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],11,90.16130648308251,3,1,1,2,false,false,false,1,false,2,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],12,92.05803687479529,3,1,1,2,false,false,true,1,false,2,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],13,93.69118082803568,3,1,1,1,false,false,false,1,false,2,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding2],14,97.94283349627803,3,1,1,1,false,false,false,1,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],15,100.0062114049713,3,1,2,2,false,false,false,1,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],16,101.43422593352736,3,1,3,3,false,false,false,1,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready13],17,103.50258189421493,3,1,3,3,false,false,false,1,false,2,false,1,1,false,0,1,false,false,true,0,false,false,false,0,false,0,false,0,true,0,false,0,false,0,false
[consuming13],18,105.05101851139513,3,1,3,3,false,false,false,1,false,2,false,1,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,1,false,0,false,0,false,0,false
[con_ready1],19,109.07578520521541,3,1,3,3,true,false,false,1,true,2,false,1,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,1,false,0,false,0,false,0,false
[consuming1],20,111.01345283527496,3,1,3,2,false,false,false,2,false,2,false,1,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,1,false,0,false,0,false,0,false
[producing],21,111.91824374557689,4,1,3,3,false,false,false,2,false,2,false,1,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,1,false,0,false,0,false,0,false
[forwarding2],22,115.36339039606327,4,1,3,3,false,false,false,2,false,2,false,2,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,1,false,0,false,0,false,0,false
[con_ready12],23,117.38347359650416,4,1,3,3,false,false,false,2,false,2,false,2,1,false,0,1,false,true,false,0,false,false,false,0,false,0,true,1,false,0,false,0,false,0,false
[con_ready2],24,117.64997682593535,4,1,3,3,false,true,false,2,false,2,true,2,1,false,0,1,false,true,false,0,false,false,false,0,false,0,true,1,false,0,false,0,false,0,false
