action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,56.54178169915464,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing],2,60.79344811834007,2,0,0,2,false,false,false,0,false,0,false,0,false
[con_ready1],3,63.17906523877321,2,0,0,3,false,false,false,0,true,0,false,0,false
[con_ready2],4,134.8852762259559,2,0,0,3,false,true,false,0,true,0,true,0,false
[consuming2],5,135.17706974937107,2,0,0,2,false,false,false,0,true,1,false,0,false
[con_ready3],6,148.18675940629277,2,0,0,2,false,false,true,0,true,1,false,0,true
[consuming3],7,148.34384774958997,2,0,0,1,false,false,false,0,true,1,false,1,false
[producing3],8,152.50798952676882,2,0,1,1,true,false,false,0,true,1,false,1,false
[consuming1],9,152.8015385101941,2,0,1,0,false,false,false,1,false,1,false,1,false
[producing],10,177.89681604858455,3,0,1,1,false,false,false,1,false,1,false,1,false
[producing2],11,187.4969247944676,3,1,1,2,false,false,false,1,false,1,false,1,false
[con_ready1],12,197.9225020297152,3,1,1,3,false,false,false,1,true,1,false,1,false
[con_ready2],13,199.38643770959712,3,1,1,3,false,true,false,1,true,1,true,1,false
[consuming2],14,199.78381824398318,3,1,1,2,false,false,false,1,true,2,false,1,false
[con_ready2],15,200.66953713064743,3,1,1,2,false,true,false,1,true,2,true,1,false
[consuming2],16,200.88781087685948,3,1,1,1,false,false,false,1,true,3,false,1,false
[producing2],17,202.14813253667003,3,2,1,2,false,false,false,1,true,3,false,1,false
[producing3],18,202.32427169864255,3,2,2,2,true,false,false,1,true,3,false,1,false
[consuming1],19,203.13811899135547,3,2,2,1,false,false,false,2,false,3,false,1,false
[producing2],20,204.35763382623864,3,3,2,2,false,false,false,2,false,3,false,1,false
[con_ready2],21,206.62131166987606,3,3,2,2,false,true,false,2,false,3,true,1,false
[consuming2],22,208.61365371236096,3,3,2,1,false,false,false,2,false,4,false,1,false
[con_ready3],23,210.08999390233265,3,3,2,1,false,false,true,2,false,4,false,1,true
[consuming3],24,210.80117773803886,3,3,2,0,false,false,false,2,false,4,false,2,false
[producing],25,227.43017667668352,4,3,2,1,false,false,false,2,false,4,false,2,false
[producing3],26,231.5204471262258,4,3,3,2,false,false,false,2,false,4,false,2,false
[con_ready2],27,234.95076950519234,4,3,3,2,false,true,false,2,false,4,true,2,false
[consuming2],28,236.30060968666027,4,3,3,1,false,false,false,2,false,5,false,2,false
[producing3],29,236.61587972446281,4,3,4,1,true,false,false,2,false,5,false,2,false
