action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,67.10347611980848,1,1,false,false,false,0,false,0,false,0,false
[producing],2,69.86248989708209,2,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,75.9180863197985,2,2,false,true,false,0,false,0,true,0,false
[consuming2],4,76.9594307423134,2,1,false,false,false,0,false,1,false,0,false
[con_ready1],5,89.60892518914378,2,1,true,false,false,0,true,1,false,0,false
[consuming1],6,90.56589107485722,2,0,false,false,false,1,false,1,false,0,false
[producing],7,119.871696563362,3,1,false,false,false,1,false,1,false,0,false
[con_ready1],8,128.4715387007464,3,1,true,false,false,1,true,1,false,0,false
[consuming1],9,129.5718530528462,3,0,false,false,false,2,false,1,false,0,false
[producing],10,145.07130004980417,4,1,false,false,false,2,false,1,false,0,false
[producing],11,145.2592529540202,5,2,false,false,false,2,false,1,false,0,false
[con_ready3],12,167.73160275620208,5,2,false,false,true,2,false,1,false,0,true
[consuming3],13,168.5822623470463,5,1,false,false,false,2,false,1,false,1,false
[producing],14,184.6887842516206,6,2,false,false,false,2,false,1,false,1,false
[con_ready1],15,196.29422833339126,6,2,true,false,false,2,true,1,false,1,false
[consuming1],16,196.32089507874207,6,1,false,false,false,3,false,1,false,1,false
[con_ready3],17,200.98905170534772,6,1,false,false,true,3,false,1,false,1,true
[consuming3],18,201.13815843478713,6,0,false,false,false,3,false,1,false,2,false
[producing],19,224.34181415267253,7,1,false,false,false,3,false,1,false,2,false
[producing],20,232.54376924733603,8,2,false,false,false,3,false,1,false,2,false
[con_ready2],21,274.26227690904796,8,2,false,true,false,3,false,1,true,2,false
[consuming2],22,276.9595282662825,8,1,false,false,false,3,false,2,false,2,false
[con_ready1],23,276.96395793336046,8,1,true,false,false,3,true,2,false,2,false
[consuming1],24,277.344009610614,8,0,false,false,false,4,false,2,false,2,false
[producing],25,317.70927919894547,9,1,false,false,false,4,false,2,false,2,false
[con_ready3],26,321.07932200856413,9,1,false,false,true,4,false,2,false,2,true
[consuming3],27,321.5131509126212,9,0,false,false,false,4,false,2,false,3,false
[producing],28,331.3793225485128,10,1,false,false,false,4,false,2,false,3,false
[con_ready3],29,333.2245592518802,10,1,false,false,true,4,false,2,false,3,true
[consuming3],30,333.3420404741818,10,0,false,false,false,4,false,2,false,4,false
[producing],31,367.187281889667,11,1,false,false,false,4,false,2,false,4,false
[producing],32,369.8196158522972,12,2,false,false,false,4,false,2,false,4,false
[con_ready1],33,373.680295375481,12,2,true,false,false,4,true,2,false,4,false
[consuming1],34,375.50013734317537,12,1,false,false,false,5,false,2,false,4,false
[producing],35,384.47696283191317,13,2,false,false,false,5,false,2,false,4,false
[producing],36,393.8056503307285,14,3,false,false,false,5,false,2,false,4,false
[con_ready3],37,397.3883529122124,14,3,false,false,true,5,false,2,false,4,true
[consuming3],38,398.5304565105428,14,2,false,false,false,5,false,2,false,5,false
[producing],39,409.9738069611953,15,3,false,false,false,5,false,2,false,5,false
[producing],40,413.64997495692324,16,4,false,false,false,5,false,2,false,5,false
[con_ready2],41,418.68422434394,16,4,false,true,false,5,false,2,true,5,false
[consuming2],42,419.0266840886456,16,3,false,false,false,5,false,3,false,5,false
[con_ready2],43,440.88909832334883,16,3,false,true,false,5,false,3,true,5,false
[consuming2],44,441.0233986906197,16,2,false,false,false,5,false,4,false,5,false
[con_ready3],45,442.4110701018483,16,2,false,false,true,5,false,4,false,5,true
[consuming3],46,443.76581313819435,16,1,false,false,false,5,false,4,false,6,false
[con_ready3],47,453.91820959935524,16,1,false,false,true,5,false,4,false,6,true
[consuming3],48,456.6904853940228,16,0,false,false,false,5,false,4,false,7,false
[producing],49,502.443144825408,17,1,false,false,false,5,false,4,false,7,false
[con_ready1],50,502.53956766185183,17,1,true,false,false,5,true,4,false,7,false
[consuming1],51,502.63399141676496,17,0,false,false,false,6,false,4,false,7,false
[producing],52,653.7235468131468,18,1,false,false,false,6,false,4,false,7,false
[con_ready1],53,657.0805843493491,18,1,true,false,false,6,true,4,false,7,false
[consuming1],54,657.5961641358347,18,0,false,false,false,7,false,4,false,7,false
[producing],55,684.9880009323363,19,1,false,false,false,7,false,4,false,7,false
[con_ready3],56,693.9402850576328,19,1,false,false,true,7,false,4,false,7,true
[consuming3],57,694.6387440693937,19,0,false,false,false,7,false,4,false,8,false
[producing],58,723.4019276980808,20,1,false,false,false,7,false,4,false,8,false
[producing],59,731.9139440776513,21,2,false,false,false,7,false,4,false,8,false
[con_ready2],60,734.6358825688848,21,2,false,true,false,7,false,4,true,8,false
[consuming2],61,734.9882662411645,21,1,false,false,false,7,false,5,false,8,false
[producing],62,740.2413106819039,22,2,false,false,false,7,false,5,false,8,false
[con_ready1],63,747.5460607231879,22,2,true,false,false,7,true,5,false,8,false
[consuming1],64,747.971418552843,22,1,false,false,false,8,false,5,false,8,false
[con_ready1],65,757.9457647324815,22,1,true,false,false,8,true,5,false,8,false
[consuming1],66,757.96570630327,22,0,false,false,false,9,false,5,false,8,false
[producing],67,794.8600658482867,23,1,false,false,false,9,false,5,false,8,false
[con_ready2],68,797.1837572562033,23,1,false,true,false,9,false,5,true,8,false
[consuming2],69,799.4149459157985,23,0,false,false,false,9,false,6,false,8,false
[producing],70,839.4819028506645,24,1,false,false,false,9,false,6,false,8,false
[producing],71,862.5386332557944,25,2,false,false,false,9,false,6,false,8,false
[con_ready1],72,880.0092115707454,25,2,true,false,false,9,true,6,false,8,false
[consuming1],73,880.3654165334873,25,1,false,false,false,10,false,6,false,8,false
[con_ready3],74,892.5380633888435,25,1,false,false,true,10,false,6,false,8,true
[consuming3],75,892.9065451066145,25,0,false,false,false,10,false,6,false,9,false
[producing],76,917.5728598230858,26,1,false,false,false,10,false,6,false,9,false
[con_ready2],77,922.0157644548644,26,1,false,true,false,10,false,6,true,9,false
[consuming2],78,924.1778514636266,26,0,false,false,false,10,false,7,false,9,false
[producing],79,932.3285261401121,27,1,false,false,false,10,false,7,false,9,false
[con_ready1],80,954.1382686666094,27,1,true,false,false,10,true,7,false,9,false
[consuming1],81,954.4351217466505,27,0,false,false,false,11,false,7,false,9,false
[producing],82,1006.1367931779306,28,1,false,false,false,11,false,7,false,9,false
[producing],83,1034.7888468601764,29,2,false,false,false,11,false,7,false,9,false
[con_ready1],84,1037.6700507199398,29,2,true,false,false,11,true,7,false,9,false
[consuming1],85,1037.6890276830466,29,1,false,false,false,12,false,7,false,9,false
[producing],86,1040.2296134345797,30,2,false,false,false,12,false,7,false,9,false
