action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,93.80515255266056,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],2,94.1191107381407,1,0,1,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],3,101.21324076683807,1,1,1,3,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],4,103.40778703284491,1,1,1,3,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],5,105.15428769199451,1,1,1,2,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],6,105.66366506883476,1,1,1,2,true,false,false,1,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],7,107.05930964861967,1,1,1,1,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],8,108.17693065680791,1,2,1,2,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],9,109.51358531703674,1,2,2,3,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],10,112.72362724851888,1,2,2,3,false,true,false,2,false,0,true,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],11,112.84892764923268,1,2,2,2,false,false,false,2,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],12,120.31858171727616,2,2,2,3,false,false,false,2,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],13,120.54218188407847,2,3,2,4,false,false,false,2,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],14,121.23271205594607,2,3,2,4,false,false,true,2,false,1,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],15,122.35979783857721,2,3,2,3,false,false,false,2,false,1,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],16,129.51528044130995,2,3,3,4,false,false,false,2,false,1,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],17,129.8590179039969,3,3,3,5,false,false,false,2,false,1,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],18,137.28090316077723,3,3,3,5,false,true,false,2,false,1,true,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],19,142.15258268655242,3,3,3,4,false,false,false,2,false,2,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding2],20,142.91109008585673,3,3,3,4,false,false,false,2,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],21,144.0769131465694,3,3,4,5,false,false,false,2,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],22,144.12325956537853,3,3,5,6,false,false,false,2,false,2,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready12],23,145.49766576726063,3,3,5,6,false,false,false,2,false,2,false,1,1,false,0,1,false,true,false,0,false,false,false,0,false,0,true,0,false,0,false,0,false,0,false
[consuming12],24,145.5774381670328,3,3,5,6,false,false,false,2,false,2,false,1,1,false,0,0,false,false,false,0,false,false,false,0,false,1,false,0,false,0,false,0,false,0,false
[forwarding2],25,145.84701637839692,3,3,5,6,false,false,false,2,false,2,false,2,1,false,0,1,false,false,false,0,false,false,false,0,false,1,false,0,false,0,false,0,false,0,false
[con_ready12],26,148.75023045964124,3,3,5,6,false,false,false,2,false,2,false,2,1,false,0,1,false,true,false,0,false,false,false,0,false,1,true,0,false,0,false,0,false,0,false
[consuming12],27,149.39869679484468,3,3,5,6,false,false,false,2,false,2,false,2,1,false,0,0,false,false,false,0,false,false,false,0,false,2,false,0,false,0,false,0,false,0,false
[con_ready1],28,151.5449912591849,3,3,5,6,true,false,false,2,true,2,false,2,1,false,0,0,false,false,false,0,false,false,false,0,false,2,false,0,false,0,false,0,false,0,false
[forwarding3],29,151.66173264675567,3,3,5,6,true,false,false,2,true,2,false,2,1,false,1,0,false,false,false,1,false,false,false,0,false,2,false,0,false,0,false,0,false,0,false
[consuming1],30,152.16111213583363,3,3,5,5,false,false,false,3,false,2,false,2,1,false,1,0,false,false,false,1,false,false,false,0,false,2,false,0,false,0,false,0,false,0,false
[producing2],31,152.48803004414214,3,4,5,6,false,false,false,3,false,2,false,2,1,false,1,0,false,false,false,1,false,false,false,0,false,2,false,0,false,0,false,0,false,0,false
[con_ready23],32,153.07015562988232,3,4,5,6,false,false,false,3,false,2,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[producing2],33,153.2900428955002,3,5,5,7,false,false,false,3,false,2,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[con_ready1],34,153.69748300097527,3,5,5,7,true,false,false,3,true,2,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[consuming1],35,154.30495614760426,3,5,5,6,false,false,false,4,false,2,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[producing3],36,155.4548878646441,3,5,6,7,false,false,false,4,false,2,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[con_ready2],37,159.35632237497717,3,5,6,7,false,true,false,4,false,2,true,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[consuming2],38,159.58234761718438,3,5,6,6,false,false,false,4,false,3,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[producing],39,159.7571271544823,4,5,6,7,false,false,false,4,false,3,false,2,1,false,1,0,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[forwarding2],40,162.36332756279947,4,5,6,7,false,false,false,4,false,3,false,3,1,false,1,1,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[producing2],41,162.41130208809844,4,6,6,8,false,false,false,4,false,3,false,3,1,false,1,1,false,false,false,1,true,false,false,0,false,2,false,0,false,0,false,0,false,0,true
[con_ready11],42,167.6879045009124,4,6,6,8,false,false,false,4,false,3,false,3,1,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready2],43,171.13918236995212,4,6,6,8,false,true,false,4,false,3,true,3,1,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming2],44,171.29765064264674,4,6,6,7,false,false,false,4,false,4,false,3,1,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready3],45,173.61404759035716,4,6,6,7,false,false,true,4,false,4,false,3,1,true,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming3],46,175.05042841642828,4,6,6,6,false,false,false,4,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],47,175.24502662012682,4,6,7,7,false,false,false,4,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],48,179.83981640003336,4,6,8,8,false,false,false,4,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],49,183.4346205767565,4,6,9,9,false,false,false,4,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],50,185.04229233536142,4,6,10,10,false,false,false,4,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],51,186.69997764322514,4,6,10,10,true,false,false,4,true,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],52,188.7767382222261,4,6,10,9,false,false,false,5,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],53,197.1058243827077,4,6,10,9,true,false,false,5,true,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],54,197.56793989433933,4,6,10,8,false,false,false,6,false,4,false,3,2,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready3],55,201.9517737771026,4,6,10,8,false,false,true,6,false,4,false,3,2,true,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming3],56,202.99222698720385,4,6,10,7,false,false,false,6,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],57,214.00928505647636,4,6,10,7,true,false,false,6,true,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],58,215.98419079364567,4,6,10,6,false,false,false,7,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],59,216.7090380030141,4,6,10,6,true,false,false,7,true,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],60,217.0609777508115,4,6,10,5,false,false,false,8,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],61,231.51023237620996,4,6,10,5,true,false,false,8,true,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],62,231.55338916092305,4,6,10,4,false,false,false,9,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],63,235.51373729324305,4,6,10,4,true,false,false,9,true,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],64,236.20520520866424,4,6,10,3,false,false,false,10,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing],65,258.0577152389586,5,6,10,4,false,false,false,10,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],66,262.2613597791822,5,7,10,5,false,false,false,10,false,4,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready2],67,262.75013507493946,5,7,10,5,false,true,false,10,false,4,true,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming2],68,263.8243536353772,5,7,10,4,false,false,false,10,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],69,273.1910741777843,5,7,11,5,false,false,false,10,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],70,281.178250112271,5,8,11,6,false,false,false,10,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],71,285.6876400641097,5,8,11,6,true,false,false,10,true,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],72,287.6746026497846,5,8,11,5,false,false,false,11,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],73,289.90966125839435,5,8,12,6,false,false,false,11,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],74,291.7702786538236,5,8,13,7,false,false,false,11,false,5,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready2],75,291.7860784810542,5,8,13,7,false,true,false,11,false,5,true,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming2],76,292.21522756275596,5,8,13,6,false,false,false,11,false,6,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],77,292.74434506555764,5,9,13,7,false,false,false,11,false,6,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing],78,299.9665062003529,6,9,13,8,false,false,false,11,false,6,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],79,301.27946582589675,6,10,13,9,false,false,false,11,false,6,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],80,312.49508885355704,6,11,13,10,false,false,false,11,false,6,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready2],81,321.7142994785264,6,11,13,10,false,true,false,11,false,6,true,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming2],82,322.0134545676911,6,11,13,9,false,false,false,11,false,7,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],83,323.31198354521314,6,12,13,10,false,false,false,11,false,7,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready2],84,334.42119669064135,6,12,13,10,false,true,false,11,false,7,true,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming2],85,335.8086403418758,6,12,13,9,false,false,false,11,false,8,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],86,339.53598653409625,6,13,13,10,false,false,false,11,false,8,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],87,353.5575396867785,6,13,13,10,true,false,false,11,true,8,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],88,353.64380200241044,6,13,13,9,false,false,false,12,false,8,false,3,3,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready3],89,356.10283607198113,6,13,13,9,false,false,true,12,false,8,false,3,3,true,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming3],90,356.1729944090266,6,13,13,8,false,false,false,12,false,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],91,361.8180803213868,6,14,13,9,false,false,false,12,false,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing2],92,362.5318598231243,6,15,13,10,false,false,false,12,false,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],93,362.7621255002615,6,15,13,10,true,false,false,12,true,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[consuming1],94,362.95083434808896,6,15,13,9,false,false,false,13,false,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[producing3],95,364.565352352808,6,15,14,10,false,false,false,13,false,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
[con_ready1],96,364.63262264136574,6,15,14,10,true,false,false,13,true,8,false,3,4,false,1,1,false,false,true,1,true,false,false,0,true,2,false,0,false,0,false,0,false,0,true
