action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,84.86780458998065,1,1,false,false,0,false,0,false
[con_ready1],2,86.47479629403678,1,1,true,false,0,true,0,false
[consuming1],3,87.1797150521631,1,0,false,false,1,false,0,false
[producing],4,122.11485972068022,2,1,false,false,1,false,0,false
[con_ready1],5,123.71476760337983,2,1,true,false,1,true,0,false
[consuming1],6,124.12606963484436,2,0,false,false,2,false,0,false
[producing],7,124.56098868965807,3,1,false,false,2,false,0,false
[con_ready1],8,131.01034792852013,3,1,true,false,2,true,0,false
[consuming1],9,131.6926252925033,3,0,false,false,3,false,0,false
[producing],10,147.35601864257953,4,1,false,false,3,false,0,false
[con_ready1],11,167.88747290123706,4,1,true,false,3,true,0,false
[consuming1],12,168.29277372170654,4,0,false,false,4,false,0,false
[producing],13,209.26586760968144,5,1,false,false,4,false,0,false
[con_ready2],14,212.90193774478135,5,1,false,true,4,false,0,true
[consuming2],15,213.3924510451614,5,0,false,false,4,false,1,false
[producing],16,214.14900424488596,6,1,false,false,4,false,1,false
[con_ready2],17,214.40706864536565,6,1,false,true,4,false,1,true
[consuming2],18,215.22186046620703,6,0,false,false,4,false,2,false
[producing],19,219.2884693511435,7,1,false,false,4,false,2,false
[producing],20,229.00646029913634,8,2,false,false,4,false,2,false
[producing],21,237.2410915073814,9,3,false,false,4,false,2,false
[con_ready1],22,285.18829499088656,9,3,true,false,4,true,2,false
[consuming1],23,286.3775772778525,9,2,false,false,5,false,2,false
[producing],24,288.66666048417017,10,3,false,false,5,false,2,false
[con_ready2],25,298.6382935578875,10,3,true,false,5,false,2,true
