action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,110.35001676941074,1,1,false,false,0,false,0,false
[con_ready2],2,121.75526485252072,1,1,false,true,0,false,0,true
[consuming2],3,121.96783308092797,1,0,false,false,0,false,1,false
[producing],4,125.55202182941186,2,1,false,false,0,false,1,false
[producing],5,126.80790077906853,3,2,false,false,0,false,1,false
[con_ready1],6,158.3593676301469,3,2,true,false,0,true,1,false
[consuming1],7,158.59181728201705,3,1,false,false,1,false,1,false
[con_ready1],8,212.01913383710166,3,1,true,false,1,true,1,false
[consuming1],9,212.1305942356361,3,0,false,false,2,false,1,false
[producing],10,215.36883049905254,4,1,false,false,2,false,1,false
[con_ready1],11,216.89978104270432,4,1,true,false,2,true,1,false
[consuming1],12,217.78277327485333,4,0,false,false,3,false,1,false
[producing],13,255.37817663777955,5,1,false,false,3,false,1,false
[con_ready1],14,256.56780686669435,5,1,true,false,3,true,1,false
[consuming1],15,256.57774360106146,5,0,false,false,4,false,1,false
[producing],16,309.7663355833444,6,1,false,false,4,false,1,false
[con_ready1],17,318.3588851328113,6,1,true,false,4,true,1,false
[consuming1],18,319.6229316827889,6,0,false,false,5,false,1,false
[producing],19,335.7208663501554,7,1,false,false,5,false,1,false
[con_ready2],20,348.66986272630874,7,1,false,true,5,false,1,true
[consuming2],21,349.48008992695117,7,0,false,false,5,false,2,false
[producing],22,359.0563680314738,8,1,false,false,5,false,2,false
[producing],23,367.19823250142997,9,2,false,false,5,false,2,false
[con_ready1],24,369.2603798556961,9,2,true,false,5,true,2,false
[consuming1],25,369.91761380348015,9,1,false,false,6,false,2,false
[con_ready1],26,369.9538403448647,9,1,true,false,6,true,2,false
[consuming1],27,370.1499581110426,9,0,false,false,7,false,2,false
[producing],28,423.86054597238297,10,1,false,false,7,false,2,false
[con_ready1],29,429.14051418367217,10,1,true,false,7,true,2,false
[consuming1],30,431.0927756330726,10,0,false,false,8,false,2,false
[producing],31,448.24160803097675,11,1,false,false,8,false,2,false
[producing],32,470.02968232224157,12,2,false,false,8,false,2,false
[con_ready1],33,472.261832495401,12,2,true,false,8,true,2,false
[consuming1],34,472.7402403029145,12,1,false,false,9,false,2,false
[producing],35,479.75998202719745,13,2,false,false,9,false,2,false
[producing],36,525.8367355584071,14,3,false,false,9,false,2,false
[con_ready1],37,528.859555951891,14,3,true,false,9,true,2,false
[consuming1],38,528.8695638951311,14,2,false,false,10,false,2,false
[con_ready2],39,528.9402324165453,14,2,false,true,10,false,2,true
[consuming2],40,531.8282912467286,14,1,false,false,10,false,3,false
[con_ready2],41,538.4597967188173,14,1,false,true,10,false,3,true
[consuming2],42,539.7684593475363,14,0,false,false,10,false,4,false
[producing],43,618.1341100433718,15,1,false,false,10,false,4,false
[con_ready1],44,625.5492523849706,15,1,true,false,10,true,4,false
[consuming1],45,626.389068271438,15,0,false,false,11,false,4,false
[producing],46,635.8035379310345,16,1,false,false,11,false,4,false
[con_ready2],47,641.8330251526388,16,1,false,true,11,false,4,true
[consuming2],48,643.5885895543029,16,0,false,false,11,false,5,false
[producing],49,644.0513755860259,17,1,false,false,11,false,5,false
[con_ready2],50,655.3899049193784,17,1,false,true,11,false,5,true
[consuming2],51,655.5043637779686,17,0,false,false,11,false,6,false
[producing],52,664.5722631653393,18,1,false,false,11,false,6,false
[con_ready1],53,667.4565469813735,18,1,true,false,11,true,6,false
[consuming1],54,667.8305508874184,18,0,false,false,12,false,6,false
[producing],55,698.7379723075871,19,1,false,false,12,false,6,false
[con_ready2],56,702.3347299868267,19,1,false,true,12,false,6,true
[consuming2],57,703.1190796703662,19,0,false,false,12,false,7,false
[producing],58,758.3670852104626,20,1,false,false,12,false,7,false
[con_ready2],59,791.0247491862896,20,1,false,true,12,false,7,true
[consuming2],60,792.2134779762802,20,0,false,false,12,false,8,false
