action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,25.289965128964628,1,1,false,false,0,false,0,false
[producing],2,35.960284838342034,2,2,false,false,0,false,0,false
[con_ready1],3,37.80001101651552,2,2,true,false,0,true,0,false
[consuming1],4,38.8452477114231,2,1,false,false,1,false,0,false
[producing],5,44.410232432066245,3,2,false,false,1,false,0,false
[con_ready1],6,70.24739101570404,3,2,true,false,1,true,0,false
[consuming1],7,70.91242105466458,3,1,false,false,2,false,0,false
[con_ready2],8,82.72608246654619,3,1,false,true,2,false,0,true
[consuming2],9,83.00904600869595,3,0,false,false,2,false,1,false
[producing],10,88.12455803924728,4,1,false,false,2,false,1,false
[con_ready1],11,91.62982088737198,4,1,true,false,2,true,1,false
[consuming1],12,92.43199167256913,4,0,false,false,3,false,1,false
[producing],13,154.79881171128122,5,1,false,false,3,false,1,false
[con_ready2],14,160.10778548313573,5,1,false,true,3,false,1,true
[consuming2],15,160.42739099922395,5,0,false,false,3,false,2,false
[producing],16,206.60623120084884,6,1,false,false,3,false,2,false
[con_ready2],17,207.81972960428206,6,1,false,true,3,false,2,true
[consuming2],18,208.68237681448898,6,0,false,false,3,false,3,false
[producing],19,210.3111704325745,7,1,false,false,3,false,3,false
[con_ready1],20,228.761349647202,7,1,true,false,3,true,3,false
[consuming1],21,229.06493117098827,7,0,false,false,4,false,3,false
[producing],22,390.8719114762476,8,1,false,false,4,false,3,false
[con_ready2],23,404.5435978576434,8,1,false,true,4,false,3,true
[consuming2],24,404.66733056783744,8,0,false,false,4,false,4,false
[producing],25,406.30550216213703,9,1,false,false,4,false,4,false
[con_ready1],26,408.66561477249525,9,1,true,false,4,true,4,false
[consuming1],27,409.8536259375846,9,0,false,false,5,false,4,false
[producing],28,412.8871343698617,10,1,false,false,5,false,4,false
[producing],29,413.2867128149976,11,2,false,false,5,false,4,false
[producing],30,444.36193233371824,12,3,false,false,5,false,4,false
[con_ready1],31,469.04966677130534,12,3,true,false,5,true,4,false
[consuming1],32,472.1951818728065,12,2,false,false,6,false,4,false
[con_ready2],33,486.9569739074743,12,2,false,true,6,false,4,true
[consuming2],34,490.4605253463858,12,1,false,false,6,false,5,false
[con_ready1],35,498.3239235039954,12,1,true,false,6,true,5,false
[consuming1],36,498.8646921202584,12,0,false,false,7,false,5,false
[producing],37,552.4204981908149,13,1,false,false,7,false,5,false
[con_ready1],38,591.6185136091104,13,1,true,false,7,true,5,false
[consuming1],39,591.9769470383821,13,0,false,false,8,false,5,false
[producing],40,592.6727029934133,14,1,false,false,8,false,5,false
[con_ready2],41,603.9346217707669,14,1,false,true,8,false,5,true
[consuming2],42,606.4387849095831,14,0,false,false,8,false,6,false
[producing],43,607.3798911890399,15,1,false,false,8,false,6,false
[con_ready2],44,608.7963016498588,15,1,false,true,8,false,6,true
[consuming2],45,608.8186956809024,15,0,false,false,8,false,7,false
[producing],46,621.4802179104936,16,1,false,false,8,false,7,false
[producing],47,626.8055029226489,17,2,false,false,8,false,7,false
[con_ready1],48,630.7631216223481,17,2,true,false,8,true,7,false
[consuming1],49,631.6800621991431,17,1,false,false,9,false,7,false
[producing],50,633.2685308967443,18,2,false,false,9,false,7,false
[con_ready1],51,633.3157626055473,18,2,true,false,9,true,7,false
[consuming1],52,634.0087711478636,18,1,false,false,10,false,7,false
[con_ready1],53,634.220456110789,18,1,true,false,10,true,7,false
[consuming1],54,635.3012206992184,18,0,false,false,11,false,7,false
[producing],55,639.0090674285312,19,1,false,false,11,false,7,false
[producing],56,644.0184070915237,20,2,false,false,11,false,7,false
[con_ready1],57,653.5241582157473,20,2,true,false,11,true,7,false
[consuming1],58,653.8538749076585,20,1,false,false,12,false,7,false
[con_ready2],59,676.3446413267786,20,1,false,true,12,false,7,true
[consuming2],60,677.1223574261105,20,0,false,false,12,false,8,false
