action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,55.64142831392629,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],2,58.118977846677296,2,0,0,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],3,58.203201032587984,3,0,0,3,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],4,60.96971801832549,3,0,1,4,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],5,64.89384203200376,4,0,1,5,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],6,68.09608186148736,4,0,1,5,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],7,70.59302458223183,4,0,1,4,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],8,72.06362152698006,4,0,1,4,false,true,false,1,false,0,true,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],9,72.13319056779216,4,0,1,3,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],10,75.78987109994232,4,1,1,4,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],11,81.01638703553098,4,1,1,4,true,false,false,1,true,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],12,81.1444534074776,4,1,1,3,false,false,false,2,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],13,84.27960280599123,4,1,1,3,false,false,true,2,false,1,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],14,85.31804346109278,4,1,1,2,false,false,false,2,false,1,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding2],15,94.95529107671918,4,1,1,2,false,false,false,2,false,1,false,1,1,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],16,95.08253629386961,4,1,1,2,false,false,true,2,false,1,false,1,1,true,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],17,96.48315760373077,4,1,1,1,false,false,false,2,false,1,false,1,2,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],18,99.18781520624152,4,2,1,2,false,false,false,2,false,1,false,1,2,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],19,99.70282493708106,5,2,1,3,false,false,false,2,false,1,false,1,2,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],20,101.72306357138673,5,2,1,3,true,false,false,2,true,1,false,1,2,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],21,102.32626722956996,5,2,1,2,false,false,false,3,false,1,false,1,2,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding3],22,102.80177882324277,5,2,1,2,false,false,false,3,false,1,false,1,2,false,1,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],23,102.91498135452247,5,2,2,3,false,false,false,3,false,1,false,1,2,false,1,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],24,104.57238454503339,5,2,3,4,false,false,false,3,false,1,false,1,2,false,1,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],25,106.9574915989654,5,2,3,4,false,false,true,3,false,1,false,1,2,true,1,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],26,107.80832046389513,5,2,3,3,false,false,false,3,false,1,false,1,3,false,1,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready11],27,110.2055711874486,5,2,3,3,false,false,false,3,false,1,false,1,3,false,1,1,true,false,false,1,false,false,false,0,true,0,false,0,false,0,false,0,false,0,false
[consuming11],28,111.49987207894827,5,2,3,3,false,false,false,3,false,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[producing],29,112.29359558126647,6,2,3,4,false,false,false,3,false,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],30,114.58278292798343,6,2,3,4,true,false,false,3,true,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[consuming1],31,114.8999490059326,6,2,3,3,false,false,false,4,false,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[producing3],32,115.97935291800688,6,2,4,4,false,false,false,4,false,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[producing],33,116.47782253061861,7,2,4,5,false,false,false,4,false,1,false,1,3,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],34,117.21961882584064,7,2,4,5,false,false,true,4,false,1,false,1,3,true,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[consuming3],35,118.0783001149036,7,2,4,4,false,false,false,4,false,1,false,1,4,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[producing3],36,118.9346687928784,7,2,5,5,false,false,false,4,false,1,false,1,4,false,1,0,false,false,false,1,false,false,false,1,false,0,false,0,false,0,false,0,false,0,false
[con_ready22],37,129.39210565872577,7,2,5,5,false,false,false,4,false,1,false,1,4,false,1,0,false,false,false,1,false,true,false,1,false,0,false,0,false,0,false,0,true,0,false
[consuming22],38,129.71118640205174,7,2,5,5,false,false,false,4,false,1,false,1,4,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],39,129.7315658846064,7,2,5,5,false,false,true,4,false,1,false,1,4,true,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming3],40,129.77868206155782,7,2,5,4,false,false,false,4,false,1,false,1,5,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing2],41,130.49496676610627,7,3,5,5,false,false,false,4,false,1,false,1,5,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],42,134.5816260857718,7,3,5,5,false,false,true,4,false,1,false,1,5,true,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming3],43,141.0996197316664,7,3,5,4,false,false,false,4,false,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing],44,146.3026282008927,8,3,5,5,false,false,false,4,false,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready1],45,146.7255378698711,8,3,5,5,true,false,false,4,true,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming1],46,147.7887765952971,8,3,5,4,false,false,false,5,false,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing],47,148.57837523755347,9,3,5,5,false,false,false,5,false,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing3],48,150.8457567855382,9,3,6,6,false,false,false,5,false,1,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],49,151.4310453800113,9,3,6,6,false,true,false,5,false,1,true,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming2],50,152.3537240956857,9,3,6,5,false,false,false,5,false,2,false,1,6,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],51,153.7439663514511,9,3,6,5,false,false,true,5,false,2,false,1,6,true,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming3],52,154.29882130898946,9,3,6,4,false,false,false,5,false,2,false,1,7,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],53,156.4565223423114,9,3,6,4,false,false,true,5,false,2,false,1,7,true,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming3],54,158.60849843512747,9,3,6,3,false,false,false,5,false,2,false,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],55,159.29036050458572,9,3,6,3,false,true,false,5,false,2,true,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming2],56,159.5499087434386,9,3,6,2,false,false,false,5,false,3,false,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing2],57,160.54385038951173,9,4,6,3,false,false,false,5,false,3,false,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing3],58,161.59152928506933,9,4,7,4,false,false,false,5,false,3,false,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],59,165.31487487564755,9,4,7,4,false,true,false,5,false,3,true,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[consuming2],60,166.1434923953388,9,4,7,3,false,false,false,5,false,4,false,1,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[forwarding2],61,168.66730960958685,9,4,7,3,false,false,false,5,false,4,false,2,8,false,1,1,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing3],62,169.10357458129985,9,4,8,4,false,false,false,5,false,4,false,2,8,false,1,1,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[producing2],63,175.03746437835846,9,5,8,5,false,false,false,5,false,4,false,2,8,false,1,1,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,0,false
[con_ready13],64,175.0787438012633,9,5,8,5,false,false,false,5,false,4,false,2,8,false,1,1,false,false,true,0,false,false,false,1,false,0,false,0,true,0,false,1,false,0,false
[consuming13],65,176.3991463474685,9,5,8,5,false,false,false,5,false,4,false,2,8,false,1,0,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[con_ready3],66,179.02927016915845,9,5,8,5,false,false,true,5,false,4,false,2,8,true,1,0,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[consuming3],67,179.815454372644,9,5,8,4,false,false,false,5,false,4,false,2,9,false,1,0,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[forwarding2],68,181.0814509043068,9,5,8,4,false,false,false,5,false,4,false,3,9,false,1,1,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[producing3],69,184.1229453935383,9,5,9,5,false,false,false,5,false,4,false,3,9,false,1,1,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[producing3],70,185.07493968133778,9,5,10,6,false,false,false,5,false,4,false,3,9,false,1,1,false,false,false,0,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[forwarding3],71,186.24057602262695,9,5,10,6,false,false,false,5,false,4,false,3,9,false,2,1,false,false,false,1,false,false,false,1,false,0,false,1,false,0,false,1,false,0,false
[con_ready13],72,188.03204834080236,9,5,10,6,false,false,false,5,false,4,false,3,9,false,2,1,false,false,true,1,false,false,false,1,false,0,false,1,true,0,false,1,false,0,false
[producing2],73,189.04550199501233,9,6,10,7,false,false,false,5,false,4,false,3,9,false,2,1,false,false,true,1,false,false,false,1,false,0,false,1,true,0,false,1,false,0,false
[consuming13],74,189.32676531139018,9,6,10,7,false,false,false,5,false,4,false,3,9,false,2,0,false,false,false,1,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[forwarding3],75,190.09116394694183,9,6,10,7,false,false,false,5,false,4,false,3,9,false,3,0,false,false,false,2,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[producing3],76,190.16896512369743,9,6,11,8,false,false,false,5,false,4,false,3,9,false,3,0,false,false,false,2,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[forwarding3],77,190.88727867824235,9,6,11,8,false,false,false,5,false,4,false,3,9,false,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[con_ready3],78,201.20583359836004,9,6,11,8,false,false,true,5,false,4,false,3,9,true,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[consuming3],79,201.4253064404605,9,6,11,7,false,false,false,5,false,4,false,3,10,false,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[producing3],80,206.4090226499467,9,6,12,8,false,false,false,5,false,4,false,3,10,false,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[producing2],81,208.90012149322374,9,7,12,9,false,false,false,5,false,4,false,3,10,false,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[producing],82,212.44740203101324,10,7,12,10,false,false,false,5,false,4,false,3,10,false,4,0,false,false,false,3,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[forwarding3],83,216.954175560496,10,7,12,10,false,false,false,5,false,4,false,3,10,false,5,0,false,false,false,4,false,false,false,1,false,0,false,2,false,0,false,1,false,0,false
[con_ready21],84,222.06230489856958,10,7,12,10,false,false,false,5,false,4,false,3,10,false,5,0,false,false,false,4,true,false,false,1,false,0,false,2,false,0,true,1,false,0,false
[consuming21],85,223.33280570996945,10,7,12,10,false,false,false,5,false,4,false,3,10,false,5,0,false,false,false,3,false,false,false,1,false,0,false,2,false,1,false,1,false,0,false
[forwarding2],86,228.3395667586575,10,7,12,10,false,false,false,5,false,4,false,4,10,false,5,1,false,false,false,3,false,false,false,1,false,0,false,2,false,1,false,1,false,0,false
[con_ready11],87,230.82724793104703,10,7,12,10,false,false,false,5,false,4,false,4,10,false,5,1,true,false,false,3,false,false,false,1,true,0,false,2,false,1,false,1,false,0,false
[consuming11],88,231.02247183595554,10,7,12,10,false,false,false,5,false,4,false,4,10,false,5,0,false,false,false,3,false,false,false,2,false,0,false,2,false,1,false,1,false,0,false
[con_ready1],89,248.9529825727532,10,7,12,10,true,false,false,5,true,4,false,4,10,false,5,0,false,false,false,3,false,false,false,2,false,0,false,2,false,1,false,1,false,0,false
[consuming1],90,249.91896074904386,10,7,12,9,false,false,false,6,false,4,false,4,10,false,5,0,false,false,false,3,false,false,false,2,false,0,false,2,false,1,false,1,false,0,false
[con_ready23],91,253.02872599755912,10,7,12,9,false,false,false,6,false,4,false,4,10,false,5,0,false,false,false,3,false,false,true,2,false,0,false,2,false,1,false,1,false,0,true
