action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,99.23390823220004,0,1,1,false,false,0,false,0,false
[producing],2,105.59233391113345,1,1,2,false,false,0,false,0,false
[con_ready1],3,105.83337001482163,1,1,3,false,false,0,true,0,false
[con_ready2],4,141.03085843661376,1,1,3,false,true,0,true,0,true
[consuming2],5,142.5988495540774,1,1,2,false,false,0,true,1,false
[producing2],6,145.35668589606365,1,2,2,true,false,0,true,1,false
[consuming1],7,145.9260537593148,1,2,1,false,false,1,false,1,false
[producing],8,149.59855546204648,2,2,2,false,false,1,false,1,false
[con_ready1],9,151.5392095104317,2,2,3,false,false,1,true,1,false
[con_ready2],10,161.6462597548156,2,2,3,false,true,1,true,1,true
[consuming2],11,164.68851570517327,2,2,2,false,false,1,true,2,false
[producing],12,166.9388914919437,3,2,3,false,false,1,true,2,false
[con_ready2],13,246.30102106535242,3,2,3,false,true,1,true,2,true
[consuming2],14,246.47642640383103,3,2,2,false,false,1,true,3,false
[con_ready2],15,246.50411349514735,3,2,2,false,true,1,true,3,true
[consuming2],16,246.8358370230151,3,2,1,false,false,1,true,4,false
[producing2],17,270.17189348289736,3,3,1,true,false,1,true,4,false
[consuming1],18,271.5506570745538,3,3,0,false,false,2,false,4,false
[producing],19,289.4765870936929,4,3,1,false,false,2,false,4,false
[con_ready1],20,293.0206734827294,4,3,2,false,false,2,true,4,false
[con_ready2],21,298.897725779328,4,3,2,false,true,2,true,4,true
[consuming2],22,299.6432482699437,4,3,1,false,false,2,true,5,false
[con_ready2],23,299.67925683207864,4,3,1,false,true,2,true,5,true
[consuming2],24,299.6807717707552,4,3,0,false,false,2,true,6,false
[producing],25,306.66045735921404,5,3,1,false,false,2,true,6,false
[con_ready2],26,344.68853543552956,5,3,1,false,true,2,true,6,true
[consuming2],27,347.06400727136986,5,3,0,false,false,2,true,7,false
[producing2],28,359.54833733999146,5,4,1,false,false,2,true,7,false
[con_ready2],29,366.2865525419592,5,4,1,false,true,2,true,7,true
[consuming2],30,368.4467432282298,5,4,0,false,false,2,true,8,false
[producing2],31,379.9165443482761,5,5,1,false,false,2,true,8,false
[producing],32,414.25580341383363,6,5,2,false,false,2,true,8,false
[producing2],33,418.41341049348273,6,6,2,true,false,2,true,8,false
[consuming1],34,419.6049756263143,6,6,1,false,false,3,false,8,false
[con_ready2],35,427.8880832238537,6,6,1,false,true,3,false,8,true
[consuming2],36,430.03717754015753,6,6,0,false,false,3,false,9,false
[producing],37,430.38669145378697,7,6,1,false,false,3,false,9,false
[con_ready2],38,433.75814996057744,7,6,1,false,true,3,false,9,true
[consuming2],39,434.3569623024539,7,6,0,false,false,3,false,10,false
[producing2],40,446.4067508498855,7,7,1,false,false,3,false,10,false
[con_ready1],41,455.40595054471675,7,7,2,false,false,3,true,10,false
[producing2],42,472.74758644038644,7,8,2,true,false,3,true,10,false
[consuming1],43,472.87617210536075,7,8,1,false,false,4,false,10,false
[con_ready1],44,476.347826909718,7,8,2,false,false,4,true,10,false
[producing2],45,499.3611660336043,7,9,2,true,false,4,true,10,false
[consuming1],46,499.3745790753179,7,9,1,false,false,5,false,10,false
[producing],47,518.9718258848454,8,9,2,false,false,5,false,10,false
[producing2],48,519.8136622964482,8,10,2,true,false,5,false,10,false
