action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,14.846983825290344,1,0,1,false,false,0,false,0,false
[producing],2,31.80034498866961,2,0,2,false,false,0,false,0,false
[con_ready1],3,35.5620580824103,2,0,3,false,false,0,true,0,false
[con_ready2],4,43.97645447641103,2,0,3,false,true,0,true,0,true
[consuming2],5,44.89360255743311,2,0,2,false,false,0,true,1,false
[con_ready2],6,59.19256451056712,2,0,2,false,true,0,true,1,true
[consuming2],7,59.529409977808996,2,0,1,false,false,0,true,2,false
[con_ready2],8,61.611766435500996,2,0,1,false,true,0,true,2,true
[consuming2],9,61.669073074752994,2,0,0,false,false,0,true,3,false
[producing2],10,73.09535278393871,2,1,1,false,false,0,true,3,false
[con_ready2],11,79.87726023655023,2,1,1,false,true,0,true,3,true
[consuming2],12,82.94985331801516,2,1,0,false,false,0,true,4,false
[producing],13,123.58845406091947,3,1,1,false,false,0,true,4,false
[con_ready2],14,131.02548642246677,3,1,1,false,true,0,true,4,true
[consuming2],15,132.3726006894238,3,1,0,false,false,0,true,5,false
[producing2],16,151.2681732180388,3,2,1,false,false,0,true,5,false
[con_ready2],17,151.4012507943127,3,2,1,false,true,0,true,5,true
[consuming2],18,152.1953403822279,3,2,0,false,false,0,true,6,false
[producing],19,174.75305723682808,4,2,1,false,false,0,true,6,false
[producing],20,178.55915682463717,5,2,2,false,false,0,true,6,false
[producing2],21,212.91803751551598,5,3,2,true,false,0,true,6,false
[consuming1],22,213.08406444058366,5,3,1,false,false,1,false,6,false
[producing2],23,216.65742648243514,5,4,1,true,false,1,false,6,false
