action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.777021082366716,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,22.16317855619007,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,23.923075909330827,1,0,false,false,false,1,false,0,false,0,false
[producing],4,65.06234042522925,2,1,false,false,false,1,false,0,false,0,false
[con_ready2],5,76.28236771961275,2,1,false,true,false,1,false,0,true,0,false
[consuming2],6,77.11755960107017,2,0,false,false,false,1,false,1,false,0,false
[producing],7,138.90752525457728,3,1,false,false,false,1,false,1,false,0,false
[con_ready1],8,178.04578755650056,3,1,true,false,false,1,true,1,false,0,false
[consuming1],9,178.55041185980215,3,0,false,false,false,2,false,1,false,0,false
[producing],10,228.46541261912705,4,1,false,false,false,2,false,1,false,0,false
[con_ready3],11,234.39215486125846,4,1,false,false,true,2,false,1,false,0,true
[consuming3],12,234.5323432006145,4,0,false,false,false,2,false,1,false,1,false
[producing],13,272.92450090001637,5,1,false,false,false,2,false,1,false,1,false
[con_ready1],14,275.60637038106546,5,1,true,false,false,2,true,1,false,1,false
[consuming1],15,276.4931694421807,5,0,false,false,false,3,false,1,false,1,false
[producing],16,307.4700309597111,6,1,false,false,false,3,false,1,false,1,false
[con_ready2],17,312.46661203662205,6,1,false,true,false,3,false,1,true,1,false
[consuming2],18,313.9244987325954,6,0,false,false,false,3,false,2,false,1,false
[producing],19,316.83513002638523,7,1,false,false,false,3,false,2,false,1,false
[con_ready2],20,318.78213880170244,7,1,false,true,false,3,false,2,true,1,false
[consuming2],21,319.4556045652526,7,0,false,false,false,3,false,3,false,1,false
[producing],22,323.52194257583943,8,1,false,false,false,3,false,3,false,1,false
[con_ready1],23,324.3684154703203,8,1,true,false,false,3,true,3,false,1,false
[consuming1],24,327.7217270140693,8,0,false,false,false,4,false,3,false,1,false
[producing],25,381.2575535738142,9,1,false,false,false,4,false,3,false,1,false
[producing],26,382.1640759826532,10,2,false,false,false,4,false,3,false,1,false
[con_ready2],27,385.30578431930775,10,2,false,true,false,4,false,3,true,1,false
[consuming2],28,389.32359085802494,10,1,false,false,false,4,false,4,false,1,false
[con_ready2],29,391.1296929997656,10,1,false,true,false,4,false,4,true,1,false
[consuming2],30,394.44991213174956,10,0,false,false,false,4,false,5,false,1,false
