action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,55.67300531872606,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,55.75536237283778,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,55.85645247950633,1,0,false,false,false,0,false,1,false,0,false
[producing],4,57.962016879374445,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,77.45302279740622,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,77.8860964663857,2,0,false,false,false,0,false,1,false,1,false
[producing],7,94.97048188243679,3,1,false,false,false,0,false,1,false,1,false
[con_ready3],8,122.07046638550398,3,1,false,false,true,0,false,1,false,1,true
[consuming3],9,122.07289784490959,3,0,false,false,false,0,false,1,false,2,false
[producing],10,158.95431447448553,4,1,false,false,false,0,false,1,false,2,false
[con_ready2],11,175.78645307981267,4,1,false,true,false,0,false,1,true,2,false
[consuming2],12,177.2923545030487,4,0,false,false,false,0,false,2,false,2,false
[producing],13,205.0332429322607,5,1,false,false,false,0,false,2,false,2,false
[producing],14,215.52447104622976,6,2,false,false,false,0,false,2,false,2,false
[con_ready1],15,217.60965517363041,6,2,true,false,false,0,true,2,false,2,false
[consuming1],16,219.82468699708423,6,1,false,false,false,1,false,2,false,2,false
[con_ready3],17,220.43796598447437,6,1,false,false,true,1,false,2,false,2,true
[consuming3],18,220.44736238850777,6,0,false,false,false,1,false,2,false,3,false
[producing],19,257.15713013908316,7,1,false,false,false,1,false,2,false,3,false
[con_ready1],20,273.8860368228655,7,1,true,false,false,1,true,2,false,3,false
[consuming1],21,276.42167904743286,7,0,false,false,false,2,false,2,false,3,false
[producing],22,279.61737684250085,8,1,false,false,false,2,false,2,false,3,false
[con_ready2],23,282.03596200573134,8,1,false,true,false,2,false,2,true,3,false
[consuming2],24,282.146282853199,8,0,false,false,false,2,false,3,false,3,false
[producing],25,294.76142246754375,9,1,false,false,false,2,false,3,false,3,false
[con_ready1],26,305.41423891869516,9,1,true,false,false,2,true,3,false,3,false
[consuming1],27,305.6402056740166,9,0,false,false,false,3,false,3,false,3,false
[producing],28,328.7456957609028,10,1,false,false,false,3,false,3,false,3,false
[con_ready1],29,336.66241693409194,10,1,true,false,false,3,true,3,false,3,false
[consuming1],30,338.26396313148933,10,0,false,false,false,4,false,3,false,3,false
