action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,11.784094641053017,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,18.213790289464637,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,18.651503026248555,1,0,false,false,false,0,false,0,false,1,false
[producing],4,34.612415512344064,2,1,false,false,false,0,false,0,false,1,false
[con_ready2],5,37.01505954013389,2,1,false,true,false,0,false,0,true,1,false
[consuming2],6,39.10711796569526,2,0,false,false,false,0,false,1,false,1,false
[producing],7,88.37804784785283,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],8,101.56033986833535,3,1,false,true,false,0,false,1,true,1,false
[consuming2],9,102.45882342524483,3,0,false,false,false,0,false,2,false,1,false
[producing],10,103.50376596695757,4,1,false,false,false,0,false,2,false,1,false
[con_ready2],11,104.08804631440053,4,1,false,true,false,0,false,2,true,1,false
[consuming2],12,104.24384011190307,4,0,false,false,false,0,false,3,false,1,false
[producing],13,126.44541200878295,5,1,false,false,false,0,false,3,false,1,false
[producing],14,157.96365739838404,6,2,false,false,false,0,false,3,false,1,false
[con_ready2],15,165.05122649186544,6,2,false,true,false,0,false,3,true,1,false
[consuming2],16,165.69468468772973,6,1,false,false,false,0,false,4,false,1,false
[con_ready2],17,188.2405716856514,6,1,false,true,false,0,false,4,true,1,false
[consuming2],18,188.2763796656699,6,0,false,false,false,0,false,5,false,1,false
[producing],19,219.4625393575343,7,1,false,false,false,0,false,5,false,1,false
[producing],20,228.49793543738704,8,2,false,false,false,0,false,5,false,1,false
[con_ready1],21,232.53671077765253,8,2,true,false,false,0,true,5,false,1,false
[consuming1],22,233.38131342319943,8,1,false,false,false,1,false,5,false,1,false
[con_ready1],23,238.25613545941926,8,1,true,false,false,1,true,5,false,1,false
[consuming1],24,241.82052179989344,8,0,false,false,false,2,false,5,false,1,false
[producing],25,246.4933711565048,9,1,false,false,false,2,false,5,false,1,false
[con_ready1],26,270.36688673054783,9,1,true,false,false,2,true,5,false,1,false
[consuming1],27,270.48521269668447,9,0,false,false,false,3,false,5,false,1,false
[producing],28,464.2090785713234,10,1,false,false,false,3,false,5,false,1,false
[con_ready2],29,469.8794320211537,10,1,false,true,false,3,false,5,true,1,false
[consuming2],30,472.9549985373087,10,0,false,false,false,3,false,6,false,1,false
