action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,65.31923920088114,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,65.49174430409592,1,1,true,false,false,0,true,0,false,0,false
[consuming1],3,65.52154834186256,1,0,false,false,false,1,false,0,false,0,false
[producing],4,67.2003866754679,2,1,false,false,false,1,false,0,false,0,false
[con_ready2],5,90.67803315410461,2,1,false,true,false,1,false,0,true,0,false
[consuming2],6,91.84636337192576,2,0,false,false,false,1,false,1,false,0,false
[producing],7,101.33902835778449,3,1,false,false,false,1,false,1,false,0,false
[con_ready3],8,106.36415667442078,3,1,false,false,true,1,false,1,false,0,true
[consuming3],9,106.77037104615911,3,0,false,false,false,1,false,1,false,1,false
[producing],10,139.78812232964347,4,1,false,false,false,1,false,1,false,1,false
[producing],11,154.24856486067713,5,2,false,false,false,1,false,1,false,1,false
[con_ready1],12,159.40833661987153,5,2,true,false,false,1,true,1,false,1,false
[consuming1],13,159.52958268846345,5,1,false,false,false,2,false,1,false,1,false
[con_ready1],14,169.9988406731935,5,1,true,false,false,2,true,1,false,1,false
[consuming1],15,170.34723579140788,5,0,false,false,false,3,false,1,false,1,false
[producing],16,180.47088461846616,6,1,false,false,false,3,false,1,false,1,false
[con_ready3],17,189.37837041179404,6,1,false,false,true,3,false,1,false,1,true
[consuming3],18,189.4709955456791,6,0,false,false,false,3,false,1,false,2,false
[producing],19,222.4804175865491,7,1,false,false,false,3,false,1,false,2,false
[con_ready3],20,236.9824897501723,7,1,false,false,true,3,false,1,false,2,true
[consuming3],21,237.64656769242683,7,0,false,false,false,3,false,1,false,3,false
[producing],22,286.1276889695229,8,1,false,false,false,3,false,1,false,3,false
[con_ready3],23,296.9095623023486,8,1,false,false,true,3,false,1,false,3,true
[consuming3],24,297.61701347556794,8,0,false,false,false,3,false,1,false,4,false
[producing],25,313.85831126094723,9,1,false,false,false,3,false,1,false,4,false
[con_ready2],26,317.1980271160329,9,1,false,true,false,3,false,1,true,4,false
[consuming2],27,317.21250228282105,9,0,false,false,false,3,false,2,false,4,false
[producing],28,319.6685990688554,10,1,false,false,false,3,false,2,false,4,false
[con_ready1],29,322.03328288625784,10,1,true,false,false,3,true,2,false,4,false
[consuming1],30,323.31652329007187,10,0,false,false,false,4,false,2,false,4,false
