,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X4_GET_req],2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X4,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,[X4_X17_GET_req],5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,REST_X17,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,REST_X17,7,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
8,[X17_X9_GET_req],8,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
9,REST_X9,9,3,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0
10,REST_X9,10,3,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0
11,[X9_X6_GET_req],11,3,0,0,0,6,0,1,0,0,10,0,0,0,0,0,0,0,6,0,0
12,REST_X6,12,3,0,0,0,6,0,2,0,0,10,0,0,0,0,0,0,0,6,0,0
13,REST_X6,13,3,0,0,0,6,0,5,0,0,10,0,0,0,0,0,0,0,6,0,0
14,[X6_X18_GET_req],14,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,0,0,6,1,0
15,REST_X18,15,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,0,0,6,2,0
16,REST_X18,16,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,0,0,6,5,0
17,[X18_X15_GET_req],17,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,1,0,6,6,0
18,REST_X15,18,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,2,0,6,6,0
19,REST_X15,19,3,0,0,0,6,0,6,0,0,10,0,0,0,0,0,9,0,6,6,0
20,[X15_X13_GET_req],20,3,0,0,0,6,0,6,0,0,10,0,0,0,1,0,10,0,6,6,0
21,REST_X13,21,3,0,0,0,6,0,6,0,0,10,0,0,0,2,0,10,0,6,6,0
22,REST_X13,22,3,0,0,0,6,0,6,0,0,10,0,0,0,5,0,10,0,6,6,0
23,[X13_X1_GET_req],23,3,1,0,0,6,0,6,0,0,10,0,0,0,6,0,10,0,6,6,0
24,REST_X1,24,3,2,0,0,6,0,6,0,0,10,0,0,0,6,0,10,0,6,6,0
25,REST_X1,25,3,5,0,0,6,0,6,0,0,10,0,0,0,6,0,10,0,6,6,0
26,[X1_X5_GET_req],26,3,6,0,0,6,1,6,0,0,10,0,0,0,6,0,10,0,6,6,0
27,REST_X5,27,3,6,0,0,6,2,6,0,0,10,0,0,0,6,0,10,0,6,6,0
28,REST_X5,28,3,6,0,0,6,5,6,0,0,10,0,0,0,6,0,10,0,6,6,0
29,[X5_X11_GET_req],29,3,6,0,0,6,6,6,0,0,10,0,1,0,6,0,10,0,6,6,0
30,REST_X11,30,3,6,0,0,6,6,6,0,0,10,0,2,0,6,0,10,0,6,6,0
31,REST_X11,31,3,6,0,0,6,6,6,0,0,10,0,3,0,6,0,10,0,6,6,0
32,[X5_X11_GET_resp_2xx],32,3,6,0,0,6,3,6,0,0,10,0,0,0,6,0,10,0,6,6,0
33,[X1_X5_GET_resp_2xx],33,3,3,0,0,6,0,6,0,0,10,0,0,0,6,0,10,0,6,6,0
