action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,14.857709317652406,1,1,false,0,false
[con_ready],2,25.082907795328488,1,1,true,0,true
[consuming],3,25.706526301568005,1,0,false,1,false
[producing],4,29.156320490129254,2,1,false,1,false
[producing],5,33.27807162952074,3,2,false,1,false
[con_ready],6,33.681061482968985,3,2,true,1,true
[consuming],7,33.69651766446731,3,1,false,2,false
[con_ready],8,38.36429962946283,3,1,true,2,true
[consuming],9,41.74200279452032,3,0,false,3,false
[producing],10,72.94138748771041,4,1,false,3,false
[producing],11,75.6544682713372,5,2,false,3,false
[con_ready],12,77.8209761466116,5,2,true,3,true
[consuming],13,78.10753257030575,5,1,false,4,false
[producing],14,97.62827999648152,6,2,false,4,false
[con_ready],15,104.59499301659692,6,2,true,4,true
[consuming],16,106.39209986316484,6,1,false,5,false
[con_ready],17,108.95787225707944,6,1,true,5,true
[consuming],18,109.51066991478176,6,0,false,6,false
[producing],19,120.61977099671924,7,1,false,6,false
[producing],20,134.79879677074115,8,2,false,6,false
[con_ready],21,141.8037459646819,8,2,true,6,true
[consuming],22,141.8789858662557,8,1,false,7,false
[con_ready],23,142.64070486313412,8,1,true,7,true
[consuming],24,144.03645771963363,8,0,false,8,false
[producing],25,165.28423422675618,9,1,false,8,false
[producing],26,175.63203274290152,10,2,false,8,false
[con_ready],27,181.50048348270593,10,2,true,8,true
[consuming],28,182.7504299613422,10,1,false,9,false
[producing],29,188.69535002594534,11,2,false,9,false
[producing],30,192.97241386329338,12,3,false,9,false
[con_ready],31,197.24323640346452,12,3,true,9,true
[consuming],32,197.75185417189806,12,2,false,10,false
[con_ready],33,204.76509122526915,12,2,true,10,true
[consuming],34,206.60925083381244,12,1,false,11,false
[con_ready],35,212.19820214223188,12,1,true,11,true
[consuming],36,212.89964000597345,12,0,false,12,false
[producing],37,225.4870675948993,13,1,false,12,false
[con_ready],38,226.08324812674707,13,1,true,12,true
[consuming],39,227.45429559265938,13,0,false,13,false
[producing],40,282.07365905185117,14,1,false,13,false
[con_ready],41,288.9158339029314,14,1,true,13,true
[consuming],42,290.0599058707085,14,0,false,14,false
[producing],43,299.0706695431668,15,1,false,14,false
[producing],44,300.64683759740547,16,2,false,14,false
[con_ready],45,306.72201368789916,16,2,true,14,true
[consuming],46,306.9993418261805,16,1,false,15,false
[con_ready],47,315.7127967405253,16,1,true,15,true
[consuming],48,315.92195205079577,16,0,false,16,false
[producing],49,318.9548386779806,17,1,false,16,false
[producing],50,322.0748812801198,18,2,false,16,false
[producing],51,322.32837574040633,19,3,false,16,false
[con_ready],52,338.49121580344706,19,3,true,16,true
[consuming],53,339.3085203271087,19,2,false,17,false
[con_ready],54,339.9208634482167,19,2,true,17,true
[consuming],55,340.2668245130179,19,1,false,18,false
[con_ready],56,377.9170119612555,19,1,true,18,true
[consuming],57,378.4415789049097,19,0,false,19,false
[producing],58,397.9190134592133,20,1,false,19,false
[con_ready],59,405.1604632048486,20,1,true,19,true
[consuming],60,405.1623858299799,20,0,false,20,false
