action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,14.856500205500923,1,1,false,0,false
[con_ready],2,42.97120144007079,1,1,true,0,true
[consuming],3,43.328986414999115,1,0,false,1,false
[producing],4,55.04098963997936,2,1,false,1,false
[con_ready],5,55.63874611720749,2,1,true,1,true
[consuming],6,56.745301552127884,2,0,false,2,false
[producing],7,58.1981476931795,3,1,false,2,false
[con_ready],8,63.0690749280595,3,1,true,2,true
[consuming],9,63.77725805363968,3,0,false,3,false
[producing],10,74.26463127758922,4,1,false,3,false
[producing],11,85.28431951397002,5,2,false,3,false
[con_ready],12,85.31578636092146,5,2,true,3,true
[consuming],13,88.08109172047043,5,1,false,4,false
[producing],14,88.32226086441722,6,2,false,4,false
[con_ready],15,89.00186124649574,6,2,true,4,true
[consuming],16,89.80864254884008,6,1,false,5,false
[producing],17,95.84287651425608,7,2,false,5,false
[con_ready],18,96.08632251820036,7,2,true,5,true
[consuming],19,96.63897990168505,7,1,false,6,false
[con_ready],20,110.18329912353562,7,1,true,6,true
[consuming],21,111.52760691291245,7,0,false,7,false
[producing],22,113.095714536665,8,1,false,7,false
[con_ready],23,139.1081101527063,8,1,true,7,true
[consuming],24,142.52987400833203,8,0,false,8,false
[producing],25,155.95264815470657,9,1,false,8,false
[con_ready],26,165.62034307078702,9,1,true,8,true
[consuming],27,165.7955256611551,9,0,false,9,false
[producing],28,186.52727485742102,10,1,false,9,false
[con_ready],29,198.0731022961157,10,1,true,9,true
[consuming],30,198.42478037302823,10,0,false,10,false
[producing],31,202.6608922322839,11,1,false,10,false
[producing],32,211.16373790856028,12,2,false,10,false
[con_ready],33,211.9548631540171,12,2,true,10,true
[consuming],34,213.2620824270133,12,1,false,11,false
[con_ready],35,215.14366602791654,12,1,true,11,true
[consuming],36,215.33282997821195,12,0,false,12,false
[producing],37,251.22135270335897,13,1,false,12,false
[con_ready],38,254.83868157084754,13,1,true,12,true
[consuming],39,257.43235894507296,13,0,false,13,false
[producing],40,278.67328688898647,14,1,false,13,false
[producing],41,280.25222142352965,15,2,false,13,false
[producing],42,309.0199251507651,16,3,false,13,false
[con_ready],43,310.7493502457826,16,3,true,13,true
[consuming],44,312.342900742553,16,2,false,14,false
[con_ready],45,324.75054016810714,16,2,true,14,true
[consuming],46,324.86995654129845,16,1,false,15,false
[con_ready],47,335.60756686331024,16,1,true,15,true
[consuming],48,335.85039700400364,16,0,false,16,false
[producing],49,353.4354433254082,17,1,false,16,false
[con_ready],50,359.39138653151645,17,1,true,16,true
[consuming],51,363.09410221753416,17,0,false,17,false
[producing],52,365.7275921733535,18,1,false,17,false
[con_ready],53,369.63734567916197,18,1,true,17,true
[consuming],54,369.7556967224245,18,0,false,18,false
[producing],55,424.4896136268806,19,1,false,18,false
[con_ready],56,445.8434760905271,19,1,true,18,true
[consuming],57,450.3083405876697,19,0,false,19,false
[producing],58,458.33623720946304,20,1,false,19,false
[con_ready],59,464.50060687218615,20,1,true,19,true
[consuming],60,466.3490423209864,20,0,false,20,false
