action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,68.27878346561255,1,1,false,0,false
[producing],2,73.54036255965758,2,2,false,0,false
[con_ready],3,79.72218220818345,2,2,true,0,true
[consuming],4,83.60584236457964,2,1,false,1,false
[producing],5,100.77766099491748,3,2,false,1,false
[con_ready],6,113.85071447598092,3,2,true,1,true
[consuming],7,114.6151195607597,3,1,false,2,false
[con_ready],8,134.70107601663767,3,1,true,2,true
[consuming],9,135.3218788112582,3,0,false,3,false
[producing],10,205.036874792861,4,1,false,3,false
[con_ready],11,236.09843602282436,4,1,true,3,true
[consuming],12,240.50022295856928,4,0,false,4,false
[producing],13,268.4996329653,5,1,false,4,false
[con_ready],14,269.90997669797173,5,1,true,4,true
[consuming],15,273.6540609680086,5,0,false,5,false
[producing],16,273.7698307496867,6,1,false,5,false
[producing],17,282.93528785248503,7,2,false,5,false
[con_ready],18,287.646168261545,7,2,true,5,true
[consuming],19,288.68392127228367,7,1,false,6,false
[producing],20,305.7425784861131,8,2,false,6,false
[con_ready],21,308.5896026187807,8,2,true,6,true
[consuming],22,309.3278826075903,8,1,false,7,false
[producing],23,314.39669426661175,9,2,false,7,false
[con_ready],24,319.07739063967597,9,2,true,7,true
[consuming],25,324.0101769259171,9,1,false,8,false
[con_ready],26,343.5893329601245,9,1,true,8,true
[consuming],27,343.91616638928923,9,0,false,9,false
[producing],28,360.18611549557556,10,1,false,9,false
[con_ready],29,374.39456977556085,10,1,true,9,true
[consuming],30,374.7384414448472,10,0,false,10,false
[producing],31,426.6499751434996,11,1,false,10,false
[producing],32,440.3540386638575,12,2,false,10,false
[producing],33,440.637779231974,13,3,false,10,false
[producing],34,446.3838839212393,14,4,false,10,false
[producing],35,453.10954735048597,15,5,false,10,false
[con_ready],36,457.82112449679823,15,5,true,10,true
[consuming],37,458.2528506581589,15,4,false,11,false
[con_ready],38,458.288814703389,15,4,true,11,true
[consuming],39,459.5783474566539,15,3,false,12,false
[con_ready],40,469.0283899815532,15,3,true,12,true
[consuming],41,470.0935995532363,15,2,false,13,false
[con_ready],42,471.6875027081835,15,2,true,13,true
[consuming],43,472.02165267641186,15,1,false,14,false
[con_ready],44,475.1277201716651,15,1,true,14,true
[consuming],45,475.9461117861179,15,0,false,15,false
[producing],46,512.3593996045507,16,1,false,15,false
[producing],47,514.5014989953222,17,2,false,15,false
[con_ready],48,531.465436433362,17,2,true,15,true
[consuming],49,531.5725188432635,17,1,false,16,false
[producing],50,538.8619293537866,18,2,false,16,false
[con_ready],51,541.6205929323362,18,2,true,16,true
[consuming],52,542.2628184273722,18,1,false,17,false
[producing],53,545.4936685092707,19,2,false,17,false
[con_ready],54,552.9345746155614,19,2,true,17,true
[consuming],55,552.9908870997638,19,1,false,18,false
[producing],56,555.8869277635984,20,2,false,18,false
[con_ready],57,567.1145833284883,20,2,true,18,true
[consuming],58,568.4389042543353,20,1,false,19,false
[con_ready],59,596.141071674103,20,1,true,19,true
[consuming],60,597.0442300418134,20,0,false,20,false
