action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,0.047143050668896985,1,1,false,0,false
[con_ready],2,2.1764769703054014,1,1,true,0,true
[consuming],3,2.810162610565783,1,0,false,1,false
[producing],4,5.2064859299100235,2,1,false,1,false
[con_ready],5,7.416700012691445,2,1,true,1,true
[consuming],6,7.57953549010023,2,0,false,2,false
[producing],7,16.335066836322948,3,1,false,2,false
[con_ready],8,21.695771984073787,3,1,true,2,true
[consuming],9,22.076231735614208,3,0,false,3,false
[producing],10,58.806548654467,4,1,false,3,false
[con_ready],11,70.38816397431451,4,1,true,3,true
[consuming],12,71.57114589314152,4,0,false,4,false
[producing],13,142.44289070697553,5,1,false,4,false
[con_ready],14,142.9635418219181,5,1,true,4,true
[consuming],15,143.1294910381239,5,0,false,5,false
[producing],16,145.41961781683992,6,1,false,5,false
[con_ready],17,149.6877225342773,6,1,true,5,true
[consuming],18,150.27953524370506,6,0,false,6,false
[producing],19,189.0527777838631,7,1,false,6,false
[con_ready],20,189.5466818218244,7,1,true,6,true
[consuming],21,191.89963210926038,7,0,false,7,false
[producing],22,288.1107315899336,8,1,false,7,false
[con_ready],23,299.49884672397167,8,1,true,7,true
[consuming],24,300.79523761622414,8,0,false,8,false
[producing],25,303.85117278410155,9,1,false,8,false
[con_ready],26,346.13495244258434,9,1,true,8,true
[consuming],27,346.94630830686543,9,0,false,9,false
[producing],28,347.8393981644055,10,1,false,9,false
[con_ready],29,359.51458961016215,10,1,true,9,true
[consuming],30,359.5548174647897,10,0,false,10,false
[producing],31,399.6086706686684,11,1,false,10,false
[con_ready],32,404.8145620163262,11,1,true,10,true
[consuming],33,406.2717214147841,11,0,false,11,false
[producing],34,419.65262459456727,12,1,false,11,false
[producing],35,430.6163882715025,13,2,false,11,false
[con_ready],36,445.0810308049029,13,2,true,11,true
[consuming],37,445.6614439454269,13,1,false,12,false
[con_ready],38,457.5397474719066,13,1,true,12,true
[consuming],39,457.82234879812955,13,0,false,13,false
[producing],40,480.0411954566313,14,1,false,13,false
[con_ready],41,482.76979069856367,14,1,true,13,true
[consuming],42,484.07416687098794,14,0,false,14,false
[producing],43,488.11726918568064,15,1,false,14,false
[con_ready],44,504.8619129355627,15,1,true,14,true
[consuming],45,505.49770738513456,15,0,false,15,false
[producing],46,526.9597603378157,16,1,false,15,false
[producing],47,528.7802912560047,17,2,false,15,false
[con_ready],48,537.5945605482532,17,2,true,15,true
[consuming],49,538.027971674876,17,1,false,16,false
[con_ready],50,540.0147710913072,17,1,true,16,true
[consuming],51,540.9127224027845,17,0,false,17,false
[producing],52,563.2967514241112,18,1,false,17,false
[con_ready],53,583.527482947414,18,1,true,17,true
[consuming],54,585.8598781628467,18,0,false,18,false
[producing],55,601.9777060081731,19,1,false,18,false
[con_ready],56,614.2071991596345,19,1,true,18,true
[consuming],57,614.5577777215733,19,0,false,19,false
[producing],58,631.3041679441013,20,1,false,19,false
[con_ready],59,635.6528169506962,20,1,true,19,true
[consuming],60,637.9382306248982,20,0,false,20,false
