action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,39.231827885084144,1,1,false,0,false
[con_ready],2,55.45482902273512,1,1,true,0,true
[consuming],3,56.82238188437639,1,0,false,1,false
[producing],4,66.59066444687058,2,1,false,1,false
[con_ready],5,76.82518444088402,2,1,true,1,true
[consuming],6,79.44625789822324,2,0,false,2,false
[producing],7,81.57228937490797,3,1,false,2,false
[con_ready],8,120.12779425197868,3,1,true,2,true
[consuming],9,120.21518864039143,3,0,false,3,false
[producing],10,143.19742815606423,4,1,false,3,false
[producing],11,144.6294033408429,5,2,false,3,false
[con_ready],12,145.362212320548,5,2,true,3,true
[consuming],13,146.9931922792306,5,1,false,4,false
[con_ready],14,149.77529153582847,5,1,true,4,true
[consuming],15,150.72961888581756,5,0,false,5,false
[producing],16,162.18887939941024,6,1,false,5,false
[con_ready],17,168.40879285943242,6,1,true,5,true
[consuming],18,169.22783120697594,6,0,false,6,false
[producing],19,176.44462331490925,7,1,false,6,false
[con_ready],20,178.172018076963,7,1,true,6,true
[consuming],21,178.70064283705554,7,0,false,7,false
[producing],22,184.20408918334624,8,1,false,7,false
[con_ready],23,196.78044193736042,8,1,true,7,true
[consuming],24,196.87935103477037,8,0,false,8,false
[producing],25,217.88161184688576,9,1,false,8,false
[producing],26,242.05846770772902,10,2,false,8,false
[con_ready],27,263.8950631186702,10,2,true,8,true
[consuming],28,264.47055746473666,10,1,false,9,false
[con_ready],29,270.749272721816,10,1,true,9,true
[consuming],30,273.18135287366744,10,0,false,10,false
[producing],31,305.7413675199343,11,1,false,10,false
[producing],32,314.6774320680563,12,2,false,10,false
[con_ready],33,318.01354604143904,12,2,true,10,true
[consuming],34,318.7570311421326,12,1,false,11,false
[con_ready],35,336.00232240402113,12,1,true,11,true
[consuming],36,336.0396418299628,12,0,false,12,false
[producing],37,338.6674830479373,13,1,false,12,false
[producing],38,345.45391776977607,14,2,false,12,false
[producing],39,379.6826884148431,15,3,false,12,false
[con_ready],40,382.26837129951963,15,3,true,12,true
[consuming],41,384.7365349253144,15,2,false,13,false
[producing],42,397.65941866296316,16,3,false,13,false
[con_ready],43,401.0135743548623,16,3,true,13,true
[consuming],44,401.5351839921766,16,2,false,14,false
[con_ready],45,401.8363206233424,16,2,true,14,true
[consuming],46,403.40672481606117,16,1,false,15,false
[con_ready],47,404.60979008106636,16,1,true,15,true
[consuming],48,405.8757967003662,16,0,false,16,false
[producing],49,475.4605511568609,17,1,false,16,false
[con_ready],50,496.1470019109452,17,1,true,16,true
[consuming],51,497.48362942697474,17,0,false,17,false
[producing],52,549.8748056891336,18,1,false,17,false
[producing],53,555.7136783465555,19,2,false,17,false
[con_ready],54,571.5941607612151,19,2,true,17,true
[consuming],55,572.2178280065715,19,1,false,18,false
[producing],56,573.6163967457805,20,2,false,18,false
[con_ready],57,582.1888679621309,20,2,true,18,true
[consuming],58,582.7526117791494,20,1,false,19,false
[con_ready],59,584.1568163998561,20,1,true,19,true
[consuming],60,584.9373942300231,20,0,false,20,false
