action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,2.6187973167227154,1,1,false,0,false
[producing],2,9.020876273548819,2,2,false,0,false
[producing],3,10.988844300750046,3,3,false,0,false
[con_ready],4,23.942935162859413,3,3,true,0,true
[consuming],5,24.421433634526434,3,2,false,1,false
[con_ready],6,27.607372219095623,3,2,true,1,true
[consuming],7,28.65694888680298,3,1,false,2,false
[con_ready],8,40.98481921233235,3,1,true,2,true
[consuming],9,43.905856140535604,3,0,false,3,false
[producing],10,71.66448702109486,4,1,false,3,false
[con_ready],11,83.95284647910617,4,1,true,3,true
[consuming],12,84.28372415083389,4,0,false,4,false
[producing],13,97.55387915583762,5,1,false,4,false
[producing],14,109.63787950770484,6,2,false,4,false
[con_ready],15,135.65275331376913,6,2,true,4,true
[consuming],16,136.05001455350197,6,1,false,5,false
[con_ready],17,149.4510293437025,6,1,true,5,true
[consuming],18,151.80184029679526,6,0,false,6,false
[producing],19,164.06026895533515,7,1,false,6,false
[producing],20,166.96168816112444,8,2,false,6,false
[con_ready],21,167.74935626648647,8,2,true,6,true
[consuming],22,167.9326117737187,8,1,false,7,false
[producing],23,171.73287705759265,9,2,false,7,false
[con_ready],24,173.07762156636272,9,2,true,7,true
[consuming],25,173.7455184413697,9,1,false,8,false
[con_ready],26,176.12098702139167,9,1,true,8,true
[consuming],27,176.68776757191264,9,0,false,9,false
[producing],28,186.16529616546174,10,1,false,9,false
[con_ready],29,190.34215998604486,10,1,true,9,true
[consuming],30,190.79399196754636,10,0,false,10,false
[producing],31,249.7268470755563,11,1,false,10,false
[producing],32,255.0269909582398,12,2,false,10,false
[con_ready],33,260.2190006042437,12,2,true,10,true
[consuming],34,261.7729955245934,12,1,false,11,false
[con_ready],35,263.0173188598907,12,1,true,11,true
[consuming],36,265.97758249737547,12,0,false,12,false
[producing],37,293.8398177265326,13,1,false,12,false
[producing],38,297.286609586543,14,2,false,12,false
[con_ready],39,298.7699633913703,14,2,true,12,true
[consuming],40,299.5614508052678,14,1,false,13,false
[con_ready],41,320.43687827719134,14,1,true,13,true
[consuming],42,320.52482965808565,14,0,false,14,false
[producing],43,374.66908771257056,15,1,false,14,false
[con_ready],44,388.4258676960883,15,1,true,14,true
[consuming],45,388.6414944337669,15,0,false,15,false
[producing],46,403.4796569703495,16,1,false,15,false
[con_ready],47,411.43348601285635,16,1,true,15,true
[consuming],48,413.15773592699503,16,0,false,16,false
[producing],49,433.8869303027707,17,1,false,16,false
[producing],50,437.4046923895306,18,2,false,16,false
[producing],51,447.96037163027245,19,3,false,16,false
[con_ready],52,451.1054641362633,19,3,true,16,true
[consuming],53,453.91812249460696,19,2,false,17,false
[con_ready],54,455.79075243071134,19,2,true,17,true
[consuming],55,457.2761737511432,19,1,false,18,false
[producing],56,459.2973454893766,20,2,false,18,false
[con_ready],57,466.2703675771188,20,2,true,18,true
[consuming],58,471.0249539579858,20,1,false,19,false
[con_ready],59,474.3141992952645,20,1,true,19,true
[consuming],60,476.1175345954428,20,0,false,20,false
