action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,15.915265920687341,1,1,false,0,false
[con_ready],2,17.475328162000007,1,1,true,0,true
[consuming],3,19.289440074077746,1,0,false,1,false
[producing],4,22.66975293510655,2,1,false,1,false
[producing],5,23.045793185696073,3,2,false,1,false
[con_ready],6,38.797159279460615,3,2,true,1,true
[consuming],7,39.31121239228379,3,1,false,2,false
[con_ready],8,43.13114995313913,3,1,true,2,true
[consuming],9,43.70322901755376,3,0,false,3,false
[producing],10,64.389910460902,4,1,false,3,false
[con_ready],11,77.77315394083544,4,1,true,3,true
[consuming],12,78.61465298291962,4,0,false,4,false
[producing],13,80.08381555794776,5,1,false,4,false
[con_ready],14,85.42867089167761,5,1,true,4,true
[consuming],15,86.21556656219289,5,0,false,5,false
[producing],16,153.61283275242076,6,1,false,5,false
[producing],17,157.32609899552153,7,2,false,5,false
[con_ready],18,175.48636362903102,7,2,true,5,true
[consuming],19,176.45496602558237,7,1,false,6,false
[con_ready],20,178.78223771705123,7,1,true,6,true
[consuming],21,178.82519796958587,7,0,false,7,false
[producing],22,214.7379736816638,8,1,false,7,false
[con_ready],23,231.28810290221043,8,1,true,7,true
[consuming],24,231.36932340499646,8,0,false,8,false
[producing],25,275.87357989421844,9,1,false,8,false
[producing],26,296.11765773427913,10,2,false,8,false
[con_ready],27,297.2301567422075,10,2,true,8,true
[consuming],28,297.5472558546632,10,1,false,9,false
[con_ready],29,338.94530712877975,10,1,true,9,true
[consuming],30,344.48829566550626,10,0,false,10,false
[producing],31,347.722162065121,11,1,false,10,false
[con_ready],32,349.8267323940728,11,1,true,10,true
[consuming],33,350.133726990604,11,0,false,11,false
[producing],34,351.7309201439192,12,1,false,11,false
[producing],35,365.73495679476343,13,2,false,11,false
[producing],36,367.25869904945057,14,3,false,11,false
[producing],37,384.46749315035936,15,4,false,11,false
[producing],38,399.17960254785834,16,5,false,11,false
[con_ready],39,404.8821915578302,16,5,true,11,true
[consuming],40,405.2066449440713,16,4,false,12,false
[con_ready],41,408.848811154144,16,4,true,12,true
[consuming],42,409.9246453128038,16,3,false,13,false
[producing],43,411.188249208012,17,4,false,13,false
[con_ready],44,413.55378547139696,17,4,true,13,true
[consuming],45,414.08128161145805,17,3,false,14,false
[producing],46,418.79459252332555,18,4,false,14,false
[producing],47,449.493094705432,19,5,false,14,false
[con_ready],48,450.29715451724303,19,5,true,14,true
[consuming],49,451.63415056577884,19,4,false,15,false
[con_ready],50,457.1228884926888,19,4,true,15,true
[consuming],51,457.35215283434434,19,3,false,16,false
[producing],52,490.50302768211253,20,4,false,16,false
[con_ready],53,513.9705384877428,20,4,true,16,true
[consuming],54,516.0487822689811,20,3,false,17,false
[con_ready],55,519.5285361661071,20,3,true,17,true
[consuming],56,521.2741120940603,20,2,false,18,false
[con_ready],57,526.0354086790148,20,2,true,18,true
[consuming],58,527.8801656857943,20,1,false,19,false
[con_ready],59,534.6198796092885,20,1,true,19,true
[consuming],60,534.9597691796224,20,0,false,20,false
