action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,4.370497509335604,1,1,false,0,false
[con_ready],2,14.030908864973355,1,1,true,0,true
[consuming],3,16.679681551028196,1,0,false,1,false
[producing],4,50.624788479555164,2,1,false,1,false
[con_ready],5,66.41725988591725,2,1,true,1,true
[consuming],6,66.44602445251938,2,0,false,2,false
[producing],7,69.96784990295899,3,1,false,2,false
[con_ready],8,79.92383641962843,3,1,true,2,true
[consuming],9,80.36413631795284,3,0,false,3,false
[producing],10,205.6776592048328,4,1,false,3,false
[con_ready],11,216.62321367146987,4,1,true,3,true
[consuming],12,217.14743595934175,4,0,false,4,false
[producing],13,218.55522013804148,5,1,false,4,false
[producing],14,223.09169652513265,6,2,false,4,false
[producing],15,231.21230550748996,7,3,false,4,false
[con_ready],16,231.3788096033403,7,3,true,4,true
[consuming],17,231.60434955003382,7,2,false,5,false
[con_ready],18,232.5837995465956,7,2,true,5,true
[consuming],19,233.15434194657166,7,1,false,6,false
[con_ready],20,259.28697879188525,7,1,true,6,true
[consuming],21,259.99810342250174,7,0,false,7,false
[producing],22,262.71052139076016,8,1,false,7,false
[con_ready],23,273.4194820808936,8,1,true,7,true
[consuming],24,275.62889433687826,8,0,false,8,false
[producing],25,278.97185528219205,9,1,false,8,false
[con_ready],26,297.67626240183165,9,1,true,8,true
[consuming],27,298.0279792074574,9,0,false,9,false
[producing],28,302.7066061608875,10,1,false,9,false
[producing],29,306.8974209303298,11,2,false,9,false
[con_ready],30,317.83280087030704,11,2,true,9,true
[consuming],31,323.412683709397,11,1,false,10,false
[con_ready],32,323.4138191560081,11,1,true,10,true
[consuming],33,323.7832971665325,11,0,false,11,false
[producing],34,327.069149815682,12,1,false,11,false
[con_ready],35,348.16603745953137,12,1,true,11,true
[consuming],36,348.7477131938281,12,0,false,12,false
[producing],37,366.3819199581438,13,1,false,12,false
[con_ready],38,374.03147974328124,13,1,true,12,true
[consuming],39,374.6040558508688,13,0,false,13,false
[producing],40,395.42747660628754,14,1,false,13,false
[producing],41,398.0136973002732,15,2,false,13,false
[con_ready],42,399.91543483753264,15,2,true,13,true
[consuming],43,402.3030405803944,15,1,false,14,false
[con_ready],44,416.66203274822317,15,1,true,14,true
[consuming],45,417.312409118063,15,0,false,15,false
[producing],46,420.09246674070545,16,1,false,15,false
[con_ready],47,427.5421124931926,16,1,true,15,true
[consuming],48,427.9114153837215,16,0,false,16,false
[producing],49,472.6717689511211,17,1,false,16,false
[con_ready],50,488.9188658232999,17,1,true,16,true
[consuming],51,489.21190180376124,17,0,false,17,false
[producing],52,489.85565213468766,18,1,false,17,false
[con_ready],53,493.1332194256611,18,1,true,17,true
[consuming],54,493.49735479751985,18,0,false,18,false
[producing],55,503.37580070131673,19,1,false,18,false
[con_ready],56,515.2925181178225,19,1,true,18,true
[consuming],57,515.9532291382596,19,0,false,19,false
[producing],58,523.9676926662111,20,1,false,19,false
[con_ready],59,526.9492884782773,20,1,true,19,true
[consuming],60,528.5453917257507,20,0,false,20,false
