action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,2.7784543363396494,1,1,false,0,false
[con_ready],2,8.546000769191348,1,1,true,0,true
[consuming],3,8.811185314132452,1,0,false,1,false
[producing],4,11.000396660082412,2,1,false,1,false
[con_ready],5,11.74587207618752,2,1,true,1,true
[consuming],6,13.946553725194747,2,0,false,2,false
[producing],7,64.77406451906054,3,1,false,2,false
[producing],8,77.51173934282762,4,2,false,2,false
[producing],9,86.35772816776867,5,3,false,2,false
[con_ready],10,103.44369145137584,5,3,true,2,true
[consuming],11,103.73106275314666,5,2,false,3,false
[con_ready],12,107.52029697157172,5,2,true,3,true
[consuming],13,109.71501844169698,5,1,false,4,false
[con_ready],14,110.0293816721247,5,1,true,4,true
[consuming],15,110.14015673083652,5,0,false,5,false
[producing],16,124.25340207478659,6,1,false,5,false
[con_ready],17,127.310825906404,6,1,true,5,true
[consuming],18,127.85015039303437,6,0,false,6,false
[producing],19,146.08611056338458,7,1,false,6,false
[producing],20,174.02227852201534,8,2,false,6,false
[con_ready],21,177.15577860651587,8,2,true,6,true
[consuming],22,178.5233244100367,8,1,false,7,false
[con_ready],23,178.65372581961805,8,1,true,7,true
[consuming],24,178.98045861905388,8,0,false,8,false
[producing],25,209.24928073478452,9,1,false,8,false
[producing],26,216.49620837886374,10,2,false,8,false
[con_ready],27,219.0922843471758,10,2,true,8,true
[consuming],28,220.013038536917,10,1,false,9,false
[con_ready],29,227.06136645093667,10,1,true,9,true
[consuming],30,228.43878495730723,10,0,false,10,false
[producing],31,268.2244594630171,11,1,false,10,false
[con_ready],32,272.79301614939595,11,1,true,10,true
[consuming],33,274.4359479927473,11,0,false,11,false
[producing],34,364.44500680963444,12,1,false,11,false
[con_ready],35,368.64570994681776,12,1,true,11,true
[consuming],36,369.9782841272798,12,0,false,12,false
[producing],37,385.27308644641073,13,1,false,12,false
[producing],38,386.822817935692,14,2,false,12,false
[producing],39,391.6958579320223,15,3,false,12,false
[con_ready],40,392.70144614442194,15,3,true,12,true
[consuming],41,393.4330756117754,15,2,false,13,false
[producing],42,400.4795884419339,16,3,false,13,false
[con_ready],43,402.17198662866207,16,3,true,13,true
[consuming],44,402.230614730449,16,2,false,14,false
[producing],45,409.566977238543,17,3,false,14,false
[producing],46,424.19755011320365,18,4,false,14,false
[con_ready],47,439.5525055312085,18,4,true,14,true
[consuming],48,440.8176456246479,18,3,false,15,false
[con_ready],49,444.1488790099941,18,3,true,15,true
[consuming],50,446.9048237037856,18,2,false,16,false
[producing],51,453.54913065883034,19,3,false,16,false
[producing],52,477.968614274619,20,4,false,16,false
[con_ready],53,508.68878436235633,20,4,true,16,true
[consuming],54,510.4186972484591,20,3,false,17,false
[con_ready],55,517.6007542265393,20,3,true,17,true
[consuming],56,518.0380521909312,20,2,false,18,false
[con_ready],57,525.1657191150573,20,2,true,18,true
[consuming],58,526.8885316872903,20,1,false,19,false
[con_ready],59,535.7926836907156,20,1,true,19,true
[consuming],60,536.1525380144362,20,0,false,20,false
