action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,2.569497222734307,0,1,1,false,false,0,false,0,false
[con_ready2],2,14.608137189526266,0,1,1,false,true,0,false,0,true
[consuming2],3,14.84417712701975,0,1,0,false,false,0,false,1,false
[producing],4,18.428264174508502,1,1,1,false,false,0,false,1,false
[con_ready1],5,19.43320687034897,1,1,1,true,false,0,true,1,false
[consuming1],6,20.25499775641631,1,1,0,false,false,1,false,1,false
[producing2],7,48.12177988187778,1,2,1,false,false,1,false,1,false
[producing],8,49.255242448457174,2,2,2,false,false,1,false,1,false
[con_ready2],9,62.17230823775545,2,2,2,false,true,1,false,1,true
[consuming2],10,62.85464665971739,2,2,1,false,false,1,false,2,false
[producing2],11,91.15946299785325,2,3,2,false,false,1,false,2,false
[producing2],12,93.25245520818909,2,4,3,false,false,1,false,2,false
[con_ready2],13,99.64225141122803,2,4,3,false,true,1,false,2,true
[consuming2],14,100.03573972712925,2,4,2,false,false,1,false,3,false
[producing2],15,121.61484466851918,2,5,3,false,false,1,false,3,false
[producing],16,135.10159922586772,3,5,4,false,false,1,false,3,false
[producing],17,139.0188675437346,4,5,5,false,false,1,false,3,false
[con_ready1],18,143.94180253917915,4,5,5,true,false,1,true,3,false
[consuming1],19,146.15947234399707,4,5,4,false,false,2,false,3,false
[producing],20,155.26013223738212,5,5,5,false,false,2,false,3,false
[con_ready1],21,164.48496937159163,5,5,5,true,false,2,true,3,false
[consuming1],22,164.5998577052088,5,5,4,false,false,3,false,3,false
[con_ready2],23,170.32360067778166,5,5,4,false,true,3,false,3,true
[consuming2],24,171.3939550399704,5,5,3,false,false,3,false,4,false
[con_ready1],25,174.2014340861933,5,5,3,true,false,3,true,4,false
[consuming1],26,174.4400018177455,5,5,2,false,false,4,false,4,false
[producing],27,175.87295951563473,6,5,3,false,false,4,false,4,false
[producing],28,176.90078089168105,7,5,4,false,false,4,false,4,false
[con_ready2],29,177.08632853920878,7,5,4,false,true,4,false,4,true
[consuming2],30,177.310676084323,7,5,3,false,false,4,false,5,false
[producing],31,178.4115870908279,8,5,4,false,false,4,false,5,false
[producing],32,188.60480460232304,9,5,5,false,false,4,false,5,false
[producing],33,199.44342172907642,10,5,6,false,false,4,false,5,false
[con_ready2],34,220.33464423485793,10,5,6,false,true,4,false,5,true
[consuming2],35,222.07438676393903,10,5,5,false,false,4,false,6,false
[producing],36,226.9113933115238,11,5,6,false,false,4,false,6,false
[con_ready1],37,248.70877269193738,11,5,6,true,false,4,true,6,false
[consuming1],38,250.038018381736,11,5,5,false,false,5,false,6,false
[producing],39,251.41685692320877,12,5,6,false,false,5,false,6,false
[con_ready1],40,253.52385305218766,12,5,6,true,false,5,true,6,false
[consuming1],41,254.95495846266473,12,5,5,false,false,6,false,6,false
[con_ready1],42,256.2753293655278,12,5,5,true,false,6,true,6,false
[consuming1],43,256.3236182619425,12,5,4,false,false,7,false,6,false
[producing],44,257.54768909892306,13,5,5,false,false,7,false,6,false
[producing],45,269.29651961783344,14,5,6,false,false,7,false,6,false
[con_ready2],46,282.1683266717679,14,5,6,false,true,7,false,6,true
[consuming2],47,282.8727508869844,14,5,5,false,false,7,false,7,false
[producing2],48,283.2030271200156,14,6,6,false,false,7,false,7,false
[producing],49,283.84125389709754,15,6,7,false,false,7,false,7,false
[con_ready1],50,297.3692076065625,15,6,7,true,false,7,true,7,false
[consuming1],51,298.8142323332203,15,6,6,false,false,8,false,7,false
[producing],52,305.18468354101736,16,6,7,false,false,8,false,7,false
[con_ready2],53,318.6934063460784,16,6,7,false,true,8,false,7,true
[consuming2],54,318.83797015212764,16,6,6,false,false,8,false,8,false
[producing],55,319.0241293429992,17,6,7,false,false,8,false,8,false
[con_ready2],56,335.0802946764711,17,6,7,false,true,8,false,8,true
[consuming2],57,335.39771849053454,17,6,6,false,false,8,false,9,false
[con_ready2],58,340.25868260388216,17,6,6,false,true,8,false,9,true
[consuming2],59,341.33608160757586,17,6,5,false,false,8,false,10,false
[producing2],60,346.3171437494588,17,7,6,false,false,8,false,10,false
[con_ready2],61,351.4447294904815,17,7,6,false,true,8,false,10,true
[consuming2],62,351.53657457737313,17,7,5,false,false,8,false,11,false
[con_ready1],63,353.55780423891144,17,7,5,true,false,8,true,11,false
[consuming1],64,353.880166977458,17,7,4,false,false,9,false,11,false
[con_ready1],65,360.22547368098896,17,7,4,true,false,9,true,11,false
[consuming1],66,362.2389060716493,17,7,3,false,false,10,false,11,false
[producing2],67,367.36593388813094,17,8,4,false,false,10,false,11,false
[producing],68,369.9250108330679,18,8,5,false,false,10,false,11,false
[producing],69,375.1396446588359,19,8,6,false,false,10,false,11,false
[producing2],70,382.53626277330176,19,9,7,false,false,10,false,11,false
[con_ready1],71,390.28654970546546,19,9,7,true,false,10,true,11,false
[consuming1],72,391.4775041294595,19,9,6,false,false,11,false,11,false
[con_ready1],73,395.53897434969906,19,9,6,true,false,11,true,11,false
[consuming1],74,395.72280607051283,19,9,5,false,false,12,false,11,false
[con_ready2],75,403.55896606833306,19,9,5,false,true,12,false,11,true
[consuming2],76,403.84698699564717,19,9,4,false,false,12,false,12,false
[producing],77,408.43266131819934,20,9,5,false,false,12,false,12,false
[producing2],78,410.5473440347112,20,10,6,false,false,12,false,12,false
[con_ready2],79,417.3793663567233,20,10,6,false,true,12,false,12,true
[consuming2],80,418.01812262185814,20,10,5,false,false,12,false,13,false
[producing2],81,426.03760018510786,20,11,6,false,false,12,false,13,false
[producing2],82,433.09166426650904,20,12,7,false,false,12,false,13,false
[producing2],83,435.21113858680684,20,13,8,false,false,12,false,13,false
[con_ready1],84,440.99981251959525,20,13,8,true,false,12,true,13,false
[consuming1],85,442.1805136909526,20,13,7,false,false,13,false,13,false
[con_ready1],86,442.9362091619481,20,13,7,true,false,13,true,13,false
[consuming1],87,443.4485945545607,20,13,6,false,false,14,false,13,false
[producing2],88,446.9726391668145,20,14,7,false,false,14,false,13,false
[con_ready1],89,454.17161434272845,20,14,7,true,false,14,true,13,false
[consuming1],90,454.99826161172416,20,14,6,false,false,15,false,13,false
[con_ready1],91,458.50217370388276,20,14,6,true,false,15,true,13,false
[consuming1],92,459.1352495099282,20,14,5,false,false,16,false,13,false
[con_ready1],93,465.4793425144308,20,14,5,true,false,16,true,13,false
[consuming1],94,466.15322438517063,20,14,4,false,false,17,false,13,false
[con_ready1],95,469.9000887868077,20,14,4,true,false,17,true,13,false
[consuming1],96,470.1392759317357,20,14,3,false,false,18,false,13,false
[con_ready1],97,473.125795734631,20,14,3,true,false,18,true,13,false
[consuming1],98,473.94353226356395,20,14,2,false,false,19,false,13,false
[producing2],99,475.2451761220286,20,15,3,false,false,19,false,13,false
[con_ready2],100,481.0374894284075,20,15,3,false,true,19,false,13,true
[consuming2],101,484.2940645349182,20,15,2,false,false,19,false,14,false
[con_ready1],102,486.5164477359665,20,15,2,true,false,19,true,14,false
[consuming1],103,486.54118130605787,20,15,1,false,false,20,false,14,false
[producing2],104,502.04190996977695,20,16,2,false,false,20,false,14,false
[con_ready2],105,503.3854909141743,20,16,2,false,true,20,false,14,true
[consuming2],106,503.3870425918406,20,16,1,false,false,20,false,15,false
[producing2],107,504.2278244679143,20,17,2,false,false,20,false,15,false
[con_ready2],108,513.5026774287464,20,17,2,false,true,20,false,15,true
[consuming2],109,513.8246955490521,20,17,1,false,false,20,false,16,false
[producing2],110,524.2625516821943,20,18,2,false,false,20,false,16,false
[producing2],111,557.7833455539782,20,19,3,false,false,20,false,16,false
[con_ready2],112,571.5917198660795,20,19,3,false,true,20,false,16,true
[consuming2],113,571.6007478618283,20,19,2,false,false,20,false,17,false
[producing2],114,577.9178936223664,20,20,3,false,false,20,false,17,false
[con_ready2],115,612.561993551204,20,20,3,false,true,20,false,17,true
[consuming2],116,612.7186485804331,20,20,2,false,false,20,false,18,false
[con_ready2],117,645.7449348202233,20,20,2,false,true,20,false,18,true
[consuming2],118,646.4884060497226,20,20,1,false,false,20,false,19,false
[con_ready2],119,670.6319637826424,20,20,1,false,true,20,false,19,true
[consuming2],120,672.1776937384278,20,20,0,false,false,20,false,20,false
