action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,4.528823055698724,1,0,1,false,false,0,false,0,false
[con_ready2],2,8.845159294210541,1,0,1,false,true,0,false,0,true
[consuming2],3,9.96990106992912,1,0,0,false,false,0,false,1,false
[producing],4,14.684901847360255,2,0,1,false,false,0,false,1,false
[con_ready2],5,21.29607751708012,2,0,1,false,true,0,false,1,true
[consuming2],6,21.982923721002894,2,0,0,false,false,0,false,2,false
[producing],7,30.42137740323335,3,0,1,false,false,0,false,2,false
[producing],8,37.625064675464635,4,0,2,false,false,0,false,2,false
[con_ready2],9,38.649010951697775,4,0,2,false,true,0,false,2,true
[consuming2],10,38.98193649287645,4,0,1,false,false,0,false,3,false
[producing2],11,42.737752378287084,4,1,2,false,false,0,false,3,false
[producing],12,44.71428678686389,5,1,3,false,false,0,false,3,false
[producing],13,51.79905460229065,6,1,4,false,false,0,false,3,false
[con_ready1],14,57.66962801691833,6,1,4,true,false,0,true,3,false
[consuming1],15,60.38394933647428,6,1,3,false,false,1,false,3,false
[con_ready2],16,69.65720232386585,6,1,3,false,true,1,false,3,true
[consuming2],17,70.30329150941755,6,1,2,false,false,1,false,4,false
[producing],18,92.14123769483584,7,1,3,false,false,1,false,4,false
[con_ready1],19,94.60380768865359,7,1,3,true,false,1,true,4,false
[consuming1],20,95.04410632851942,7,1,2,false,false,2,false,4,false
[con_ready1],21,97.60211887179938,7,1,2,true,false,2,true,4,false
[consuming1],22,97.86110875957716,7,1,1,false,false,3,false,4,false
[con_ready1],23,106.55663830480391,7,1,1,true,false,3,true,4,false
[consuming1],24,108.59297992403938,7,1,0,false,false,4,false,4,false
[producing],25,134.40750409649294,8,1,1,false,false,4,false,4,false
[producing],26,153.53331811243353,9,1,2,false,false,4,false,4,false
[con_ready1],27,159.28992791907396,9,1,2,true,false,4,true,4,false
[consuming1],28,159.39151189486276,9,1,1,false,false,5,false,4,false
[con_ready1],29,162.1847088411406,9,1,1,true,false,5,true,4,false
[consuming1],30,162.36711593341968,9,1,0,false,false,6,false,4,false
[producing],31,166.0234998267251,10,1,1,false,false,6,false,4,false
[producing],32,171.22820912349346,11,1,2,false,false,6,false,4,false
[con_ready2],33,171.29956454348437,11,1,2,false,true,6,false,4,true
[consuming2],34,171.6476138570241,11,1,1,false,false,6,false,5,false
[producing],35,179.59745632094877,12,1,2,false,false,6,false,5,false
[con_ready2],36,184.8691245102726,12,1,2,false,true,6,false,5,true
[consuming2],37,185.46569627052008,12,1,1,false,false,6,false,6,false
[producing],38,198.61612374714196,13,1,2,false,false,6,false,6,false
[producing2],39,198.68135868784407,13,2,3,false,false,6,false,6,false
[con_ready1],40,208.22480485912408,13,2,3,true,false,6,true,6,false
[consuming1],41,209.68409704504884,13,2,2,false,false,7,false,6,false
[producing2],42,211.92331477453484,13,3,3,false,false,7,false,6,false
[con_ready1],43,224.6554389479523,13,3,3,true,false,7,true,6,false
[consuming1],44,226.13902817558474,13,3,2,false,false,8,false,6,false
[con_ready1],45,250.26647539917357,13,3,2,true,false,8,true,6,false
[consuming1],46,251.05134840808938,13,3,1,false,false,9,false,6,false
[producing2],47,261.3188087600869,13,4,2,false,false,9,false,6,false
[producing],48,263.5452753098177,14,4,3,false,false,9,false,6,false
[con_ready1],49,266.2161954944555,14,4,3,true,false,9,true,6,false
[consuming1],50,267.4538370034413,14,4,2,false,false,10,false,6,false
[producing2],51,268.54060356985053,14,5,3,false,false,10,false,6,false
[con_ready1],52,273.0733244403081,14,5,3,true,false,10,true,6,false
[consuming1],53,276.2164930276464,14,5,2,false,false,11,false,6,false
[producing2],54,276.2989498111395,14,6,3,false,false,11,false,6,false
[producing],55,277.3881439925119,15,6,4,false,false,11,false,6,false
[con_ready1],56,287.35906366614626,15,6,4,true,false,11,true,6,false
[consuming1],57,287.5999910525127,15,6,3,false,false,12,false,6,false
[con_ready2],58,288.8997844076342,15,6,3,false,true,12,false,6,true
[consuming2],59,288.90867819674935,15,6,2,false,false,12,false,7,false
[con_ready2],60,299.1182997810583,15,6,2,false,true,12,false,7,true
[consuming2],61,301.32536954399825,15,6,1,false,false,12,false,8,false
[con_ready1],62,305.6590076254615,15,6,1,true,false,12,true,8,false
[consuming1],63,306.1394093810686,15,6,0,false,false,13,false,8,false
[producing2],64,330.0539887488394,15,7,1,false,false,13,false,8,false
[con_ready1],65,331.0970098745132,15,7,1,true,false,13,true,8,false
[consuming1],66,331.8732826909598,15,7,0,false,false,14,false,8,false
