action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,9.420655369294401,1,0,1,false,false,0,false,0,false
[producing2],2,9.683010277110576,1,1,2,false,false,0,false,0,false
[producing2],3,19.106082925617336,1,2,3,false,false,0,false,0,false
[con_ready2],4,24.3562032397556,1,2,3,false,true,0,false,0,true
[consuming2],5,25.388673919395284,1,2,2,false,false,0,false,1,false
[con_ready1],6,29.707736256681237,1,2,2,true,false,0,true,1,false
[consuming1],7,29.73415428764967,1,2,1,false,false,1,false,1,false
[con_ready2],8,48.98531259901564,1,2,1,false,true,1,false,1,true
[consuming2],9,49.061883745033704,1,2,0,false,false,1,false,2,false
[producing2],10,65.7159410949298,1,3,1,false,false,1,false,2,false
[producing2],11,84.0052974091796,1,4,2,false,false,1,false,2,false
[producing],12,88.11460314427237,2,4,3,false,false,1,false,2,false
[con_ready1],13,89.48423074932685,2,4,3,true,false,1,true,2,false
[consuming1],14,90.8358168819114,2,4,2,false,false,2,false,2,false
[producing2],15,101.13599783927414,2,5,3,false,false,2,false,2,false
[producing],16,103.31378585087361,3,5,4,false,false,2,false,2,false
[con_ready2],17,103.32532689659507,3,5,4,false,true,2,false,2,true
[consuming2],18,103.96583647083571,3,5,3,false,false,2,false,3,false
[producing],19,105.45729089319481,4,5,4,false,false,2,false,3,false
[producing],20,108.14227428974388,5,5,5,false,false,2,false,3,false
[con_ready2],21,109.30075058889399,5,5,5,false,true,2,false,3,true
[consuming2],22,109.95997205697036,5,5,4,false,false,2,false,4,false
[con_ready1],23,114.42568811233257,5,5,4,true,false,2,true,4,false
[consuming1],24,115.38153034696971,5,5,3,false,false,3,false,4,false
[producing2],25,119.94646542796816,5,6,4,false,false,3,false,4,false
[con_ready2],26,120.5828010609237,5,6,4,false,true,3,false,4,true
[consuming2],27,122.20641124889414,5,6,3,false,false,3,false,5,false
[con_ready1],28,123.20301510336861,5,6,3,true,false,3,true,5,false
[consuming1],29,123.78175556690395,5,6,2,false,false,4,false,5,false
[producing2],30,140.3032803454151,5,7,3,false,false,4,false,5,false
[con_ready1],31,143.97353135578774,5,7,3,true,false,4,true,5,false
[consuming1],32,144.7831619377838,5,7,2,false,false,5,false,5,false
[con_ready1],33,149.09897085304328,5,7,2,true,false,5,true,5,false
[consuming1],34,150.2298326881877,5,7,1,false,false,6,false,5,false
[producing2],35,154.1311841478319,5,8,2,false,false,6,false,5,false
[con_ready2],36,159.68127870350582,5,8,2,false,true,6,false,5,true
[consuming2],37,159.87230517472582,5,8,1,false,false,6,false,6,false
[con_ready2],38,168.51579834596762,5,8,1,false,true,6,false,6,true
[consuming2],39,170.59042173249148,5,8,0,false,false,6,false,7,false
[producing2],40,204.69264325231302,5,9,1,false,false,6,false,7,false
[con_ready2],41,207.85279722922004,5,9,1,false,true,6,false,7,true
[consuming2],42,208.98006395139933,5,9,0,false,false,6,false,8,false
[producing2],43,222.8849265507007,5,10,1,false,false,6,false,8,false
[con_ready1],44,237.98740965254294,5,10,1,true,false,6,true,8,false
[consuming1],45,239.53502098913245,5,10,0,false,false,7,false,8,false
[producing2],46,247.22775912901577,5,11,1,false,false,7,false,8,false
[con_ready2],47,258.30976156716497,5,11,1,false,true,7,false,8,true
[consuming2],48,259.9173985195422,5,11,0,false,false,7,false,9,false
[producing2],49,282.34267040590066,5,12,1,false,false,7,false,9,false
[producing],50,291.3853346965468,6,12,2,false,false,7,false,9,false
[producing2],51,292.01617846311757,6,13,3,false,false,7,false,9,false
[producing2],52,294.9736077697641,6,14,4,false,false,7,false,9,false
[con_ready1],53,298.972339515485,6,14,4,true,false,7,true,9,false
[consuming1],54,299.239791426898,6,14,3,false,false,8,false,9,false
[con_ready2],55,300.78738836803444,6,14,3,false,true,8,false,9,true
[consuming2],56,301.08767755875283,6,14,2,false,false,8,false,10,false
[con_ready2],57,323.9014907507858,6,14,2,false,true,8,false,10,true
[consuming2],58,324.3813971933804,6,14,1,false,false,8,false,11,false
[producing2],59,327.59970063263256,6,15,2,false,false,8,false,11,false
[con_ready1],60,328.304086672118,6,15,2,true,false,8,true,11,false
[consuming1],61,331.7966279047607,6,15,1,false,false,9,false,11,false
[producing2],62,334.2337295793015,6,16,2,false,false,9,false,11,false
[con_ready2],63,343.51466750931854,6,16,2,false,true,9,false,11,true
[consuming2],64,344.07310986936625,6,16,1,false,false,9,false,12,false
[producing2],65,375.3885512456852,6,17,2,false,false,9,false,12,false
[producing2],66,400.87869344072055,6,18,3,false,false,9,false,12,false
[con_ready2],67,415.0198681820244,6,18,3,false,true,9,false,12,true
[consuming2],68,415.86969121365075,6,18,2,false,false,9,false,13,false
[producing2],69,423.1158931008254,6,19,3,false,false,9,false,13,false
[producing2],70,428.70351822751996,6,20,4,false,false,9,false,13,false
[con_ready2],71,456.9511858090773,6,20,4,false,true,9,false,13,true
[consuming2],72,457.51423003396513,6,20,3,false,false,9,false,14,false
[producing],73,462.2151633129484,7,20,4,false,false,9,false,14,false
[producing],74,463.29937843199843,8,20,5,false,false,9,false,14,false
[con_ready2],75,463.58890048887463,8,20,5,false,true,9,false,14,true
[consuming2],76,467.4291116685684,8,20,4,false,false,9,false,15,false
[producing],77,473.17157656337685,9,20,5,false,false,9,false,15,false
[con_ready1],78,473.8883297427149,9,20,5,true,false,9,true,15,false
[consuming1],79,474.0043827276924,9,20,4,false,false,10,false,15,false
[producing],80,488.5242004005061,10,20,5,false,false,10,false,15,false
[con_ready1],81,496.65983110669583,10,20,5,true,false,10,true,15,false
[consuming1],82,497.36357761982174,10,20,4,false,false,11,false,15,false
[producing],83,505.4866930600578,11,20,5,false,false,11,false,15,false
[producing],84,505.93612366985786,12,20,6,false,false,11,false,15,false
[con_ready2],85,506.8383300497844,12,20,6,false,true,11,false,15,true
[consuming2],86,506.856287478207,12,20,5,false,false,11,false,16,false
[con_ready1],87,523.8992151457267,12,20,5,true,false,11,true,16,false
[consuming1],88,525.7418903987124,12,20,4,false,false,12,false,16,false
[con_ready1],89,531.3227404528571,12,20,4,true,false,12,true,16,false
[consuming1],90,533.312455146058,12,20,3,false,false,13,false,16,false
[con_ready2],91,540.2540533076029,12,20,3,false,true,13,false,16,true
[consuming2],92,540.449003103649,12,20,2,false,false,13,false,17,false
[con_ready1],93,542.6108412414335,12,20,2,true,false,13,true,17,false
[consuming1],94,547.1959593924388,12,20,1,false,false,14,false,17,false
