action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,12.329162645731992,0,1,1,false,false,0,false,0,false
[producing2],2,18.185787777753063,0,2,2,false,false,0,false,0,false
[con_ready1],3,18.554234982013693,0,2,2,true,false,0,true,0,false
[consuming1],4,18.795245265173552,0,2,1,false,false,1,false,0,false
[con_ready1],5,20.570412209231623,0,2,1,true,false,1,true,0,false
[consuming1],6,22.038747622541376,0,2,0,false,false,2,false,0,false
[producing2],7,24.062669230411085,0,3,1,false,false,2,false,0,false
[producing2],8,60.78117602841594,0,4,2,false,false,2,false,0,false
[con_ready1],9,68.09596461553434,0,4,2,true,false,2,true,0,false
[consuming1],10,68.81669161583393,0,4,1,false,false,3,false,0,false
[producing],11,73.17010589751213,1,4,2,false,false,3,false,0,false
[producing2],12,80.37317603054817,1,5,3,false,false,3,false,0,false
[producing],13,83.44323691550872,2,5,4,false,false,3,false,0,false
[producing],14,86.49336411324617,3,5,5,false,false,3,false,0,false
[producing2],15,92.92222207312233,3,6,6,false,false,3,false,0,false
[producing],16,94.33538406711855,4,6,7,false,false,3,false,0,false
[con_ready2],17,95.17151580912243,4,6,7,false,true,3,false,0,true
[consuming2],18,95.22517406204877,4,6,6,false,false,3,false,1,false
[producing2],19,96.23610599200691,4,7,7,false,false,3,false,1,false
[con_ready1],20,100.56929549061874,4,7,7,true,false,3,true,1,false
[consuming1],21,100.63610658880717,4,7,6,false,false,4,false,1,false
[producing2],22,108.85918350608999,4,8,7,false,false,4,false,1,false
[producing2],23,110.36860391823825,4,9,8,false,false,4,false,1,false
[con_ready2],24,114.73446448203997,4,9,8,false,true,4,false,1,true
[consuming2],25,115.33488482276097,4,9,7,false,false,4,false,2,false
[con_ready2],26,120.4823457534344,4,9,7,false,true,4,false,2,true
[consuming2],27,121.0222628004953,4,9,6,false,false,4,false,3,false
[producing2],28,122.63036676539902,4,10,7,false,false,4,false,3,false
[con_ready2],29,147.79472513727796,4,10,7,false,true,4,false,3,true
[consuming2],30,148.62990116211915,4,10,6,false,false,4,false,4,false
[con_ready2],31,157.0365098556106,4,10,6,false,true,4,false,4,true
[consuming2],32,157.0978180305911,4,10,5,false,false,4,false,5,false
[con_ready1],33,161.18235237862558,4,10,5,true,false,4,true,5,false
[consuming1],34,161.76655208002177,4,10,4,false,false,5,false,5,false
[con_ready2],35,173.80729731077713,4,10,4,false,true,5,false,5,true
[consuming2],36,173.90771951655546,4,10,3,false,false,5,false,6,false
[con_ready1],37,174.1604152736147,4,10,3,true,false,5,true,6,false
[consuming1],38,174.2778550696741,4,10,2,false,false,6,false,6,false
[con_ready2],39,180.35914961088181,4,10,2,false,true,6,false,6,true
[consuming2],40,180.97866787722913,4,10,1,false,false,6,false,7,false
[con_ready2],41,183.48040510506593,4,10,1,false,true,6,false,7,true
[consuming2],42,183.5149933892576,4,10,0,false,false,6,false,8,false
[producing2],43,197.5462823515474,4,11,1,false,false,6,false,8,false
[producing2],44,198.8667010757464,4,12,2,false,false,6,false,8,false
[con_ready1],45,207.65736710301897,4,12,2,true,false,6,true,8,false
[consuming1],46,207.72724145781612,4,12,1,false,false,7,false,8,false
[con_ready2],47,233.71950074592314,4,12,1,false,true,7,false,8,true
[consuming2],48,234.1235883715127,4,12,0,false,false,7,false,9,false
[producing],49,248.31557672361077,5,12,1,false,false,7,false,9,false
[con_ready1],50,248.4625620328355,5,12,1,true,false,7,true,9,false
[consuming1],51,248.58352847280383,5,12,0,false,false,8,false,9,false
[producing2],52,274.5308816483516,5,13,1,false,false,8,false,9,false
[con_ready2],53,278.5490380952653,5,13,1,false,true,8,false,9,true
[consuming2],54,279.585807813307,5,13,0,false,false,8,false,10,false
[producing2],55,320.69830641622565,5,14,1,false,false,8,false,10,false
[con_ready2],56,324.1978314630144,5,14,1,false,true,8,false,10,true
[consuming2],57,324.29640964855594,5,14,0,false,false,8,false,11,false
[producing],58,352.3155296858874,6,14,1,false,false,8,false,11,false
[producing],59,357.3585843019848,7,14,2,false,false,8,false,11,false
[con_ready2],60,360.3537317279147,7,14,2,false,true,8,false,11,true
[consuming2],61,360.9020651435093,7,14,1,false,false,8,false,12,false
[con_ready1],62,361.4178197076607,7,14,1,true,false,8,true,12,false
[consuming1],63,361.53740960026227,7,14,0,false,false,9,false,12,false
[producing2],64,373.7501002175746,7,15,1,false,false,9,false,12,false
[producing2],65,377.5458592121503,7,16,2,false,false,9,false,12,false
[producing2],66,381.7417256023843,7,17,3,false,false,9,false,12,false
[con_ready2],67,388.42349292565854,7,17,3,false,true,9,false,12,true
[consuming2],68,389.4617977769901,7,17,2,false,false,9,false,13,false
[producing2],69,406.67996597748174,7,18,3,false,false,9,false,13,false
[producing],70,421.5986034567871,8,18,4,false,false,9,false,13,false
[producing2],71,427.06032313855997,8,19,5,false,false,9,false,13,false
[con_ready1],72,442.79498137782116,8,19,5,true,false,9,true,13,false
[consuming1],73,445.1255711625544,8,19,4,false,false,10,false,13,false
[con_ready1],74,447.8642933295769,8,19,4,true,false,10,true,13,false
[consuming1],75,448.14249373543004,8,19,3,false,false,11,false,13,false
[producing],76,454.0022366709126,9,19,4,false,false,11,false,13,false
[producing2],77,469.14780548501176,9,20,5,false,false,11,false,13,false
[con_ready1],78,469.50945432440204,9,20,5,true,false,11,true,13,false
[consuming1],79,469.7274934661282,9,20,4,false,false,12,false,13,false
[con_ready1],80,476.8289598594937,9,20,4,true,false,12,true,13,false
[consuming1],81,478.12661960444495,9,20,3,false,false,13,false,13,false
[producing],82,478.96723687871787,10,20,4,false,false,13,false,13,false
[con_ready1],83,480.59106466577543,10,20,4,true,false,13,true,13,false
[consuming1],84,482.514351457649,10,20,3,false,false,14,false,13,false
[con_ready1],85,485.7035811280145,10,20,3,true,false,14,true,13,false
[consuming1],86,487.4820699141433,10,20,2,false,false,15,false,13,false
[con_ready2],87,488.9457888356057,10,20,2,false,true,15,false,13,true
[consuming2],88,490.225744688027,10,20,1,false,false,15,false,14,false
[producing],89,491.10514945304203,11,20,2,false,false,15,false,14,false
[con_ready1],90,496.5514112748997,11,20,2,true,false,15,true,14,false
[consuming1],91,497.78317821884275,11,20,1,false,false,16,false,14,false
[producing],92,499.76991790841845,12,20,2,false,false,16,false,14,false
[con_ready1],93,500.0354977952881,12,20,2,true,false,16,true,14,false
[consuming1],94,501.006668923317,12,20,1,false,false,17,false,14,false
[con_ready2],95,502.11886410266175,12,20,1,false,true,17,false,14,true
[consuming2],96,502.1520331563437,12,20,0,false,false,17,false,15,false
[producing],97,532.1455110159043,13,20,1,false,false,17,false,15,false
[con_ready2],98,538.0002365105686,13,20,1,false,true,17,false,15,true
[consuming2],99,539.6794530442979,13,20,0,false,false,17,false,16,false
[producing],100,575.848906980026,14,20,1,false,false,17,false,16,false
[con_ready1],101,586.0701338468338,14,20,1,true,false,17,true,16,false
[consuming1],102,586.7956704655237,14,20,0,false,false,18,false,16,false
[producing],103,591.5419945962238,15,20,1,false,false,18,false,16,false
[con_ready2],104,592.7871748499081,15,20,1,false,true,18,false,16,true
[consuming2],105,594.6289323319204,15,20,0,false,false,18,false,17,false
[producing],106,605.352491766555,16,20,1,false,false,18,false,17,false
[producing],107,617.3029132892593,17,20,2,false,false,18,false,17,false
[con_ready2],108,622.8279485492432,17,20,2,false,true,18,false,17,true
[consuming2],109,622.8597452640973,17,20,1,false,false,18,false,18,false
[con_ready2],110,624.1746345579259,17,20,1,false,true,18,false,18,true
[consuming2],111,624.2264001167124,17,20,0,false,false,18,false,19,false
[producing],112,640.4683118935137,18,20,1,false,false,18,false,19,false
[producing],113,642.0875986540336,19,20,2,false,false,18,false,19,false
[con_ready1],114,645.9468833627039,19,20,2,true,false,18,true,19,false
[consuming1],115,649.5093244744376,19,20,1,false,false,19,false,19,false
[con_ready2],116,657.6560592861207,19,20,1,false,true,19,false,19,true
[consuming2],117,657.7232903949676,19,20,0,false,false,19,false,20,false
[producing],118,685.8524261620662,20,20,1,false,false,19,false,20,false
[con_ready1],119,705.2903778474548,20,20,1,true,false,19,true,20,false
[consuming1],120,707.0403568696994,20,20,0,false,false,20,false,20,false
