action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,5.295992361357455,0,1,1,false,false,0,false,0,false
[producing2],2,24.528731859634192,0,2,2,false,false,0,false,0,false
[con_ready2],3,40.3477524033796,0,2,2,false,true,0,false,0,true
[consuming2],4,40.63659099854885,0,2,1,false,false,0,false,1,false
[producing2],5,52.01213611933486,0,3,2,false,false,0,false,1,false
[con_ready2],6,70.0897210834934,0,3,2,false,true,0,false,1,true
[consuming2],7,71.8908392579178,0,3,1,false,false,0,false,2,false
[con_ready1],8,73.69980470070549,0,3,1,true,false,0,true,2,false
[consuming1],9,73.74856401120444,0,3,0,false,false,1,false,2,false
[producing],10,92.55947037655773,1,3,1,false,false,1,false,2,false
[con_ready2],11,97.26492513894321,1,3,1,false,true,1,false,2,true
[consuming2],12,97.30163507565833,1,3,0,false,false,1,false,3,false
[producing2],13,101.9069872839825,1,4,1,false,false,1,false,3,false
[producing2],14,114.28534214450308,1,5,2,false,false,1,false,3,false
[producing2],15,115.86988709640583,1,6,3,false,false,1,false,3,false
[producing2],16,122.06658570391997,1,7,4,false,false,1,false,3,false
[con_ready2],17,129.87975769863337,1,7,4,false,true,1,false,3,true
[consuming2],18,130.51574175983126,1,7,3,false,false,1,false,4,false
[con_ready2],19,131.01366733575065,1,7,3,false,true,1,false,4,true
[consuming2],20,132.27894006823576,1,7,2,false,false,1,false,5,false
[con_ready1],21,134.5998825164452,1,7,2,true,false,1,true,5,false
[consuming1],22,135.65436939983985,1,7,1,false,false,2,false,5,false
[producing],23,154.23301669210122,2,7,2,false,false,2,false,5,false
[con_ready2],24,168.3570324348302,2,7,2,false,true,2,false,5,true
[consuming2],25,168.59569720443338,2,7,1,false,false,2,false,6,false
[con_ready2],26,169.82698602684877,2,7,1,false,true,2,false,6,true
[consuming2],27,170.68282730487888,2,7,0,false,false,2,false,7,false
[producing2],28,181.50053680269258,2,8,1,false,false,2,false,7,false
[con_ready1],29,192.39226412769233,2,8,1,true,false,2,true,7,false
[consuming1],30,193.28833495430314,2,8,0,false,false,3,false,7,false
[producing2],31,201.62418065590603,2,9,1,false,false,3,false,7,false
[con_ready2],32,209.8611209315578,2,9,1,false,true,3,false,7,true
[consuming2],33,210.9095689902803,2,9,0,false,false,3,false,8,false
[producing2],34,241.57081874620323,2,10,1,false,false,3,false,8,false
[producing],35,241.8815000079979,3,10,2,false,false,3,false,8,false
[producing2],36,246.6379792242591,3,11,3,false,false,3,false,8,false
[producing],37,247.36573953954044,4,11,4,false,false,3,false,8,false
[con_ready1],38,250.2157456924791,4,11,4,true,false,3,true,8,false
[consuming1],39,250.48103066144898,4,11,3,false,false,4,false,8,false
[producing],40,252.04493309166907,5,11,4,false,false,4,false,8,false
[producing],41,270.6431735463107,6,11,5,false,false,4,false,8,false
[producing],42,279.9658533302366,7,11,6,false,false,4,false,8,false
[con_ready2],43,280.12614552189075,7,11,6,false,true,4,false,8,true
[consuming2],44,281.2957182278032,7,11,5,false,false,4,false,9,false
[producing],45,284.4654849850634,8,11,6,false,false,4,false,9,false
[con_ready2],46,293.436373289208,8,11,6,false,true,4,false,9,true
[consuming2],47,294.2757661544313,8,11,5,false,false,4,false,10,false
[producing],48,295.1598327981031,9,11,6,false,false,4,false,10,false
[con_ready1],49,308.54580919435864,9,11,6,true,false,4,true,10,false
[consuming1],50,310.99874956880717,9,11,5,false,false,5,false,10,false
[producing2],51,316.8389759395497,9,12,6,false,false,5,false,10,false
[producing2],52,318.60968144407815,9,13,7,false,false,5,false,10,false
[con_ready2],53,321.32824125320855,9,13,7,false,true,5,false,10,true
[consuming2],54,321.6707343961871,9,13,6,false,false,5,false,11,false
[con_ready2],55,327.8406213689958,9,13,6,false,true,5,false,11,true
[consuming2],56,329.59311544807105,9,13,5,false,false,5,false,12,false
[con_ready2],57,334.4446794076015,9,13,5,false,true,5,false,12,true
[consuming2],58,334.95070672358213,9,13,4,false,false,5,false,13,false
[con_ready1],59,336.48002643129325,9,13,4,true,false,5,true,13,false
[consuming1],60,337.5530809013465,9,13,3,false,false,6,false,13,false
[producing2],61,338.8494469051924,9,14,4,false,false,6,false,13,false
[producing],62,346.06080556730166,10,14,5,false,false,6,false,13,false
[con_ready2],63,352.50145776845557,10,14,5,false,true,6,false,13,true
[consuming2],64,352.5125722023155,10,14,4,false,false,6,false,14,false
[con_ready1],65,356.41902181290993,10,14,4,true,false,6,true,14,false
[consuming1],66,356.70578350637516,10,14,3,false,false,7,false,14,false
[producing],67,363.2556214372548,11,14,4,false,false,7,false,14,false
[con_ready2],68,370.63183215185956,11,14,4,false,true,7,false,14,true
[consuming2],69,371.6052953975818,11,14,3,false,false,7,false,15,false
[producing],70,373.06026958814914,12,14,4,false,false,7,false,15,false
[con_ready1],71,375.1066574405037,12,14,4,true,false,7,true,15,false
[consuming1],72,375.21539594921336,12,14,3,false,false,8,false,15,false
[con_ready2],73,379.78046759029814,12,14,3,false,true,8,false,15,true
[consuming2],74,380.3029702138764,12,14,2,false,false,8,false,16,false
[con_ready1],75,383.37916533824836,12,14,2,true,false,8,true,16,false
[consuming1],76,383.64346478571605,12,14,1,false,false,9,false,16,false
[con_ready1],77,386.8040357336764,12,14,1,true,false,9,true,16,false
[consuming1],78,387.1422675791304,12,14,0,false,false,10,false,16,false
[producing],79,391.53177206413824,13,14,1,false,false,10,false,16,false
[producing],80,393.2852722620511,14,14,2,false,false,10,false,16,false
[con_ready1],81,396.661798678058,14,14,2,true,false,10,true,16,false
[consuming1],82,397.00957730736707,14,14,1,false,false,11,false,16,false
[con_ready2],83,400.2596128014706,14,14,1,false,true,11,false,16,true
[consuming2],84,400.6175999091692,14,14,0,false,false,11,false,17,false
[producing2],85,408.8514606474574,14,15,1,false,false,11,false,17,false
[producing2],86,421.8481497902084,14,16,2,false,false,11,false,17,false
[producing2],87,421.97051731072617,14,17,3,false,false,11,false,17,false
[con_ready2],88,439.12590459022624,14,17,3,false,true,11,false,17,true
[consuming2],89,439.9952386152139,14,17,2,false,false,11,false,18,false
[con_ready2],90,443.92114187737195,14,17,2,false,true,11,false,18,true
[consuming2],91,444.0124065755203,14,17,1,false,false,11,false,19,false
[con_ready2],92,460.1393905829442,14,17,1,false,true,11,false,19,true
[consuming2],93,461.8402968466809,14,17,0,false,false,11,false,20,false
[producing2],94,471.96602539165275,14,18,1,false,false,11,false,20,false
[con_ready1],95,475.4770674597228,14,18,1,true,false,11,true,20,false
[consuming1],96,475.9609179008445,14,18,0,false,false,12,false,20,false
[producing],97,508.1859415312733,15,18,1,false,false,12,false,20,false
[con_ready1],98,513.9616672096906,15,18,1,true,false,12,true,20,false
[consuming1],99,515.6524691131585,15,18,0,false,false,13,false,20,false
[producing],100,516.9655307634993,16,18,1,false,false,13,false,20,false
[producing],101,527.4421010803053,17,18,2,false,false,13,false,20,false
[con_ready1],102,548.8273369806758,17,18,2,true,false,13,true,20,false
[consuming1],103,549.6525679830503,17,18,1,false,false,14,false,20,false
[producing2],104,551.1344085903811,17,19,2,false,false,14,false,20,false
[producing],105,562.3270884112188,18,19,3,false,false,14,false,20,false
[producing],106,578.5965515315357,19,19,4,false,false,14,false,20,false
[con_ready1],107,582.4800054856497,19,19,4,true,false,14,true,20,false
[consuming1],108,583.715680868177,19,19,3,false,false,15,false,20,false
