action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,42.73151385036061,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],2,42.93207693033021,1,0,1,2,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],3,43.146203896877964,1,0,2,3,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],4,46.774413086973496,1,0,2,3,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],5,47.01781631799525,1,0,2,2,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],6,51.16827687689597,1,0,3,3,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],7,51.820289776142744,1,0,4,4,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing3],8,56.26184551014879,1,0,5,5,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],9,68.24372210885217,1,0,5,5,false,true,false,1,false,0,true,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],10,68.69993655290389,1,0,5,4,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],11,68.78805155168932,2,0,5,5,false,false,false,1,false,1,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding2],12,70.6625778419528,2,0,5,5,false,false,false,1,false,1,false,1,0,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready2],13,74.93455660015549,2,0,5,5,false,true,false,1,false,1,true,1,0,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming2],14,75.56455902401129,2,0,5,4,false,false,false,1,false,2,false,1,0,false,0,1,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready12],15,76.21214506388695,2,0,5,4,false,false,false,1,false,2,false,1,0,false,0,1,false,true,false,0,false,false,false,0,false,0,true,0,false,0,false,0,false,0,false
[consuming12],16,76.81701363747506,2,0,5,4,false,false,false,1,false,2,false,1,0,false,0,0,false,false,false,0,false,false,false,0,false,1,false,0,false,0,false,0,false,0,false
[forwarding2],17,79.02875361549157,2,0,5,4,false,false,false,1,false,2,false,2,0,false,0,1,false,false,false,0,false,false,false,0,false,1,false,0,false,0,false,0,false,0,false
[producing],18,80.64946633395323,3,0,5,5,false,false,false,1,false,2,false,2,0,false,0,1,false,false,false,0,false,false,false,0,false,1,false,0,false,0,false,0,false,0,false
[con_ready11],19,102.30099945072243,3,0,5,5,false,false,false,1,false,2,false,2,0,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready1],20,102.91539276783467,3,0,5,5,true,false,false,1,true,2,false,2,0,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming1],21,105.64123949971567,3,0,5,4,false,false,false,2,false,2,false,2,0,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],22,111.08047308741098,3,0,6,5,false,false,false,2,false,2,false,2,0,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],23,125.60225789883172,3,0,6,5,false,false,true,2,false,2,false,2,0,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],24,126.03768323431578,3,0,6,4,false,false,false,2,false,2,false,2,1,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],25,126.54256306069323,3,0,7,5,false,false,false,2,false,2,false,2,1,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],26,136.35102202400623,3,0,7,5,false,false,true,2,false,2,false,2,1,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],27,136.63907058172023,3,0,7,4,false,false,false,2,false,2,false,2,2,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],28,137.1017866105119,3,0,8,5,false,false,false,2,false,2,false,2,2,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready2],29,148.98648724161833,3,0,8,5,false,true,false,2,false,2,true,2,2,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming2],30,149.22590304282804,3,0,8,4,false,false,false,2,false,3,false,2,2,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],31,150.04617160675164,3,0,8,4,false,false,true,2,false,3,false,2,2,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],32,150.9398541622458,3,0,8,3,false,false,false,2,false,3,false,2,3,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready1],33,157.6735776833137,3,0,8,3,true,false,false,2,true,3,false,2,3,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming1],34,157.74554954822406,3,0,8,2,false,false,false,3,false,3,false,2,3,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing2],35,158.74288356518798,3,1,8,3,false,false,false,3,false,3,false,2,3,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],36,170.15921663046308,3,1,9,4,false,false,false,3,false,3,false,2,3,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],37,176.6088517784248,3,1,9,4,false,false,true,3,false,3,false,2,3,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],38,176.80451656488106,3,1,9,3,false,false,false,3,false,3,false,2,4,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],39,177.86812216757,3,1,10,4,false,false,false,3,false,3,false,2,4,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing2],40,179.91207005646865,3,2,10,5,false,false,false,3,false,3,false,2,4,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],41,185.38992498302238,3,2,10,5,false,false,true,3,false,3,false,2,4,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],42,186.81657966046595,3,2,10,4,false,false,false,3,false,3,false,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready2],43,191.03901532237097,3,2,10,4,false,true,false,3,false,3,true,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming2],44,192.15339624773725,3,2,10,3,false,false,false,3,false,4,false,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready2],45,194.54399101919262,3,2,10,3,false,true,false,3,false,4,true,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming2],46,195.40424481035117,3,2,10,2,false,false,false,3,false,5,false,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing2],47,196.16692162980266,3,3,10,3,false,false,false,3,false,5,false,2,5,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],48,200.9092902112171,3,3,10,3,false,false,true,3,false,5,false,2,5,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],49,201.25141937813189,3,3,10,2,false,false,false,3,false,5,false,2,6,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],50,205.20354301959915,3,3,11,3,false,false,false,3,false,5,false,2,6,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],51,205.27719774984917,3,3,12,4,false,false,false,3,false,5,false,2,6,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],52,206.17763900665577,3,3,13,5,false,false,false,3,false,5,false,2,6,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready3],53,212.43134026116238,3,3,13,5,false,false,true,3,false,5,false,2,6,true,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming3],54,212.5864235387218,3,3,13,4,false,false,false,3,false,5,false,2,7,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing2],55,218.60147390545123,3,4,13,5,false,false,false,3,false,5,false,2,7,false,0,1,false,false,true,0,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[forwarding3],56,226.17438527881308,3,4,13,5,false,false,false,3,false,5,false,2,7,false,1,1,false,false,true,1,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready2],57,226.67645518401926,3,4,13,5,false,true,false,3,false,5,true,2,7,false,1,1,false,false,true,1,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[consuming2],58,227.08936781820213,3,4,13,4,false,false,false,3,false,6,false,2,7,false,1,1,false,false,true,1,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[producing3],59,227.5135287121217,3,4,14,5,false,false,false,3,false,6,false,2,7,false,1,1,false,false,true,1,false,false,false,0,true,1,false,0,false,0,false,0,false,0,false
[con_ready23],60,237.93529828513772,3,4,14,5,false,false,false,3,false,6,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[con_ready2],61,246.48351381565317,3,4,14,5,false,true,false,3,false,6,true,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[consuming2],62,247.27771896105352,3,4,14,4,false,false,false,3,false,7,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[producing3],63,247.73360414160518,3,4,15,5,false,false,false,3,false,7,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[con_ready1],64,250.66542228908645,3,4,15,5,true,false,false,3,true,7,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[consuming1],65,250.68472848464054,3,4,15,4,false,false,false,4,false,7,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[producing2],66,262.29718644874015,3,5,15,5,false,false,false,4,false,7,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[con_ready2],67,275.188764200243,3,5,15,5,false,true,false,4,false,7,true,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[consuming2],68,275.380766522421,3,5,15,4,false,false,false,4,false,8,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[producing2],69,276.3819291194699,3,6,15,5,false,false,false,4,false,8,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
[con_ready1],70,283.5604312992641,3,6,15,5,true,false,false,4,true,8,false,2,7,false,1,1,false,false,true,1,true,false,false,0,true,1,false,0,false,0,false,0,false,0,true
