action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,46.82185754895453,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,59.69110796863648,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],3,68.19347010046148,2,0,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],4,80.34096698257649,2,0,1,3,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],5,80.34780358625547,2,0,1,2,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],6,81.53245395633795,2,0,1,2,false,true,false,1,false,0,true,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],7,81.72693788808546,2,0,1,1,false,false,false,1,false,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],8,82.17806620426337,2,0,1,2,false,false,false,1,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],9,88.01621596550899,2,0,2,3,false,false,false,1,true,1,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],10,89.83158530634677,2,0,2,3,false,false,true,1,true,1,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],11,90.77713752144147,2,0,2,2,false,false,false,1,true,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],12,114.63106951820286,2,0,2,2,false,false,false,1,true,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready12],13,118.47942940993023,2,0,2,2,false,false,false,1,true,1,false,1,false,1,1,false,true,false,0,false,0,true,0,false
[consuming12],14,118.9851854413058,2,0,2,2,false,false,false,1,true,1,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],15,121.13943995205955,2,0,2,2,false,true,false,1,true,1,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],16,122.59525748335292,2,0,2,1,false,false,false,1,true,2,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],17,127.29161228639849,2,0,3,1,true,false,false,1,true,2,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],18,127.72198191515145,2,0,3,0,false,false,false,2,false,2,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],19,182.8388694520661,3,0,3,1,false,false,false,2,false,2,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],20,184.17598467697894,3,0,3,2,false,false,false,2,true,2,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],21,189.8213461009537,3,0,3,2,false,true,false,2,true,2,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],22,189.94296764415682,3,0,3,1,false,false,false,2,true,3,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],23,191.82923125460093,3,1,3,2,false,false,false,2,true,3,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],24,194.73144711758414,3,2,3,3,false,false,false,2,true,3,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],25,202.2025040624358,3,2,3,3,false,true,false,2,true,3,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],26,205.14365864380318,3,2,3,2,false,false,false,2,true,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],27,223.47707906122022,3,2,4,2,true,false,false,2,true,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],28,224.40231889696994,3,2,4,1,false,false,false,3,false,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],29,224.89781861880394,3,3,4,2,false,false,false,3,false,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],30,226.25040102395965,3,3,5,3,false,false,false,3,false,4,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],31,227.26191548185,3,3,5,3,false,true,false,3,false,4,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],32,227.6538507129152,3,3,5,2,false,false,false,3,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],33,233.02722679334613,4,3,5,3,false,false,false,3,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],34,243.33831276908404,4,3,5,3,true,false,false,3,true,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],35,243.90830611438957,4,3,5,2,false,false,false,4,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing2],36,247.71869766662687,4,4,5,3,false,false,false,4,false,5,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],37,254.32396620581778,4,4,5,3,false,true,false,4,false,5,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],38,254.66948641448494,4,4,5,2,false,false,false,4,false,6,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing],39,257.52239978821444,5,4,5,3,false,false,false,4,false,6,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],40,261.10575474048807,5,4,5,3,false,true,false,4,false,6,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],41,263.71233091310256,5,4,5,2,false,false,false,4,false,7,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],42,264.6250725341168,5,4,6,3,false,false,false,4,false,7,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],43,273.1993839580346,5,4,6,3,true,false,false,4,true,7,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],44,273.3693322358257,5,4,6,2,false,false,false,5,false,7,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready1],45,274.7236453801566,5,4,6,3,false,false,false,5,true,7,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready2],46,280.783426192719,5,4,6,3,false,true,false,5,true,7,true,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming2],47,280.97988857197294,5,4,6,2,false,false,false,5,true,8,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],48,281.9327200016036,5,4,7,2,true,false,false,5,true,8,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[consuming1],49,282.1695690718142,5,4,7,1,false,false,false,6,false,8,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],50,302.2032148363955,5,4,8,2,false,false,false,6,false,8,false,1,false,1,0,false,false,false,0,false,1,false,0,false
[con_ready3],51,320.3306235295674,5,4,8,2,false,false,true,6,false,8,false,1,true,1,0,false,false,false,0,false,1,false,0,false
[consuming3],52,320.7112205264774,5,4,8,1,false,false,false,6,false,8,false,2,false,1,0,false,false,false,0,false,1,false,0,false
[producing3],53,326.718044714844,5,4,9,2,false,false,false,6,false,8,false,2,false,1,0,false,false,false,0,false,1,false,0,false
